max_decision;#decision;detail;#vars;#clauses;#literals;added_confilcts;shrink;deleted_conflict_clauses;delete_clauses;added_confilcts_literals;deleted_total_literals;implications;run_time;type
"4
";"5
";"0 + 4 + 0
";"10316
";"10316
";"21170
";"0
";"0
";"0
";"0
";"0
";"0
";"10316
";"0.002216
";1
"16
";"18
";"0 + 17 + 0
";"10315
";"10315
";"21169
";"2
";"0
";"0
";"0
";"49
";"0
";"10389
";"0.001833
";2
"18
";"21
";"0 + 20 + 0
";"20426
";"20430
";"41940
";"2
";"0
";"0
";"0
";"71
";"0
";"20523
";"0.003783
";all
"33
";"36
";"0 + 35 + 0
";"10305
";"10305
";"21159
";"1
";"0
";"0
";"0
";"15
";"0
";"10325
";"0.00183
";1
"9
";"16
";"0 + 15 + 0
";"10317
";"10317
";"21171
";"3
";"0
";"0
";"0
";"71
";"0
";"10436
";"0.001727
";2
"0
";"0
";"0 + 0 + 0
";"10325
";"21738
";"43957
";"0
";"0
";"0
";"0
";"0
";"0
";"9645
";"0.001855
";all
"1
";"2
";"0 + 1 + 0
";"10327
";"10327
";"21181
";"0
";"0
";"0
";"0
";"0
";"0
";"10327
";"0.001764
";1
"12
";"20
";"0 + 19 + 0
";"10312
";"10312
";"21166
";"3
";"0
";"0
";"0
";"87
";"0
";"10438
";"0.001744
";2
"426
";"729
";"87 + 604 + 37
";"20420
";"20434
";"41967
";"37
";"1
";"0
";"0
";"1411
";"0
";"22747
";"0.00522
";all
"1
";"2
";"0 + 1 + 0
";"10323
";"10323
";"21177
";"0
";"0
";"0
";"0
";"0
";"0
";"10323
";"0.001634
";1
"565
";"566
";"0 + 565 + 0
";"10315
";"3746
";"8059
";"0
";"0
";"0
";"0
";"0
";"0
";"10315
";"0.00211
";2
"10
";"29
";"3 + 25 + 0
";"20430
";"20434
";"41944
";"4
";"0
";"0
";"0
";"86
";"0
";"20790
";"0.003926
";all
"22
";"49
";"4 + 44 + 0
";"10312
";"10312
";"21166
";"8
";"0
";"0
";"0
";"181
";"0
";"10715
";"0.002036
";1
"20
";"26
";"0 + 25 + 0
";"10311
";"10311
";"21165
";"2
";"0
";"0
";"0
";"36
";"0
";"10372
";"0.001639
";2
"0
";"0
";"0 + 0 + 0
";"19974
";"20596
";"42223
";"0
";"0
";"0
";"0
";"0
";"0
";"18772
";"0.003466
";all
"0
";"1
";"0 + 0 + 0
";"10319
";"10319
";"21173
";"0
";"0
";"0
";"0
";"0
";"0
";"10319
";"0.0016
";1
"9
";"10
";"0 + 9 + 0
";"10313
";"10313
";"21167
";"0
";"0
";"0
";"0
";"0
";"0
";"10313
";"0.001772
";2
"9
";"16
";"3 + 12 + 0
";"20428
";"20432
";"41942
";"4
";"0
";"0
";"0
";"237
";"0
";"20706
";"0.003798
";all
"11
";"25
";"1 + 23 + 0
";"10318
";"10318
";"21172
";"4
";"0
";"0
";"0
";"135
";"0
";"10543
";"0.001934
";1
"0
";"0
";"0 + 0 + 0
";"10307
";"10320
";"21174
";"0
";"0
";"0
";"0
";"0
";"0
";"9850
";"0.001577
";2
"37
";"144
";"38 + 105 + 0
";"20420
";"20424
";"41934
";"21
";"0
";"0
";"0
";"562
";"0
";"21765
";"0.00449
";all
"12
";"29
";"0 + 28 + 0
";"10312
";"10312
";"21166
";"4
";"0
";"0
";"0
";"85
";"0
";"10511
";"0.001784
";1
"19
";"26
";"0 + 25 + 0
";"10312
";"10312
";"21166
";"3
";"0
";"0
";"0
";"51
";"0
";"10366
";"0.001845
";2
"703
";"704
";"0 + 703 + 0
";"20421
";"3256
";"7141
";"0
";"0
";"0
";"0
";"0
";"0
";"20421
";"0.003987
";all
"13
";"17
";"0 + 16 + 0
";"10313
";"10313
";"21167
";"2
";"0
";"0
";"0
";"37
";"0
";"10344
";"0.001773
";1
"23
";"67
";"8 + 58 + 0
";"20422
";"20426
";"41936
";"10
";"0
";"0
";"0
";"172
";"0
";"21174
";"0.00406
";all
"11
";"12
";"0 + 11 + 0
";"10313
";"10313
";"21167
";"0
";"0
";"0
";"0
";"0
";"0
";"10313
";"0.001741
";1
"11
";"13
";"0 + 12 + 0
";"10313
";"10313
";"21167
";"1
";"0
";"0
";"0
";"15
";"0
";"10337
";"0.001918
";2
"18
";"21
";"0 + 20 + 0
";"20423
";"20427
";"41937
";"1
";"0
";"0
";"0
";"15
";"0
";"20445
";"0.00388
";all
"34
";"51
";"1 + 49 + 0
";"10306
";"10306
";"21160
";"6
";"0
";"0
";"0
";"153
";"0
";"10505
";"0.002093
";1
"37
";"62
";"4 + 32 + 25
";"10313
";"10313
";"21167
";"10
";"1
";"0
";"0
";"488
";"0
";"11179
";"0.002331
";2
"36
";"60
";"1 + 58 + 0
";"20416
";"20420
";"41930
";"6
";"0
";"0
";"0
";"222
";"0
";"20779
";"0.004077
";all
"11
";"29
";"0 + 28 + 0
";"10313
";"10313
";"21167
";"3
";"0
";"0
";"0
";"78
";"0
";"10458
";"0.001773
";1
"12
";"16
";"1 + 14 + 0
";"10313
";"10313
";"21167
";"2
";"0
";"0
";"0
";"44
";"0
";"10393
";"0.002001
";2
"9
";"23
";"1 + 21 + 0
";"20424
";"20428
";"41938
";"5
";"0
";"0
";"0
";"117
";"0
";"20839
";"0.004152
";all
"9
";"17
";"0 + 16 + 0
";"10318
";"10318
";"21172
";"1
";"0
";"0
";"0
";"29
";"0
";"10412
";"0.001753
";1
"27
";"31
";"0 + 30 + 0
";"10309
";"10309
";"21163
";"1
";"0
";"0
";"0
";"21
";"0
";"10346
";"0.00175
";2
"33
";"66
";"1 + 64 + 0
";"20423
";"20427
";"41937
";"5
";"0
";"0
";"0
";"115
";"0
";"20849
";"0.004163
";all
"27
";"217
";"139 + 57 + 20
";"10309
";"10309
";"21163
";"71
";"1
";"0
";"0
";"2779
";"0
";"13733
";"0.004083
";1
"7
";"11
";"1 + 9 + 0
";"10317
";"10317
";"21171
";"3
";"0
";"0
";"0
";"120
";"0
";"10446
";"0.001805
";2
"17
";"49
";"9 + 39 + 0
";"20423
";"20427
";"41937
";"13
";"0
";"0
";"0
";"262
";"0
";"20882
";"0.003971
";all
"5
";"7
";"0 + 6 + 0
";"10316
";"10316
";"21170
";"1
";"0
";"0
";"0
";"15
";"0
";"10327
";"0.001728
";1
"20
";"30
";"2 + 27 + 0
";"10309
";"10309
";"21163
";"5
";"0
";"0
";"0
";"95
";"0
";"10461
";"0.001964
";2
"28
";"77
";"10 + 66 + 0
";"20421
";"20425
";"41935
";"14
";"0
";"0
";"0
";"736
";"0
";"21669
";"0.004714
";all
"6
";"9
";"0 + 8 + 0
";"10316
";"10316
";"21170
";"2
";"0
";"0
";"0
";"30
";"0
";"10359
";"0.001715
";1
"24
";"33
";"0 + 32 + 0
";"10309
";"10309
";"21163
";"2
";"0
";"0
";"0
";"30
";"0
";"10424
";"0.001699
";2
"1
";"0 + 0 + 0
";"10327
";"10327
";"21181
";"0
";"0
";"0
";"0
";"0
";"0
";"10327
";"0.001791
";"RESULT:	SAT
";all
"124
";"130
";"0 + 129 + 0
";"10318
";"9983
";"20533
";"1
";"0
";"0
";"0
";"22
";"0
";"10354
";"0.001966
";1
"18
";"22
";"0 + 21 + 0
";"10310
";"10310
";"21164
";"2
";"0
";"0
";"0
";"61
";"0
";"10391
";"0.00198
";2
"22
";"30
";"1 + 28 + 0
";"20584
";"20585
";"42257
";"5
";"0
";"0
";"0
";"126
";"0
";"20738
";"0.003916
";all
"456
";"457
";"0 + 456 + 0
";"10328
";"4791
";"10149
";"0
";"0
";"0
";"0
";"0
";"0
";"10328
";"0.002232
";1
"10
";"25
";"9 + 15 + 0
";"10315
";"10315
";"21169
";"11
";"0
";"0
";"0
";"556
";"0
";"10952
";"0.002109
";2
"0
";"0
";"0 + 0 + 0
";"18737
";"21052
";"43123
";"0
";"0
";"0
";"0
";"0
";"0
";"17628
";"0.003247
";all
"440
";"441
";"0 + 440 + 0
";"10315
";"2009
";"4402
";"0
";"0
";"0
";"0
";"0
";"0
";"10315
";"0.002225
";1
"279
";"280
";"0 + 279 + 0
";"10309
";"6510
";"13586
";"0
";"0
";"0
";"0
";"0
";"0
";"10309
";"0.002075
";2
"20
";"35
";"0 + 34 + 0
";"20421
";"20425
";"41935
";"3
";"0
";"0
";"0
";"45
";"0
";"20616
";"0.00402
";all
"16
";"39
";"4 + 34 + 0
";"10310
";"10310
";"21164
";"6
";"0
";"0
";"0
";"106
";"0
";"10515
";"0.001782
";1
"9
";"20
";"2 + 17 + 0
";"10318
";"10318
";"21172
";"5
";"0
";"0
";"0
";"97
";"0
";"10507
";"0.002012
";2
"13
";"14
";"0 + 13 + 0
";"10312
";"10312
";"21166
";"0
";"0
";"0
";"0
";"0
";"0
";"10312
";"0.001739
";1
"12
";"19
";"0 + 18 + 0
";"10311
";"10311
";"21165
";"1
";"0
";"0
";"0
";"20
";"0
";"10362
";"0.001825
";2
"22
";"53
";"0 + 52 + 0
";"20419
";"20423
";"41933
";"3
";"0
";"0
";"0
";"65
";"0
";"20636
";"0.004093
";all
"4
";"5
";"0 + 4 + 0
";"10321
";"10321
";"21175
";"0
";"0
";"0
";"0
";"0
";"0
";"10321
";"0.001715
";1
"23
";"27
";"0 + 26 + 0
";"10308
";"10308
";"21162
";"2
";"0
";"0
";"0
";"35
";"0
";"10353
";"0.001834
";2
"0
";"0
";"0 + 0 + 0
";"17032
";"21432
";"43887
";"0
";"0
";"0
";"0
";"0
";"0
";"16026
";"0.002799
";all
"4
";"8
";"0 + 7 + 0
";"10322
";"10322
";"21176
";"2
";"0
";"0
";"0
";"51
";"0
";"10380
";"0.002022
";1
"24
";"31
";"0 + 30 + 0
";"10311
";"10311
";"21165
";"3
";"0
";"0
";"0
";"61
";"0
";"10383
";"0.001767
";2
"34
";"149
";"71 + 74 + 3
";"20417
";"20421
";"41931
";"34
";"1
";"0
";"0
";"1313
";"0
";"22435
";"0.005218
";all
"17
";"18
";"0 + 17 + 0
";"10313
";"10313
";"21167
";"0
";"0
";"0
";"0
";"0
";"0
";"10313
";"0.00185
";1
"56
";"101
";"14 + 44 + 42
";"10306
";"10306
";"21160
";"9
";"1
";"0
";"0
";"426
";"0
";"10889
";"0.002357
";2
"44
";"65
";"7 + 57 + 0
";"20416
";"20420
";"41930
";"11
";"0
";"0
";"0
";"346
";"0
";"20818
";"0.004153
";all
"19
";"29
";"0 + 28 + 0
";"10310
";"10310
";"21164
";"2
";"0
";"0
";"0
";"36
";"0
";"10410
";"0.001917
";1
"6
";"11
";"0 + 10 + 0
";"10319
";"10319
";"21173
";"1
";"0
";"0
";"0
";"15
";"0
";"10376
";"0.001736
";2
"24
";"43
";"1 + 41 + 0
";"20425
";"20429
";"41939
";"3
";"0
";"0
";"0
";"51
";"0
";"20705
";"0.004158
";all
"17
";"34
";"5 + 28 + 0
";"10310
";"10310
";"21164
";"10
";"0
";"0
";"0
";"262
";"0
";"10660
";"0.002014
";1
"0
";"0
";"0 + 0 + 0
";"10322
";"16658
";"33795
";"0
";"0
";"0
";"0
";"0
";"0
";"9670
";"0.001892
";2
