max_decision;#decision;detail;#vars;#clauses;#literals;added_confilcts;shrink;deleted_conflict_clauses;delete_clauses;added_confilcts_literals;deleted_total_literals;implications;run_time;type
"0
";"0
";"0 + 0 + 0
";"10321
";"10329
";"21184
";"0
";"0
";"0
";"0
";"0
";"0
";"9747
";"0.000896
";1
"2
";"3
";"0 + 2 + 0
";"10326
";"10326
";"21180
";"0
";"0
";"0
";"0
";"0
";"0
";"10326
";"0.000868
";2
"2
";"3
";"0 + 2 + 0
";"18733
";"18758
";"38594
";"0
";"0
";"0
";"0
";"0
";"0
";"18733
";"0.002027
";all
"3
";"6
";"0 + 5 + 0
";"10318
";"10318
";"21172
";"3
";"0
";"0
";"0
";"176
";"0
";"10478
";"0.001132
";1
"1
";"2
";"0 + 1 + 0
";"10325
";"10325
";"21179
";"0
";"0
";"0
";"0
";"0
";"0
";"10325
";"0.00095
";2
"0
";"1
";"0 + 0 + 0
";"18736
";"18761
";"38597
";"0
";"0
";"0
";"0
";"0
";"0
";"18736
";"0.002099
";all
"2
";"3
";"0 + 2 + 0
";"10321
";"10321
";"21175
";"0
";"0
";"0
";"0
";"0
";"0
";"10321
";"0.002733
";1
"1
";"2
";"0 + 1 + 0
";"10320
";"10320
";"21174
";"0
";"0
";"0
";"0
";"0
";"0
";"10320
";"0.001795
";2
"1
";"2
";"0 + 1 + 0
";"10324
";"10324
";"21178
";"0
";"0
";"0
";"0
";"0
";"0
";"10324
";"0.001879
";all
"0
";"0
";"0 + 0 + 0
";"10318
";"10369
";"21262
";"0
";"0
";"0
";"0
";"0
";"0
";"9641
";"0.001672
";1
"8
";"23
";"3 + 19 + 0
";"10318
";"10318
";"21172
";"8
";"0
";"0
";"0
";"263
";"0
";"10631
";"0.001809
";2
"1
";"2
";"0 + 1 + 0
";"18734
";"18759
";"38595
";"0
";"0
";"0
";"0
";"0
";"0
";"18734
";"0.003271
";all
"2
";"4
";"0 + 3 + 0
";"10323
";"10323
";"21177
";"1
";"0
";"0
";"0
";"29
";"0
";"10382
";"0.001927
";1
"2
";"3
";"0 + 2 + 0
";"10323
";"10323
";"21177
";"0
";"0
";"0
";"0
";"0
";"0
";"10323
";"0.00176
";2
"1
";"2
";"0 + 1 + 0
";"18739
";"18764
";"38600
";"0
";"0
";"0
";"0
";"0
";"0
";"18739
";"0.003344
";all
"1
";"2
";"0 + 1 + 0
";"10324
";"10324
";"21178
";"0
";"0
";"0
";"0
";"0
";"0
";"10324
";"0.001648
";1
