max_decision;#decision;detail;#vars;#clauses;#literals;added_confilcts;shrink;deleted_conflict_clauses;delete_clauses;added_confilcts_literals;deleted_total_literals;implications;run_time;type
"161
";"172
";"1 + 170 + 0
";"10314
";"8936
";"18439
";"5
";"0
";"0
";"0
";"120
";"0
";"10417
";"0.001126
";1
"15
";"34
";"3 + 30 + 0
";"10312
";"10312
";"21166
";"8
";"0
";"0
";"0
";"159
";"0
";"10517
";"0.001155
";2
"833
";"834
";"0 + 833 + 0
";"19967
";"3831
";"8453
";"0
";"0
";"0
";"0
";"0
";"0
";"19967
";"0.003807
";all
"21
";"40
";"2 + 37 + 0
";"10316
";"10316
";"21170
";"4
";"0
";"0
";"0
";"60
";"0
";"10496
";"0.001843
";1
"0
";"0
";"0 + 0 + 0
";"10318
";"10369
";"21262
";"0
";"0
";"0
";"0
";"0
";"0
";"9641
";"0.001525
";2
"14
";"17
";"0 + 16 + 0
";"19972
";"19981
";"41041
";"1
";"0
";"0
";"0
";"15
";"0
";"19990
";"0.003484
";all
"7
";"16
";"2 + 13 + 0
";"10318
";"10318
";"21172
";"6
";"0
";"0
";"0
";"133
";"0
";"10518
";"0.001852
";1
"19
";"39
";"13 + 25 + 0
";"10311
";"10311
";"21165
";"13
";"0
";"0
";"0
";"375
";"0
";"10728
";"0.001877
";2
"25
";"87
";"35 + 51 + 0
";"19966
";"19975
";"41035
";"21
";"0
";"0
";"0
";"652
";"0
";"21007
";"0.00424
";all
"5
";"6
";"0 + 5 + 0
";"10319
";"10319
";"21173
";"0
";"0
";"0
";"0
";"0
";"0
";"10319
";"0.001723
";1
"4
";"8
";"0 + 7 + 0
";"10320
";"10320
";"21174
";"1
";"0
";"0
";"0
";"35
";"0
";"10347
";"0.001612
";2
"426
";"729
";"87 + 604 + 37
";"20420
";"20434
";"41967
";"37
";"1
";"0
";"0
";"1411
";"0
";"22747
";"0.00522
";all
"1
";"2
";"0 + 1 + 0
";"10323
";"10323
";"21177
";"0
";"0
";"0
";"0
";"0
";"0
";"10323
";"0.001515
";1
"1059
";"1060
";"0 + 1059 + 0
";"19976
";"7163
";"15459
";"0
";"0
";"0
";"0
";"0
";"0
";"19976
";"0.004302
";all
"4
";"8
";"0 + 7 + 0
";"10318
";"10318
";"21172
";"2
";"0
";"0
";"0
";"54
";"0
";"10428
";"0.001589
";1
"8
";"18
";"1 + 16 + 0
";"10316
";"10316
";"21170
";"5
";"0
";"0
";"0
";"170
";"0
";"10545
";"0.001808
";2
"0
";"0
";"0 + 0 + 0
";"19974
";"20596
";"42223
";"0
";"0
";"0
";"0
";"0
";"0
";"18772
";"0.003492
";all
"565
";"566
";"0 + 565 + 0
";"10317
";"3746
";"8059
";"0
";"0
";"0
";"0
";"0
";"0
";"10317
";"0.002146
";1
"2
";"5
";"0 + 4 + 0
";"10316
";"10316
";"21170
";"1
";"0
";"0
";"0
";"21
";"0
";"10334
";"0.001763
";2
"367
";"398
";"13 + 384 + 0
";"20428
";"16130
";"33394
";"21
";"0
";"0
";"0
";"537
";"0
";"20908
";"0.004391
";all
"14
";"15
";"0 + 14 + 0
";"10312
";"10312
";"21166
";"0
";"0
";"0
";"0
";"0
";"0
";"10312
";"0.001882
";1
"0
";"0
";"0 + 0 + 0
";"10307
";"10320
";"21174
";"0
";"0
";"0
";"0
";"0
";"0
";"9850
";"0.001614
";2
"8
";"15
";"0 + 14 + 0
";"19973
";"19982
";"41042
";"3
";"0
";"0
";"0
";"127
";"0
";"20138
";"0.003883
";all
"20
";"30
";"1 + 28 + 0
";"10311
";"10311
";"21165
";"3
";"0
";"0
";"0
";"77
";"0
";"10462
";"0.001801
";1
"7
";"10
";"0 + 9 + 0
";"10320
";"10320
";"21174
";"1
";"0
";"0
";"0
";"15
";"0
";"10364
";"0.001713
";2
"10
";"26
";"0 + 25 + 0
";"19971
";"19980
";"41040
";"6
";"0
";"0
";"0
";"96
";"0
";"20248
";"0.003823
";all
"11
";"16
";"0 + 15 + 0
";"10314
";"10314
";"21168
";"3
";"0
";"0
";"0
";"52
";"0
";"10427
";"0.001757
";1
"13
";"19
";"0 + 18 + 0
";"10311
";"10311
";"21165
";"2
";"0
";"0
";"0
";"44
";"0
";"10373
";"0.001788
";2
"20
";"28
";"0 + 27 + 0
";"19963
";"19972
";"41032
";"4
";"0
";"0
";"0
";"74
";"0
";"20076
";"0.003911
";all
"10
";"13
";"0 + 12 + 0
";"10318
";"10318
";"21172
";"2
";"0
";"0
";"0
";"63
";"0
";"10388
";"0.001663
";1
"13
";"16
";"0 + 15 + 0
";"10313
";"10313
";"21167
";"1
";"0
";"0
";"0
";"15
";"0
";"10329
";"0.001696
";2
"12
";"18
";"0 + 17 + 0
";"19973
";"19982
";"41042
";"3
";"0
";"0
";"0
";"63
";"0
";"20140
";"0.003825
";all
"18
";"29
";"2 + 26 + 0
";"10311
";"10311
";"21165
";"4
";"0
";"0
";"0
";"69
";"0
";"10436
";"0.001988
";1
"6
";"13
";"0 + 12 + 0
";"10316
";"10316
";"21170
";"4
";"0
";"0
";"0
";"115
";"0
";"10497
";"0.001779
";2
"18
";"28
";"1 + 26 + 0
";"19967
";"19976
";"41036
";"4
";"0
";"0
";"0
";"102
";"0
";"20112
";"0.003891
";all
"8
";"9
";"0 + 8 + 0
";"10317
";"10317
";"21171
";"0
";"0
";"0
";"0
";"0
";"0
";"10317
";"0.001863
";1
"11
";"40
";"24 + 15 + 0
";"10312
";"10312
";"21166
";"22
";"0
";"0
";"0
";"910
";"0
";"11300
";"0.002319
";2
"10
";"17
";"0 + 16 + 0
";"19968
";"19977
";"41037
";"1
";"0
";"0
";"0
";"15
";"0
";"20042
";"0.003653
";all
"8
";"17
";"0 + 16 + 0
";"10314
";"10314
";"21168
";"5
";"0
";"0
";"0
";"196
";"0
";"10624
";"0.001951
";1
"0
";"1
";"0 + 0 + 0
";"10327
";"10327
";"21181
";"0
";"0
";"0
";"0
";"0
";"0
";"10327
";"0.001767
";2
"4
";"5
";"0 + 4 + 0
";"19980
";"19989
";"41049
";"0
";"0
";"0
";"0
";"0
";"0
";"19980
";"0.004083
";all
"18
";"24
";"0 + 23 + 0
";"10312
";"10312
";"21166
";"3
";"0
";"0
";"0
";"45
";"0
";"10403
";"0.001754
";1
"15
";"16
";"0 + 15 + 0
";"10314
";"10314
";"21168
";"0
";"0
";"0
";"0
";"0
";"0
";"10314
";"0.001832
";2
"20
";"21
";"0 + 20 + 0
";"19968
";"19977
";"41037
";"0
";"0
";"0
";"0
";"0
";"0
";"19968
";"0.00376
";all
"7
";"13
";"0 + 12 + 0
";"10317
";"10317
";"21171
";"2
";"0
";"0
";"0
";"57
";"0
";"10405
";"0.0018
";1
"11
";"12
";"0 + 11 + 0
";"10317
";"10317
";"21171
";"0
";"0
";"0
";"0
";"0
";"0
";"10317
";"0.001927
";2
"0
";"0
";"0 + 0 + 0
";"17027
";"18907
";"38838
";"0
";"0
";"0
";"0
";"0
";"0
";"15988
";"0.002872
";all
"0
";"0
";"0 + 0 + 0
";"10313
";"10322
";"21176
";"0
";"0
";"0
";"0
";"0
";"0
";"9691
";"0.001696
";1
"4
";"5
";"0 + 4 + 0
";"10323
";"10323
";"21177
";"0
";"0
";"0
";"0
";"0
";"0
";"10323
";"0.001711
";2
"11
";"12
";"0 + 11 + 0
";"19975
";"19984
";"41044
";"0
";"0
";"0
";"0
";"0
";"0
";"19975
";"0.003872
";all
"2
";"3
";"0 + 2 + 0
";"10322
";"10322
";"21176
";"0
";"0
";"0
";"0
";"0
";"0
";"10322
";"0.001724
";1
"18
";"35
";"9 + 25 + 0
";"10310
";"10310
";"21164
";"9
";"0
";"0
";"0
";"234
";"0
";"10631
";"0.00194
";2
"11
";"24
";"3 + 20 + 0
";"19974
";"19983
";"41043
";"10
";"0
";"0
";"0
";"394
";"0
";"20430
";"0.004035
";all
"0
";"1
";"0 + 0 + 0
";"10320
";"10320
";"21174
";"0
";"0
";"0
";"0
";"0
";"0
";"10320
";"0.001828
";1
"4
";"5
";"0 + 4 + 0
";"10320
";"10320
";"21174
";"0
";"0
";"0
";"0
";"0
";"0
";"10320
";"0.001966
";2
"3
";"4
";"0 + 3 + 0
";"19981
";"19990
";"41050
";"0
";"0
";"0
";"0
";"0
";"0
";"19981
";"0.003827
";all
"8
";"10
";"0 + 9 + 0
";"10317
";"10317
";"21171
";"1
";"0
";"0
";"0
";"15
";"0
";"10333
";"0.001811
";1
"7
";"16
";"0 + 15 + 0
";"10315
";"10315
";"21169
";"4
";"0
";"0
";"0
";"98
";"0
";"10440
";"0.001788
";2
"16
";"34
";"2 + 31 + 0
";"19970
";"19979
";"41039
";"3
";"0
";"0
";"0
";"88
";"0
";"20257
";"0.004073
";all
"4
";"10
";"0 + 9 + 0
";"10319
";"10319
";"21173
";"2
";"0
";"0
";"0
";"30
";"0
";"10467
";"0.001805
";1
