max_decision;#decision;detail;#vars;#clauses;#literals;added_confilcts;shrink;deleted_conflict_clauses;delete_clauses;added_confilcts_literals;deleted_total_literals;implications;run_time;type
"5
";"9
";"1 + 7 + 0
";"10318
";"10318
";"21172
";"2
";"0
";"0
";"0
";"30
";"0
";"10377
";"0.00117
";1
"1
";"2
";"0 + 1 + 0
";"10322
";"10322
";"21176
";"0
";"0
";"0
";"0
";"0
";"0
";"10322
";"0.00104
";2
"3
";"4
";"0 + 3 + 0
";"17027
";"17063
";"35207
";"0
";"0
";"0
";"0
";"0
";"0
";"17027
";"0.002702
";all
"0
";"0
";"0 + 0 + 0
";"10321
";"10329
";"21184
";"0
";"0
";"0
";"0
";"0
";"0
";"9747
";"0.000997
";1
"2
";"3
";"0 + 2 + 0
";"10326
";"10326
";"21180
";"0
";"0
";"0
";"0
";"0
";"0
";"10326
";"0.000899
";2
"1
";"2
";"0 + 1 + 0
";"17037
";"17073
";"35217
";"0
";"0
";"0
";"0
";"0
";"0
";"17037
";"0.001848
";all
"1
";"2
";"0 + 1 + 0
";"10324
";"10324
";"21178
";"0
";"0
";"0
";"0
";"0
";"0
";"10324
";"0.001027
";1
"0
";"1
";"0 + 0 + 0
";"10331
";"10331
";"21185
";"0
";"0
";"0
";"0
";"0
";"0
";"10331
";"0.000986
";2
"0
";"1
";"0 + 0 + 0
";"17037
";"17073
";"35217
";"0
";"0
";"0
";"0
";"0
";"0
";"17037
";"0.002021
";all
"3
";"4
";"0 + 3 + 0
";"10323
";"10323
";"21177
";"0
";"0
";"0
";"0
";"0
";"0
";"10323
";"0.000987
";1
"1
";"2
";"0 + 1 + 0
";"10322
";"10322
";"21176
";"1
";"0
";"0
";"0
";"15
";"0
";"10345
";"0.001093
";2
"0
";"1
";"0 + 0 + 0
";"17029
";"17065
";"35209
";"0
";"0
";"0
";"0
";"0
";"0
";"17029
";"0.002072
";all
"0
";"1
";"0 + 0 + 0
";"10326
";"10326
";"21180
";"0
";"0
";"0
";"0
";"0
";"0
";"10326
";"0.001742
";1
"13
";"40
";"6 + 29 + 4
";"10317
";"10317
";"21171
";"12
";"1
";"0
";"0
";"653
";"0
";"11201
";"0.002193
";2
"2
";"3
";"0 + 2 + 0
";"17029
";"17065
";"35209
";"0
";"0
";"0
";"0
";"0
";"0
";"17029
";"0.003072
";all
"2
";"3
";"0 + 2 + 0
";"10323
";"10323
";"21177
";"0
";"0
";"0
";"0
";"0
";"0
";"10323
";"0.001701
";1
"9
";"16
";"0 + 15 + 0
";"10315
";"10315
";"21169
";"2
";"0
";"0
";"0
";"30
";"0
";"10364
";"0.001818
";2
"2
";"3
";"0 + 2 + 0
";"17026
";"17062
";"35206
";"0
";"0
";"0
";"0
";"0
";"0
";"17026
";"0.003212
";all
"1
";"2
";"0 + 1 + 0
";"10324
";"10324
";"21178
";"0
";"0
";"0
";"0
";"0
";"0
";"10324
";"0.001656
";1
"5
";"15
";"0 + 14 + 0
";"10319
";"10319
";"21173
";"4
";"0
";"0
";"0
";"86
";"0
";"10478
";"0.001827
";2
"1
";"2
";"0 + 1 + 0
";"17028
";"17064
";"35208
";"0
";"0
";"0
";"0
";"0
";"0
";"17028
";"0.003044
";all
"0
";"1
";"0 + 0 + 0
";"10323
";"10323
";"21177
";"0
";"0
";"0
";"0
";"0
";"0
";"10323
";"0.001831
";1
"1
";"2
";"0 + 1 + 0
";"10328
";"10328
";"21182
";"0
";"0
";"0
";"0
";"0
";"0
";"10328
";"0.001602
";2
"1
";"2
";"0 + 1 + 0
";"17033
";"17069
";"35213
";"0
";"0
";"0
";"0
";"0
";"0
";"17033
";"0.003037
";all
"4
";"5
";"0 + 4 + 0
";"10322
";"10322
";"21176
";"0
";"0
";"0
";"0
";"0
";"0
";"10322
";"0.001791
";1
"3
";"5
";"0 + 4 + 0
";"10326
";"10326
";"21180
";"1
";"0
";"0
";"0
";"15
";"0
";"10344
";"0.001734
";2
"1
";"2
";"0 + 1 + 0
";"17032
";"17068
";"35212
";"0
";"0
";"0
";"0
";"0
";"0
";"17032
";"0.003152
";all
"4
";"5
";"0 + 4 + 0
";"10326
";"10326
";"21180
";"0
";"0
";"0
";"0
";"0
";"0
";"10326
";"0.001939
";1
"2
";"3
";"0 + 2 + 0
";"10324
";"10324
";"21178
";"0
";"0
";"0
";"0
";"0
";"0
";"10324
";"0.001711
";2
"4
";"5
";"0 + 4 + 0
";"17032
";"17068
";"35212
";"0
";"0
";"0
";"0
";"0
";"0
";"17032
";"0.003309
";all
"0
";"1
";"0 + 0 + 0
";"10326
";"10326
";"21180
";"0
";"0
";"0
";"0
";"0
";"0
";"10326
";"0.001661
";1
"2
";"3
";"0 + 2 + 0
";"10319
";"10319
";"21173
";"0
";"0
";"0
";"0
";"0
";"0
";"10319
";"0.001731
";2
"0
";"1
";"0 + 0 + 0
";"17030
";"17066
";"35210
";"0
";"0
";"0
";"0
";"0
";"0
";"17030
";"0.003215
";all
"1
";"2
";"0 + 1 + 0
";"10324
";"10324
";"21178
";"0
";"0
";"0
";"0
";"0
";"0
";"10324
";"0.001839
";1
"1
";"3
";"0 + 2 + 0
";"10324
";"10324
";"21178
";"1
";"0
";"0
";"0
";"15
";"0
";"10341
";"0.001766
";2
"701
";"702
";"0 + 701 + 0
";"17030
";"7583
";"16300
";"0
";"0
";"0
";"0
";"0
";"0
";"17030
";"0.003584
";all
"5
";"6
";"0 + 5 + 0
";"10322
";"10322
";"21176
";"0
";"0
";"0
";"0
";"0
";"0
";"10322
";"0.001694
";1
"2
";"3
";"0 + 2 + 0
";"10324
";"10324
";"21178
";"0
";"0
";"0
";"0
";"0
";"0
";"10324
";"0.001774
";2
"1
";"2
";"0 + 1 + 0
";"17029
";"17065
";"35209
";"0
";"0
";"0
";"0
";"0
";"0
";"17029
";"0.003035
";all
"0
";"1
";"0 + 0 + 0
";"10323
";"10323
";"21177
";"0
";"0
";"0
";"0
";"0
";"0
";"10323
";"0.001733
";1
"3
";"4
";"0 + 3 + 0
";"10323
";"10323
";"21177
";"0
";"0
";"0
";"0
";"0
";"0
";"10323
";"0.00177
";2
"1
";"2
";"0 + 1 + 0
";"17031
";"17067
";"35211
";"0
";"0
";"0
";"0
";"0
";"0
";"17031
";"0.003157
";all
"2
";"3
";"0 + 2 + 0
";"10327
";"10327
";"21181
";"0
";"0
";"0
";"0
";"0
";"0
";"10327
";"0.001791
";1
"1
";"2
";"0 + 1 + 0
";"10327
";"10327
";"21181
";"0
";"0
";"0
";"0
";"0
";"0
";"10327
";"0.0017
";2
"1
";"2
";"0 + 1 + 0
";"17037
";"17073
";"35217
";"0
";"0
";"0
";"0
";"0
";"0
";"17037
";"0.003196
";all
"1
";"2
";"0 + 1 + 0
";"10323
";"10323
";"21177
";"0
";"0
";"0
";"0
";"0
";"0
";"10323
";"0.001728
";1
"3
";"4
";"0 + 3 + 0
";"10321
";"10321
";"21175
";"0
";"0
";"0
";"0
";"0
";"0
";"10321
";"0.001661
";2
"4
";"5
";"0 + 4 + 0
";"17028
";"17064
";"35208
";"0
";"0
";"0
";"0
";"0
";"0
";"17028
";"0.003376
";all
"5
";"6
";"0 + 5 + 0
";"10323
";"10323
";"21177
";"0
";"0
";"0
";"0
";"0
";"0
";"10323
";"0.001808
";1
"1
";"2
";"0 + 1 + 0
";"10330
";"10330
";"21184
";"0
";"0
";"0
";"0
";"0
";"0
";"10330
";"0.001609
";2
"1
";"2
";"0 + 1 + 0
";"17032
";"17068
";"35212
";"0
";"0
";"0
";"0
";"0
";"0
";"17032
";"0.003214
";all
"0
";"1
";"0 + 0 + 0
";"10325
";"10325
";"21179
";"0
";"0
";"0
";"0
";"0
";"0
";"10325
";"0.001877
";1
"6
";"11
";"1 + 9 + 0
";"10325
";"10325
";"21179
";"4
";"0
";"0
";"0
";"78
";"0
";"10430
";"0.001828
";2
"2
";"3
";"0 + 2 + 0
";"17029
";"17065
";"35209
";"0
";"0
";"0
";"0
";"0
";"0
";"17029
";"0.003256
";all
"4
";"5
";"0 + 4 + 0
";"10318
";"10318
";"21172
";"0
";"0
";"0
";"0
";"0
";"0
";"10318
";"0.001729
";1
"3
";"4
";"0 + 3 + 0
";"10319
";"10319
";"21173
";"0
";"0
";"0
";"0
";"0
";"0
";"10319
";"0.001929
";2
"5
";"6
";"0 + 5 + 0
";"17027
";"17063
";"35207
";"0
";"0
";"0
";"0
";"0
";"0
";"17027
";"0.003246
";all
"1
";"2
";"0 + 1 + 0
";"10320
";"10320
";"21174
";"0
";"0
";"0
";"0
";"0
";"0
";"10320
";"0.001811
";1
"6
";"11
";"0 + 10 + 0
";"10319
";"10319
";"21173
";"2
";"0
";"0
";"0
";"43
";"0
";"10357
";"0.00173
";2
"1
";"2
";"0 + 1 + 0
";"17027
";"17063
";"35207
";"0
";"0
";"0
";"0
";"0
";"0
";"17027
";"0.003117
";all
"3
";"4
";"0 + 3 + 0
";"10323
";"10323
";"21177
";"0
";"0
";"0
";"0
";"0
";"0
";"10323
";"0.001792
";1
"7
";"10
";"0 + 9 + 0
";"10315
";"10315
";"21169
";"1
";"0
";"0
";"0
";"55
";"0
";"10369
";"0.00182
";2
