max_decision;#decision;detail;#vars;#clauses;#literals;added_confilcts;shrink;deleted_conflict_clauses;delete_clauses;added_confilcts_literals;deleted_total_literals;implications;run_time;type
"0
";"1
";"0 + 0 + 0
";"10341
";"10341
";"21195
";"0
";"0
";"0
";"0
";"0
";"0
";"10341
";"0.001732
";1
"0
";"1
";"0 + 0 + 0
";"10335
";"10335
";"21189
";"0
";"0
";"0
";"0
";"0
";"0
";"10335
";"0.001604
";2
"0
";"1
";"0 + 0 + 0
";"20472
";"20476
";"41986
";"0
";"0
";"0
";"0
";"0
";"0
";"20472
";"0.004035
";all
"0
";"1
";"0 + 0 + 0
";"10338
";"10338
";"21192
";"0
";"0
";"0
";"0
";"0
";"0
";"10338
";"0.002394
";1
"0
";"1
";"0 + 0 + 0
";"10339
";"10339
";"21193
";"0
";"0
";"0
";"0
";"0
";"0
";"10339
";"0.002271
";2
"218
";"270
";"19 + 250 + 0
";"20471
";"19735
";"40603
";"30
";"0
";"0
";"0
";"688
";"0
";"21594
";"0.00442
";all
"2
";"3
";"0 + 2 + 0
";"10333
";"10333
";"21187
";"0
";"0
";"0
";"0
";"0
";"0
";"10333
";"0.002054
";1
"0
";"1
";"0 + 0 + 0
";"10343
";"10343
";"21197
";"0
";"0
";"0
";"0
";"0
";"0
";"10343
";"0.00209
";2
"2
";"3
";"0 + 2 + 0
";"20473
";"20477
";"41987
";"0
";"0
";"0
";"0
";"0
";"0
";"20473
";"0.003035
";all
"0
";"1
";"0 + 0 + 0
";"10334
";"10334
";"21188
";"0
";"0
";"0
";"0
";"0
";"0
";"10334
";"0.002336
";1
"0
";"1
";"0 + 0 + 0
";"10343
";"10343
";"21197
";"0
";"0
";"0
";"0
";"0
";"0
";"10343
";"0.002193
";2
"0
";"1
";"0 + 0 + 0
";"20473
";"20477
";"41987
";"0
";"0
";"0
";"0
";"0
";"0
";"20473
";"0.004918
";all
"0
";"1
";"0 + 0 + 0
";"10335
";"10335
";"21189
";"0
";"0
";"0
";"0
";"0
";"0
";"10335
";"0.002262
";1
"0
";"1
";"0 + 0 + 0
";"10334
";"10334
";"21188
";"0
";"0
";"0
";"0
";"0
";"0
";"10334
";"0.002243
";2
"0
";"1
";"0 + 0 + 0
";"20464
";"20468
";"41978
";"0
";"0
";"0
";"0
";"0
";"0
";"20464
";"0.005019
";all
"1
";"2
";"0 + 1 + 0
";"10337
";"10337
";"21191
";"0
";"0
";"0
";"0
";"0
";"0
";"10337
";"0.002219
";1
"0
";"1
";"0 + 0 + 0
";"10334
";"10334
";"21188
";"0
";"0
";"0
";"0
";"0
";"0
";"10334
";"0.001443
";2
"1
";"2
";"0 + 1 + 0
";"20466
";"20470
";"41980
";"0
";"0
";"0
";"0
";"0
";"0
";"20466
";"0.004271
";all
"0
";"1
";"0 + 0 + 0
";"10339
";"10339
";"21193
";"0
";"0
";"0
";"0
";"0
";"0
";"10339
";"0.002227
";1
"0
";"1
";"0 + 0 + 0
";"10337
";"10337
";"21191
";"0
";"0
";"0
";"0
";"0
";"0
";"10337
";"0.002312
";2
"0
";"1
";"0 + 0 + 0
";"20472
";"20476
";"41986
";"0
";"0
";"0
";"0
";"0
";"0
";"20472
";"0.004793
";all
"0
";"1
";"0 + 0 + 0
";"18770
";"18795
";"38631
";"0
";"0
";"0
";"0
";"0
";"0
";"18770
";"0.004185
";1
"0
";"1
";"0 + 0 + 0
";"10349
";"10349
";"21203
";"0
";"0
";"0
";"0
";"0
";"0
";"10349
";"0.002057
";2
"0
";"1
";"0 + 0 + 0
";"20473
";"20477
";"41987
";"0
";"0
";"0
";"0
";"0
";"0
";"20473
";"0.004863
";all
"1
";"2
";"0 + 1 + 0
";"10336
";"10336
";"21190
";"0
";"0
";"0
";"0
";"0
";"0
";"10336
";"0.002051
";1
"179
";"180
";"0 + 179 + 0
";"10335
";"8234
";"17035
";"0
";"0
";"0
";"0
";"0
";"0
";"10335
";"0.002418
";2
"3
";"4
";"0 + 3 + 0
";"20466
";"20470
";"41980
";"0
";"0
";"0
";"0
";"0
";"0
";"20466
";"0.004458
";all
"0
";"1
";"0 + 0 + 0
";"10338
";"10338
";"21192
";"0
";"0
";"0
";"0
";"0
";"0
";"10338
";"0.002578
";1
"0
";"1
";"0 + 0 + 0
";"10336
";"10336
";"21190
";"0
";"0
";"0
";"0
";"0
";"0
";"10336
";"0.002089
";2
"0
";"1
";"0 + 0 + 0
";"20470
";"20474
";"41984
";"0
";"0
";"0
";"0
";"0
";"0
";"20470
";"0.003629
";all
"0
";"1
";"0 + 0 + 0
";"10335
";"10335
";"21189
";"0
";"0
";"0
";"0
";"0
";"0
";"10335
";"0.002057
";1
"0
";"1
";"0 + 0 + 0
";"10340
";"10340
";"21194
";"0
";"0
";"0
";"0
";"0
";"0
";"10340
";"0.002248
";2
"0
";"1
";"0 + 0 + 0
";"20471
";"20475
";"41985
";"0
";"0
";"0
";"0
";"0
";"0
";"20471
";"0.003946
";all
"1
";"2
";"0 + 1 + 0
";"10330
";"10330
";"21184
";"0
";"0
";"0
";"0
";"0
";"0
";"10330
";"0.002122
";1
"0
";"1
";"0 + 0 + 0
";"10343
";"10343
";"21197
";"0
";"0
";"0
";"0
";"0
";"0
";"10343
";"0.00214
";2
"1
";"2
";"0 + 1 + 0
";"20468
";"20472
";"41982
";"0
";"0
";"0
";"0
";"0
";"0
";"20468
";"0.004712
";all
"0
";"1
";"0 + 0 + 0
";"10336
";"10336
";"21190
";"0
";"0
";"0
";"0
";"0
";"0
";"10336
";"0.002199
";1
"0
";"1
";"0 + 0 + 0
";"10336
";"10336
";"21190
";"0
";"0
";"0
";"0
";"0
";"0
";"10336
";"0.001585
";2
"0
";"1
";"0 + 0 + 0
";"20467
";"20471
";"41981
";"0
";"0
";"0
";"0
";"0
";"0
";"20467
";"0.004481
";all
"0
";"1
";"0 + 0 + 0
";"10339
";"10339
";"21193
";"0
";"0
";"0
";"0
";"0
";"0
";"10339
";"0.002272
";1
"0
";"1
";"0 + 0 + 0
";"10341
";"10341
";"21195
";"0
";"0
";"0
";"0
";"0
";"0
";"10341
";"0.002211
";2
"0
";"1
";"0 + 0 + 0
";"20474
";"20478
";"41988
";"0
";"0
";"0
";"0
";"0
";"0
";"20474
";"0.004835
";all
"1
";"2
";"0 + 1 + 0
";"10340
";"10340
";"21194
";"0
";"0
";"0
";"0
";"0
";"0
";"10340
";"0.002439
";1
"0
";"1
";"0 + 0 + 0
";"10335
";"10335
";"21189
";"0
";"0
";"0
";"0
";"0
";"0
";"10335
";"0.002046
";2
"526
";"527
";"0 + 526 + 0
";"10353
";"4104
";"8775
";"0
";"0
";"0
";"0
";"0
";"0
";"10353
";"0.002613
";1
"0
";"1
";"0 + 0 + 0
";"10339
";"10339
";"21193
";"0
";"0
";"0
";"0
";"0
";"0
";"10339
";"0.002212
";2
"0
";"1
";"0 + 0 + 0
";"20470
";"20474
";"41984
";"0
";"0
";"0
";"0
";"0
";"0
";"20470
";"0.00484
";all
"0
";"1
";"0 + 0 + 0
";"10334
";"10334
";"21188
";"0
";"0
";"0
";"0
";"0
";"0
";"10334
";"0.002186
";1
"1
";"2
";"0 + 1 + 0
";"10337
";"10337
";"21191
";"0
";"0
";"0
";"0
";"0
";"0
";"10337
";"0.001822
";2
"0
";"1
";"0 + 0 + 0
";"20468
";"20472
";"41982
";"0
";"0
";"0
";"0
";"0
";"0
";"20468
";"0.004656
";all
"1
";"2
";"0 + 1 + 0
";"10337
";"10337
";"21191
";"0
";"0
";"0
";"0
";"0
";"0
";"10337
";"0.001991
";1
"0
";"1
";"0 + 0 + 0
";"10338
";"10338
";"21192
";"0
";"0
";"0
";"0
";"0
";"0
";"10338
";"0.002121
";2
"1
";"2
";"0 + 1 + 0
";"20469
";"20473
";"41983
";"0
";"0
";"0
";"0
";"0
";"0
";"20469
";"0.003774
";all
"1
";"2
";"0 + 1 + 0
";"10337
";"10337
";"21191
";"0
";"0
";"0
";"0
";"0
";"0
";"10337
";"0.001453
";1
"0
";"0
";"0 + 0 + 0
";"10336
";"14119
";"28654
";"0
";"0
";"0
";"0
";"0
";"0
";"9723
";"0.002467
";2
"1
";"2
";"0 + 1 + 0
";"20470
";"20474
";"41984
";"0
";"0
";"0
";"0
";"0
";"0
";"20470
";"0.004749
";all
"1
";"2
";"0 + 1 + 0
";"10336
";"10336
";"21190
";"0
";"0
";"0
";"0
";"0
";"0
";"10336
";"0.002161
";1
"1
";"2
";"0 + 1 + 0
";"10335
";"10335
";"21189
";"0
";"0
";"0
";"0
";"0
";"0
";"10335
";"0.001959
";2
"1
";"2
";"0 + 1 + 0
";"20467
";"20471
";"41981
";"0
";"0
";"0
";"0
";"0
";"0
";"20467
";"0.004623
";all
"0
";"1
";"0 + 0 + 0
";"10336
";"10336
";"21190
";"0
";"0
";"0
";"0
";"0
";"0
";"10336
";"0.002078
";1
"0
";"1
";"0 + 0 + 0
";"10340
";"10340
";"21194
";"0
";"0
";"0
";"0
";"0
";"0
";"10340
";"0.002149
";2
"0
";"1
";"0 + 0 + 0
";"20472
";"20476
";"41986
";"0
";"0
";"0
";"0
";"0
";"0
";"20472
";"0.004003
";all
"0
";"1
";"0 + 0 + 0
";"10336
";"10336
";"21190
";"0
";"0
";"0
";"0
";"0
";"0
";"10336
";"0.002035
";1
"1
";"2
";"0 + 1 + 0
";"10337
";"10337
";"21191
";"0
";"0
";"0
";"0
";"0
";"0
";"10337
";"0.002081
";2
"1
";"2
";"0 + 1 + 0
";"20468
";"20472
";"41982
";"0
";"0
";"0
";"0
";"0
";"0
";"20468
";"0.003107
";all
"3
";"4
";"0 + 3 + 0
";"10331
";"10331
";"21185
";"0
";"0
";"0
";"0
";"0
";"0
";"10331
";"0.002209
";1
"0
";"1
";"0 + 0 + 0
";"10340
";"10340
";"21194
";"0
";"0
";"0
";"0
";"0
";"0
";"10340
";"0.002162
";2
"1
";"2
";"0 + 1 + 0
";"10334
";"10334
";"21188
";"0
";"0
";"0
";"0
";"0
";"0
";"10334
";"0.002065
";1
"1
";"2
";"0 + 1 + 0
";"10341
";"10341
";"21195
";"0
";"0
";"0
";"0
";"0
";"0
";"10341
";"0.001969
";2
"2
";"3
";"0 + 2 + 0
";"20470
";"20474
";"41984
";"0
";"0
";"0
";"0
";"0
";"0
";"20470
";"0.00472
";all
"0
";"1
";"0 + 0 + 0
";"10339
";"10339
";"21193
";"0
";"0
";"0
";"0
";"0
";"0
";"10339
";"0.002166
";1
"0
";"1
";"0 + 0 + 0
";"10333
";"10333
";"21187
";"0
";"0
";"0
";"0
";"0
";"0
";"10333
";"0.002236
";2
"0
";"1
";"0 + 0 + 0
";"20467
";"20471
";"41981
";"0
";"0
";"0
";"0
";"0
";"0
";"20467
";"0.003721
";all
"0
";"1
";"0 + 0 + 0
";"10337
";"10337
";"21191
";"0
";"0
";"0
";"0
";"0
";"0
";"10337
";"0.002361
";1
"0
";"1
";"0 + 0 + 0
";"10335
";"10335
";"21189
";"0
";"0
";"0
";"0
";"0
";"0
";"10335
";"0.00226
";2
"0
";"1
";"0 + 0 + 0
";"20467
";"20471
";"41981
";"0
";"0
";"0
";"0
";"0
";"0
";"20467
";"0.004998
";all
"0
";"1
";"0 + 0 + 0
";"10336
";"10336
";"21190
";"0
";"0
";"0
";"0
";"0
";"0
";"10336
";"0.002165
";1
"0
";"1
";"0 + 0 + 0
";"10340
";"10340
";"21194
";"0
";"0
";"0
";"0
";"0
";"0
";"10340
";"0.002193
";2
"0
";"1
";"0 + 0 + 0
";"20471
";"20475
";"41985
";"0
";"0
";"0
";"0
";"0
";"0
";"20471
";"0.004539
";all
"1
";"2
";"0 + 1 + 0
";"10333
";"10333
";"21187
";"0
";"0
";"0
";"0
";"0
";"0
";"10333
";"0.001375
";1
"0
";"1
";"0 + 0 + 0
";"10342
";"10342
";"21196
";"0
";"0
";"0
";"0
";"0
";"0
";"10342
";"0.002301
";2
"1
";"2
";"0 + 1 + 0
";"20471
";"20475
";"41985
";"0
";"0
";"0
";"0
";"0
";"0
";"20471
";"0.004672
";all
"0
";"1
";"0 + 0 + 0
";"10338
";"10338
";"21192
";"0
";"0
";"0
";"0
";"0
";"0
";"10338
";"0.002089
";1
"1
";"2
";"0 + 1 + 0
";"10337
";"10337
";"21191
";"0
";"0
";"0
";"0
";"0
";"0
";"10337
";"0.002169
";2
"647
";"648
";"0 + 647 + 0
";"20469
";"2985
";"6536
";"0
";"0
";"0
";"0
";"0
";"0
";"20469
";"0.005031
";all
"1
";"2
";"0 + 1 + 0
";"10333
";"10333
";"21187
";"0
";"0
";"0
";"0
";"0
";"0
";"10333
";"0.002255
";1
"0
";"1
";"0 + 0 + 0
";"10344
";"10344
";"21198
";"0
";"0
";"0
";"0
";"0
";"0
";"10344
";"0.001497
";2
"1
";"2
";"0 + 1 + 0
";"20471
";"20475
";"41985
";"0
";"0
";"0
";"0
";"0
";"0
";"20471
";"0.003832
";all
"1
";"2
";"0 + 1 + 0
";"10335
";"10335
";"21189
";"0
";"0
";"0
";"0
";"0
";"0
";"10335
";"0.002168
";1
"0
";"1
";"0 + 0 + 0
";"10333
";"10333
";"21187
";"0
";"0
";"0
";"0
";"0
";"0
";"10333
";"0.002137
";2
"0
";"1
";"0 + 0 + 0
";"20464
";"20468
";"41978
";"0
";"0
";"0
";"0
";"0
";"0
";"20464
";"0.005024
";all
