max_decision;#decision;detail;#vars;#clauses;#literals;added_confilcts;shrink;deleted_conflict_clauses;delete_clauses;added_confilcts_literals;deleted_total_literals;implications;run_time;type
"0
";"1
";"0 + 0 + 0
";"10345
";"10345
";"21199
";"0
";"0
";"0
";"0
";"0
";"0
";"10345
";"0.002117
";1
"0
";"1
";"0 + 0 + 0
";"10351
";"10351
";"21205
";"0
";"0
";"0
";"0
";"0
";"0
";"10351
";"0.002236
";2
"0
";"1
";"0 + 0 + 0
";"16127
";"16176
";"33402
";"0
";"0
";"0
";"0
";"0
";"0
";"16127
";"0.004001
";all
"0
";"1
";"0 + 0 + 0
";"10344
";"10344
";"21198
";"0
";"0
";"0
";"0
";"0
";"0
";"10344
";"0.002293
";1
"0
";"1
";"0 + 0 + 0
";"10343
";"10343
";"21197
";"0
";"0
";"0
";"0
";"0
";"0
";"10343
";"0.002315
";2
"0
";"1
";"0 + 0 + 0
";"16123
";"16172
";"33398
";"0
";"0
";"0
";"0
";"0
";"0
";"16123
";"0.003924
";all
"0
";"1
";"0 + 0 + 0
";"10343
";"10343
";"21197
";"0
";"0
";"0
";"0
";"0
";"0
";"10343
";"0.002242
";1
"0
";"1
";"0 + 0 + 0
";"10345
";"10345
";"21199
";"0
";"0
";"0
";"0
";"0
";"0
";"10345
";"0.00139
";2
"0
";"1
";"0 + 0 + 0
";"16124
";"16173
";"33399
";"0
";"0
";"0
";"0
";"0
";"0
";"16124
";"0.003842
";all
"0
";"1
";"0 + 0 + 0
";"10347
";"10347
";"21201
";"0
";"0
";"0
";"0
";"0
";"0
";"10347
";"0.002268
";1
"0
";"0
";"0 + 0 + 0
";"10343
";"10359
";"21213
";"0
";"0
";"0
";"0
";"0
";"0
";"9817
";"0.002112
";2
"0
";"1
";"0 + 0 + 0
";"16122
";"16171
";"33397
";"0
";"0
";"0
";"0
";"0
";"0
";"16122
";"0.003212
";all
"0
";"1
";"0 + 0 + 0
";"10352
";"10352
";"21206
";"0
";"0
";"0
";"0
";"0
";"0
";"10352
";"0.002258
";1
"0
";"1
";"0 + 0 + 0
";"10350
";"10350
";"21204
";"0
";"0
";"0
";"0
";"0
";"0
";"10350
";"0.002175
";2
"0
";"1
";"0 + 0 + 0
";"16127
";"16176
";"33402
";"0
";"0
";"0
";"0
";"0
";"0
";"16127
";"0.003956
";all
"0
";"0
";"0 + 0 + 0
";"10346
";"22050
";"44474
";"0
";"0
";"0
";"0
";"0
";"0
";"9692
";"0.002667
";1
"0
";"1
";"0 + 0 + 0
";"10347
";"10347
";"21201
";"0
";"0
";"0
";"0
";"0
";"0
";"10347
";"0.002253
";2
"0
";"1
";"0 + 0 + 0
";"16127
";"16176
";"33402
";"0
";"0
";"0
";"0
";"0
";"0
";"16127
";"0.003819
";all
"0
";"1
";"0 + 0 + 0
";"10345
";"10345
";"21199
";"0
";"0
";"0
";"0
";"0
";"0
";"10345
";"0.002053
";1
"0
";"1
";"0 + 0 + 0
";"10350
";"10350
";"21204
";"0
";"0
";"0
";"0
";"0
";"0
";"10350
";"0.002204
";2
"0
";"1
";"0 + 0 + 0
";"16124
";"16173
";"33399
";"0
";"0
";"0
";"0
";"0
";"0
";"16124
";"0.002586
";all
"0
";"1
";"0 + 0 + 0
";"10350
";"10350
";"21204
";"0
";"0
";"0
";"0
";"0
";"0
";"10350
";"0.002213
";1
"0
";"1
";"0 + 0 + 0
";"10346
";"10346
";"21200
";"0
";"0
";"0
";"0
";"0
";"0
";"10346
";"0.00216
";2
"0
";"1
";"0 + 0 + 0
";"16124
";"16173
";"33399
";"0
";"0
";"0
";"0
";"0
";"0
";"16124
";"0.004049
";all
"0
";"1
";"0 + 0 + 0
";"10343
";"10343
";"21197
";"0
";"0
";"0
";"0
";"0
";"0
";"10343
";"0.002258
";1
"0
";"1
";"0 + 0 + 0
";"10345
";"10345
";"21199
";"0
";"0
";"0
";"0
";"0
";"0
";"10345
";"0.002205
";2
"0
";"1
";"0 + 0 + 0
";"16124
";"16173
";"33399
";"0
";"0
";"0
";"0
";"0
";"0
";"16124
";"0.004142
";all
"0
";"1
";"0 + 0 + 0
";"10347
";"10347
";"21201
";"0
";"0
";"0
";"0
";"0
";"0
";"10347
";"0.002225
";1
"0
";"1
";"0 + 0 + 0
";"10345
";"10345
";"21199
";"0
";"0
";"0
";"0
";"0
";"0
";"10345
";"0.002312
";2
"0
";"1
";"0 + 0 + 0
";"16124
";"16173
";"33399
";"0
";"0
";"0
";"0
";"0
";"0
";"16124
";"0.003956
";all
"0
";"1
";"0 + 0 + 0
";"10342
";"10342
";"21196
";"0
";"0
";"0
";"0
";"0
";"0
";"10342
";"0.002165
";1
"0
";"0
";"0 + 0 + 0
";"10347
";"17917
";"36229
";"0
";"0
";"0
";"0
";"0
";"0
";"9725
";"0.002423
";2
"0
";"1
";"0 + 0 + 0
";"16125
";"16174
";"33400
";"0
";"0
";"0
";"0
";"0
";"0
";"16125
";"0.00314
";all
"0
";"1
";"0 + 0 + 0
";"10344
";"10344
";"21198
";"0
";"0
";"0
";"0
";"0
";"0
";"10344
";"0.002263
";1
"0
";"1
";"0 + 0 + 0
";"10344
";"10344
";"21198
";"0
";"0
";"0
";"0
";"0
";"0
";"10344
";"0.002167
";2
"0
";"1
";"0 + 0 + 0
";"16124
";"16173
";"33399
";"0
";"0
";"0
";"0
";"0
";"0
";"16124
";"0.003369
";all
"0
";"1
";"0 + 0 + 0
";"10342
";"10342
";"21196
";"0
";"0
";"0
";"0
";"0
";"0
";"10342
";"0.002126
";1
