max_decision;#decision;detail;#vars;#clauses;#literals;added_confilcts;shrink;deleted_conflict_clauses;delete_clauses;added_confilcts_literals;deleted_total_literals;implications;run_time;type
"1
";"2
";"0 + 1 + 0
";"10323
";"10323
";"21177
";"0
";"0
";"0
";"0
";"0
";"0
";"10323
";"0.002197
";1
"2
";"3
";"0 + 2 + 0
";"10327
";"10327
";"21181
";"0
";"0
";"0
";"0
";"0
";"0
";"10327
";"0.001408
";2
"1
";"2
";"0 + 1 + 0
";"19602
";"19618
";"40300
";"0
";"0
";"0
";"0
";"0
";"0
";"19602
";"0.004242
";all
"1
";"2
";"0 + 1 + 0
";"10333
";"10333
";"21187
";"0
";"0
";"0
";"0
";"0
";"0
";"10333
";"0.001389
";1
"0
";"1
";"0 + 0 + 0
";"10328
";"10328
";"21182
";"0
";"0
";"0
";"0
";"0
";"0
";"10328
";"0.002176
";2
"1
";"2
";"0 + 1 + 0
";"19609
";"19625
";"40307
";"0
";"0
";"0
";"0
";"0
";"0
";"19609
";"0.003718
";all
"1
";"2
";"0 + 1 + 0
";"10328
";"10328
";"21182
";"0
";"0
";"0
";"0
";"0
";"0
";"10328
";"0.001207
";1
"2
";"3
";"0 + 2 + 0
";"10328
";"10328
";"21182
";"0
";"0
";"0
";"0
";"0
";"0
";"10328
";"0.00203
";2
"2
";"3
";"0 + 2 + 0
";"19607
";"19623
";"40305
";"0
";"0
";"0
";"0
";"0
";"0
";"19607
";"0.004266
";all
"0
";"1
";"0 + 0 + 0
";"10325
";"10325
";"21179
";"0
";"0
";"0
";"0
";"0
";"0
";"10325
";"0.001704
";1
"1
";"2
";"0 + 1 + 0
";"10328
";"10328
";"21182
";"0
";"0
";"0
";"0
";"0
";"0
";"10328
";"0.00131
";2
"0
";"1
";"0 + 0 + 0
";"19604
";"19620
";"40302
";"0
";"0
";"0
";"0
";"0
";"0
";"19604
";"0.002905
";all
"0
";"1
";"0 + 0 + 0
";"10328
";"10328
";"21182
";"0
";"0
";"0
";"0
";"0
";"0
";"10328
";"0.001818
";1
"1
";"2
";"0 + 1 + 0
";"10330
";"10330
";"21184
";"0
";"0
";"0
";"0
";"0
";"0
";"10330
";"0.002043
";2
"1
";"2
";"0 + 1 + 0
";"19605
";"19621
";"40303
";"0
";"0
";"0
";"0
";"0
";"0
";"19605
";"0.004278
";all
"0
";"1
";"0 + 0 + 0
";"10331
";"10331
";"21185
";"0
";"0
";"0
";"0
";"0
";"0
";"10331
";"0.002048
";1
"2
";"3
";"0 + 2 + 0
";"10330
";"10330
";"21184
";"0
";"0
";"0
";"0
";"0
";"0
";"10330
";"0.002133
";2
"2
";"3
";"0 + 2 + 0
";"19606
";"19622
";"40304
";"0
";"0
";"0
";"0
";"0
";"0
";"19606
";"0.00339
";all
"0
";"1
";"0 + 0 + 0
";"10335
";"10335
";"21189
";"0
";"0
";"0
";"0
";"0
";"0
";"10335
";"0.001453
";1
"1
";"2
";"0 + 1 + 0
";"10324
";"10324
";"21178
";"0
";"0
";"0
";"0
";"0
";"0
";"10324
";"0.002113
";2
"697
";"1103
";"240 + 769 + 93
";"19607
";"11012
";"23158
";"84
";"1
";"0
";"0
";"3714
";"0
";"24273
";"0.007784
";all
"0
";"1
";"0 + 0 + 0
";"10327
";"10327
";"21181
";"0
";"0
";"0
";"0
";"0
";"0
";"10327
";"0.002222
";1
"0
";"1
";"0 + 0 + 0
";"10335
";"10335
";"21189
";"0
";"0
";"0
";"0
";"0
";"0
";"10335
";"0.001531
";2
"0
";"1
";"0 + 0 + 0
";"19608
";"19624
";"40306
";"0
";"0
";"0
";"0
";"0
";"0
";"19608
";"0.00452
";all
"1
";"2
";"0 + 1 + 0
";"10324
";"10324
";"21178
";"0
";"0
";"0
";"0
";"0
";"0
";"10324
";"0.002141
";1
"1
";"2
";"0 + 1 + 0
";"10328
";"10328
";"21182
";"0
";"0
";"0
";"0
";"0
";"0
";"10328
";"0.001327
";2
"1
";"2
";"0 + 1 + 0
";"19604
";"19620
";"40302
";"0
";"0
";"0
";"0
";"0
";"0
";"19604
";"0.004464
";all
"2
";"3
";"0 + 2 + 0
";"10327
";"10327
";"21181
";"0
";"0
";"0
";"0
";"0
";"0
";"10327
";"0.002004
";1
"1
";"2
";"0 + 1 + 0
";"10328
";"10328
";"21182
";"0
";"0
";"0
";"0
";"0
";"0
";"10328
";"0.001413
";2
"2
";"3
";"0 + 2 + 0
";"19607
";"19623
";"40305
";"0
";"0
";"0
";"0
";"0
";"0
";"19607
";"0.004015
";all
"0
";"1
";"0 + 0 + 0
";"10333
";"10333
";"21187
";"0
";"0
";"0
";"0
";"0
";"0
";"10333
";"0.001671
";1
"1
";"2
";"0 + 1 + 0
";"10329
";"10329
";"21183
";"0
";"0
";"0
";"0
";"0
";"0
";"10329
";"0.001402
";2
"1
";"2
";"0 + 1 + 0
";"19614
";"19630
";"40312
";"0
";"0
";"0
";"0
";"0
";"0
";"19614
";"0.004387
";all
"2
";"5
";"0 + 4 + 0
";"10325
";"10325
";"21179
";"1
";"0
";"0
";"0
";"29
";"0
";"10351
";"0.001887
";1
"0
";"1
";"0 + 0 + 0
";"10333
";"10333
";"21187
";"0
";"0
";"0
";"0
";"0
";"0
";"10333
";"0.00165
";2
"0
";"1
";"0 + 0 + 0
";"19607
";"19623
";"40305
";"0
";"0
";"0
";"0
";"0
";"0
";"19607
";"0.003235
";all
"3
";"7
";"0 + 6 + 0
";"10327
";"10327
";"21181
";"2
";"0
";"0
";"0
";"63
";"0
";"10396
";"0.002012
";1
"1
";"2
";"0 + 1 + 0
";"10328
";"10328
";"21182
";"0
";"0
";"0
";"0
";"0
";"0
";"10328
";"0.001238
";2
"1078
";"1079
";"0 + 1078 + 0
";"19605
";"6230
";"13594
";"0
";"0
";"0
";"0
";"0
";"0
";"19605
";"0.004144
";all
"0
";"1
";"0 + 0 + 0
";"10327
";"10327
";"21181
";"0
";"0
";"0
";"0
";"0
";"0
";"10327
";"0.002176
";1
"0
";"1
";"0 + 0 + 0
";"10333
";"10333
";"21187
";"0
";"0
";"0
";"0
";"0
";"0
";"10333
";"0.00214
";2
"0
";"1
";"0 + 0 + 0
";"19610
";"19626
";"40308
";"0
";"0
";"0
";"0
";"0
";"0
";"19610
";"0.003788
";all
"2
";"5
";"0 + 4 + 0
";"10323
";"10323
";"21177
";"2
";"0
";"0
";"0
";"36
";"0
";"10361
";"0.001303
";1
"2
";"3
";"0 + 2 + 0
";"10330
";"10330
";"21184
";"0
";"0
";"0
";"0
";"0
";"0
";"10330
";"0.001801
";2
"2
";"3
";"0 + 2 + 0
";"19603
";"19619
";"40301
";"0
";"0
";"0
";"0
";"0
";"0
";"19603
";"0.004153
";all
"0
";"1
";"0 + 0 + 0
";"10330
";"10330
";"21184
";"0
";"0
";"0
";"0
";"0
";"0
";"10330
";"0.001749
";1
"3
";"4
";"0 + 3 + 0
";"10333
";"10333
";"21187
";"0
";"0
";"0
";"0
";"0
";"0
";"10333
";"0.002116
";2
"3
";"4
";"0 + 3 + 0
";"19610
";"19626
";"40308
";"0
";"0
";"0
";"0
";"0
";"0
";"19610
";"0.004242
";all
"5
";"7
";"0 + 6 + 0
";"10320
";"10320
";"21174
";"1
";"0
";"0
";"0
";"27
";"0
";"10352
";"0.002137
";1
"2
";"3
";"0 + 2 + 0
";"10326
";"10326
";"21180
";"0
";"0
";"0
";"0
";"0
";"0
";"10326
";"0.001344
";2
"0
";"0
";"0 + 0 + 0
";"10323
";"20772
";"42007
";"0
";"0
";"0
";"0
";"0
";"0
";"9653
";"0.001425
";all
"0
";"1
";"0 + 0 + 0
";"10335
";"10335
";"21189
";"0
";"0
";"0
";"0
";"0
";"0
";"10335
";"0.001731
";1
"0
";"1
";"0 + 0 + 0
";"10334
";"10334
";"21188
";"0
";"0
";"0
";"0
";"0
";"0
";"10334
";"0.002019
";2
"128
";"1209
";"902 + 212 + 94
";"19614
";"17898
";"36930
";"793
";"1
";"0
";"0
";"21957
";"0
";"53420
";"0.03014
";all
"0
";"1
";"0 + 0 + 0
";"10329
";"10329
";"21183
";"0
";"0
";"0
";"0
";"0
";"0
";"10329
";"0.001827
";1
"0
";"1
";"0 + 0 + 0
";"10327
";"10327
";"21181
";"0
";"0
";"0
";"0
";"0
";"0
";"10327
";"0.001786
";2
"0
";"1
";"0 + 0 + 0
";"19607
";"19623
";"40305
";"0
";"0
";"0
";"0
";"0
";"0
";"19607
";"0.004365
";all
"4
";"9
";"1 + 7 + 0
";"10322
";"10322
";"21176
";"5
";"0
";"0
";"0
";"280
";"0
";"10580
";"0.001697
";1
"0
";"1
";"0 + 0 + 0
";"10330
";"10330
";"21184
";"0
";"0
";"0
";"0
";"0
";"0
";"10330
";"0.001329
";2
"2
";"4
";"0 + 3 + 0
";"19601
";"19617
";"40299
";"1
";"0
";"0
";"0
";"15
";"0
";"19611
";"0.004294
";all
"0
";"1
";"0 + 0 + 0
";"10324
";"10324
";"21178
";"0
";"0
";"0
";"0
";"0
";"0
";"10324
";"0.002029
";1
"2
";"3
";"0 + 2 + 0
";"10329
";"10329
";"21183
";"0
";"0
";"0
";"0
";"0
";"0
";"10329
";"0.001352
";2
