max_decision;#decision;detail;#vars;#clauses;#literals;added_confilcts;shrink;deleted_conflict_clauses;delete_clauses;added_confilcts_literals;deleted_total_literals;implications;run_time;type
"6
";"9
";"0 + 8 + 0
";"10324
";"10324
";"21178
";"1
";"0
";"0
";"0
";"15
";"0
";"10341
";"0.002225
";1
"1
";"2
";"0 + 1 + 0
";"10324
";"10324
";"21178
";"0
";"0
";"0
";"0
";"0
";"0
";"10324
";"0.002142
";2
"6
";"7
";"0 + 6 + 0
";"19988
";"19997
";"41057
";"0
";"0
";"0
";"0
";"0
";"0
";"19988
";"0.003516
";all
"0
";"1
";"0 + 0 + 0
";"10330
";"10330
";"21184
";"0
";"0
";"0
";"0
";"0
";"0
";"10330
";"0.0014
";1
"2
";"3
";"0 + 2 + 0
";"10324
";"10324
";"21178
";"0
";"0
";"0
";"0
";"0
";"0
";"10324
";"0.001518
";2
"2
";"3
";"0 + 2 + 0
";"19993
";"20002
";"41062
";"0
";"0
";"0
";"0
";"0
";"0
";"19993
";"0.004593
";all
"1
";"2
";"0 + 1 + 0
";"10332
";"10332
";"21186
";"0
";"0
";"0
";"0
";"0
";"0
";"10332
";"0.002201
";1
"4
";"5
";"0 + 4 + 0
";"10324
";"10324
";"21178
";"0
";"0
";"0
";"0
";"0
";"0
";"10324
";"0.002171
";2
"5
";"6
";"0 + 5 + 0
";"19993
";"20002
";"41062
";"0
";"0
";"0
";"0
";"0
";"0
";"19993
";"0.003851
";all
"0
";"1
";"0 + 0 + 0
";"10328
";"10328
";"21182
";"0
";"0
";"0
";"0
";"0
";"0
";"10328
";"0.002049
";1
"1
";"2
";"0 + 1 + 0
";"10326
";"10326
";"21180
";"0
";"0
";"0
";"0
";"0
";"0
";"10326
";"0.002002
";2
"0
";"1
";"0 + 0 + 0
";"19993
";"20002
";"41062
";"0
";"0
";"0
";"0
";"0
";"0
";"19993
";"0.003907
";all
"0
";"1
";"0 + 0 + 0
";"10331
";"10331
";"21185
";"0
";"0
";"0
";"0
";"0
";"0
";"10331
";"0.002133
";1
"0
";"1
";"0 + 0 + 0
";"10324
";"10324
";"21178
";"0
";"0
";"0
";"0
";"0
";"0
";"10324
";"0.00137
";2
"0
";"1
";"0 + 0 + 0
";"19993
";"20002
";"41062
";"0
";"0
";"0
";"0
";"0
";"0
";"19993
";"0.004435
";all
"0
";"1
";"0 + 0 + 0
";"10331
";"10331
";"21185
";"0
";"0
";"0
";"0
";"0
";"0
";"10331
";"0.002143
";1
"5
";"14
";"2 + 11 + 0
";"10319
";"10319
";"21173
";"6
";"0
";"0
";"0
";"271
";"0
";"10687
";"0.001978
";2
"5
";"11
";"0 + 10 + 0
";"19988
";"19997
";"41057
";"3
";"0
";"0
";"0
";"101
";"0
";"20129
";"0.004735
";all
"0
";"1
";"0 + 0 + 0
";"10327
";"10327
";"21181
";"0
";"0
";"0
";"0
";"0
";"0
";"10327
";"0.002134
";1
"1
";"2
";"0 + 1 + 0
";"10328
";"10328
";"21182
";"0
";"0
";"0
";"0
";"0
";"0
";"10328
";"0.001945
";2
"1
";"2
";"0 + 1 + 0
";"19996
";"20005
";"41065
";"0
";"0
";"0
";"0
";"0
";"0
";"19996
";"0.004253
";all
"2
";"3
";"0 + 2 + 0
";"10329
";"10329
";"21183
";"0
";"0
";"0
";"0
";"0
";"0
";"10329
";"0.001288
";1
"1
";"3
";"0 + 2 + 0
";"10332
";"10332
";"21186
";"1
";"0
";"0
";"0
";"15
";"0
";"10348
";"0.001703
";2
"3
";"5
";"0 + 4 + 0
";"19996
";"20005
";"41065
";"1
";"0
";"0
";"0
";"15
";"0
";"20012
";"0.003137
";all
"3
";"9
";"0 + 8 + 0
";"10329
";"10329
";"21183
";"3
";"0
";"0
";"0
";"59
";"0
";"10392
";"0.002256
";1
"3
";"4
";"0 + 3 + 0
";"10328
";"10328
";"21182
";"0
";"0
";"0
";"0
";"0
";"0
";"10328
";"0.001383
";2
"6
";"12
";"0 + 11 + 0
";"19993
";"20002
";"41062
";"3
";"0
";"0
";"0
";"59
";"0
";"20056
";"0.004655
";all
"0
";"1
";"0 + 0 + 0
";"10332
";"10332
";"21186
";"0
";"0
";"0
";"0
";"0
";"0
";"10332
";"0.001916
";1
"1
";"2
";"0 + 1 + 0
";"10324
";"10324
";"21178
";"0
";"0
";"0
";"0
";"0
";"0
";"10324
";"0.002112
";2
"1
";"2
";"0 + 1 + 0
";"19995
";"20004
";"41064
";"0
";"0
";"0
";"0
";"0
";"0
";"19995
";"0.004322
";all
"1
";"2
";"0 + 1 + 0
";"10328
";"10328
";"21182
";"0
";"0
";"0
";"0
";"0
";"0
";"10328
";"0.00203
";1
