max_decision;#decision;detail;#vars;#clauses;#literals;added_confilcts;shrink;deleted_conflict_clauses;delete_clauses;added_confilcts_literals;deleted_total_literals;implications;run_time;type
"2
";"7
";"0 + 6 + 0
";"10321
";"10321
";"21175
";"2
";"0
";"0
";"0
";"30
";"0
";"10435
";"0.00168
";1
"12
";"13
";"0 + 12 + 0
";"10314
";"10314
";"21168
";"0
";"0
";"0
";"0
";"0
";"0
";"10314
";"0.001549
";2
"13
";"38
";"10 + 27 + 0
";"20598
";"20599
";"42271
";"11
";"0
";"0
";"0
";"279
";"0
";"21202
";"0.003945
";all
"1
";"2
";"0 + 1 + 0
";"10322
";"10322
";"21176
";"0
";"0
";"0
";"0
";"0
";"0
";"10322
";"0.002239
";1
"0
";"0
";"0 + 0 + 0
";"10322
";"21784
";"44032
";"0
";"0
";"0
";"0
";"0
";"0
";"9655
";"0.002089
";2
"3
";"4
";"0 + 3 + 0
";"20606
";"20607
";"42279
";"0
";"0
";"0
";"0
";"0
";"0
";"20606
";"0.004213
";all
"0
";"1
";"0 + 0 + 0
";"10326
";"10326
";"21180
";"0
";"0
";"0
";"0
";"0
";"0
";"10326
";"0.00201
";1
"8
";"9
";"0 + 8 + 0
";"10322
";"10322
";"21176
";"0
";"0
";"0
";"0
";"0
";"0
";"10322
";"0.001484
";2
"8
";"9
";"0 + 8 + 0
";"20610
";"20611
";"42283
";"0
";"0
";"0
";"0
";"0
";"0
";"20610
";"0.003766
";all
"5
";"9
";"0 + 8 + 0
";"10315
";"10315
";"21169
";"1
";"0
";"0
";"0
";"15
";"0
";"10404
";"0.001424
";1
"2
";"3
";"0 + 2 + 0
";"10324
";"10324
";"21178
";"0
";"0
";"0
";"0
";"0
";"0
";"10324
";"0.002161
";2
"7
";"11
";"0 + 10 + 0
";"20601
";"20602
";"42274
";"1
";"0
";"0
";"0
";"15
";"0
";"20690
";"0.002899
";all
"2
";"3
";"0 + 2 + 0
";"10325
";"10325
";"21179
";"0
";"0
";"0
";"0
";"0
";"0
";"10325
";"0.00166
";1
"1
";"2
";"0 + 1 + 0
";"10321
";"10321
";"21175
";"0
";"0
";"0
";"0
";"0
";"0
";"10321
";"0.001278
";2
"3
";"4
";"0 + 3 + 0
";"20609
";"20610
";"42282
";"0
";"0
";"0
";"0
";"0
";"0
";"20609
";"0.003925
";all
"2
";"3
";"0 + 2 + 0
";"10322
";"10322
";"21176
";"0
";"0
";"0
";"0
";"0
";"0
";"10322
";"0.001437
";1
"17
";"55
";"32 + 22 + 0
";"10313
";"10313
";"21167
";"21
";"0
";"0
";"0
";"621
";"0
";"11260
";"0.001748
";2
"17
";"57
";"32 + 24 + 0
";"20597
";"20598
";"42270
";"21
";"0
";"0
";"0
";"621
";"0
";"21544
";"0.00501
";all
"6
";"7
";"0 + 6 + 0
";"10321
";"10321
";"21175
";"0
";"0
";"0
";"0
";"0
";"0
";"10321
";"0.002127
";1
"2
";"3
";"0 + 2 + 0
";"10321
";"10321
";"21175
";"0
";"0
";"0
";"0
";"0
";"0
";"10321
";"0.001693
";2
"0
";"1
";"0 + 0 + 0
";"0
";"0
";"0
";"0
";"0
";"0
";"0
";"0
";"0
";"0
";"1.8e-05
";all
"3
";"4
";"0 + 3 + 0
";"10322
";"10322
";"21176
";"0
";"0
";"0
";"0
";"0
";"0
";"10322
";"0.001944
";1
"2
";"3
";"0 + 2 + 0
";"10318
";"10318
";"21172
";"0
";"0
";"0
";"0
";"0
";"0
";"10318
";"0.001843
";2
"3
";"4
";"0 + 3 + 0
";"20603
";"20604
";"42276
";"0
";"0
";"0
";"0
";"0
";"0
";"20603
";"0.003135
";all
"0
";"1
";"0 + 0 + 0
";"10321
";"10321
";"21175
";"0
";"0
";"0
";"0
";"0
";"0
";"10321
";"0.00123
";1
"4
";"5
";"0 + 4 + 0
";"10322
";"10322
";"21176
";"0
";"0
";"0
";"0
";"0
";"0
";"10322
";"0.001607
";2
"4
";"5
";"0 + 4 + 0
";"20605
";"20606
";"42278
";"0
";"0
";"0
";"0
";"0
";"0
";"20605
";"0.003332
";all
"10
";"11
";"0 + 10 + 0
";"10319
";"10319
";"21173
";"0
";"0
";"0
";"0
";"0
";"0
";"10319
";"0.001519
";1
"3
";"7
";"0 + 6 + 0
";"10319
";"10319
";"21173
";"2
";"0
";"0
";"0
";"30
";"0
";"10351
";"0.001446
";2
"10
";"11
";"0 + 10 + 0
";"20601
";"20602
";"42274
";"0
";"0
";"0
";"0
";"0
";"0
";"20601
";"0.004585
";all
"1
";"2
";"0 + 1 + 0
";"10319
";"10319
";"21173
";"0
";"0
";"0
";"0
";"0
";"0
";"10319
";"0.0013
";1
"7
";"10
";"0 + 9 + 0
";"10320
";"10320
";"21174
";"1
";"0
";"0
";"0
";"15
";"0
";"10337
";"0.001947
";2
"7
";"10
";"0 + 9 + 0
";"20602
";"20603
";"42275
";"1
";"0
";"0
";"0
";"15
";"0
";"20619
";"0.003306
";all
"5
";"9
";"1 + 7 + 0
";"10318
";"10318
";"21172
";"2
";"0
";"0
";"0
";"30
";"0
";"10361
";"0.001604
";1
"1
";"2
";"0 + 1 + 0
";"10328
";"10328
";"21182
";"0
";"0
";"0
";"0
";"0
";"0
";"10328
";"0.001265
";2
"5
";"17
";"2 + 14 + 0
";"20609
";"20610
";"42282
";"5
";"0
";"0
";"0
";"104
";"0
";"20858
";"0.004382
";all
"4
";"10
";"1 + 8 + 0
";"10321
";"10321
";"21175
";"5
";"0
";"0
";"0
";"334
";"0
";"10656
";"0.001654
";1
"7
";"16
";"4 + 11 + 0
";"10318
";"10318
";"21172
";"5
";"0
";"0
";"0
";"365
";"0
";"10643
";"0.00212
";2
"0
";"0
";"0 + 0 + 0
";"10331
";"20740
";"41938
";"0
";"0
";"0
";"0
";"0
";"0
";"9715
";"0.002613
";all
"359
";"360
";"0 + 359 + 0
";"10321
";"5821
";"12209
";"0
";"0
";"0
";"0
";"0
";"0
";"10321
";"0.002403
";1
"1
";"2
";"0 + 1 + 0
";"10326
";"10326
";"21180
";"0
";"0
";"0
";"0
";"0
";"0
";"10326
";"0.001622
";2
"3
";"4
";"0 + 3 + 0
";"20609
";"20610
";"42282
";"0
";"0
";"0
";"0
";"0
";"0
";"20609
";"0.002818
";all
"1
";"2
";"0 + 1 + 0
";"10322
";"10322
";"21176
";"0
";"0
";"0
";"0
";"0
";"0
";"10322
";"0.001328
";1
"16
";"17
";"0 + 16 + 0
";"10316
";"10316
";"21170
";"0
";"0
";"0
";"0
";"0
";"0
";"10316
";"0.002005
";2
"585
";"616
";"13 + 602 + 0
";"20601
";"13750
";"28634
";"21
";"0
";"0
";"0
";"537
";"0
";"21081
";"0.004292
";all
"6
";"10
";"0 + 9 + 0
";"10316
";"10316
";"21170
";"3
";"0
";"0
";"0
";"106
";"0
";"10413
";"0.002046
";1
"19
";"60
";"16 + 43 + 0
";"10314
";"10314
";"21168
";"14
";"0
";"0
";"0
";"296
";"0
";"11013
";"0.002488
";2
"20
";"70
";"9 + 60 + 0
";"20593
";"20594
";"42266
";"7
";"0
";"0
";"0
";"218
";"0
";"21224
";"0.003582
";all
"4
";"5
";"0 + 4 + 0
";"10326
";"10326
";"21180
";"0
";"0
";"0
";"0
";"0
";"0
";"10326
";"0.002277
";1
