max_decision;#decision;detail;#vars;#clauses;#literals;added_confilcts;shrink;deleted_conflict_clauses;delete_clauses;added_confilcts_literals;deleted_total_literals;implications;run_time;type
"0
";"1
";"0 + 0 + 0
";"10325
";"10325
";"21179
";"0
";"0
";"0
";"0
";"0
";"0
";"10325
";"0.001897
";1
"7
";"16
";"0 + 15 + 0
";"10317
";"10317
";"21171
";"2
";"0
";"0
";"0
";"36
";"0
";"10392
";"0.002166
";2
"6
";"11
";"0 + 10 + 0
";"20439
";"20443
";"41953
";"1
";"0
";"0
";"0
";"15
";"0
";"20458
";"0.004283
";all
"9
";"17
";"0 + 16 + 0
";"10323
";"10323
";"21177
";"2
";"0
";"0
";"0
";"119
";"0
";"10453
";"0.002179
";1
"4
";"5
";"0 + 4 + 0
";"10322
";"10322
";"21176
";"0
";"0
";"0
";"0
";"0
";"0
";"10322
";"0.001378
";2
"3
";"4
";"0 + 3 + 0
";"20442
";"20446
";"41956
";"0
";"0
";"0
";"0
";"0
";"0
";"20442
";"0.002944
";all
"2
";"3
";"0 + 2 + 0
";"10325
";"10325
";"21179
";"0
";"0
";"0
";"0
";"0
";"0
";"10325
";"0.001531
";1
"8
";"11
";"0 + 10 + 0
";"10321
";"10321
";"21175
";"1
";"0
";"0
";"0
";"21
";"0
";"10357
";"0.0021
";2
"5
";"6
";"0 + 5 + 0
";"20443
";"20447
";"41957
";"0
";"0
";"0
";"0
";"0
";"0
";"20443
";"0.003337
";all
"1
";"2
";"0 + 1 + 0
";"10328
";"10328
";"21182
";"0
";"0
";"0
";"0
";"0
";"0
";"10328
";"0.001302
";1
"3
";"5
";"0 + 4 + 0
";"10322
";"10322
";"21176
";"1
";"0
";"0
";"0
";"15
";"0
";"10345
";"0.001776
";2
"4
";"6
";"0 + 5 + 0
";"20445
";"20449
";"41959
";"1
";"0
";"0
";"0
";"15
";"0
";"20468
";"0.004345
";all
"7
";"8
";"0 + 7 + 0
";"10323
";"10323
";"21177
";"0
";"0
";"0
";"0
";"0
";"0
";"10323
";"0.002151
";1
"6
";"10
";"0 + 9 + 0
";"10320
";"10320
";"21174
";"1
";"0
";"0
";"0
";"51
";"0
";"10397
";"0.002202
";2
"9
";"10
";"0 + 9 + 0
";"20439
";"20443
";"41953
";"0
";"0
";"0
";"0
";"0
";"0
";"20439
";"0.004323
";all
"0
";"1
";"0 + 0 + 0
";"10326
";"10326
";"21180
";"0
";"0
";"0
";"0
";"0
";"0
";"10326
";"0.001265
";1
"6
";"9
";"0 + 8 + 0
";"10323
";"10323
";"21177
";"1
";"0
";"0
";"0
";"21
";"0
";"10344
";"0.001824
";2
"6
";"9
";"0 + 8 + 0
";"20444
";"20448
";"41958
";"1
";"0
";"0
";"0
";"21
";"0
";"20465
";"0.004552
";all
"0
";"1
";"0 + 0 + 0
";"10330
";"10330
";"21184
";"0
";"0
";"0
";"0
";"0
";"0
";"10330
";"0.00155
";1
"0
";"0
";"0 + 0 + 0
";"10324
";"10337
";"21191
";"0
";"0
";"0
";"0
";"0
";"0
";"9905
";"0.001909
";2
"0
";"1
";"0 + 0 + 0
";"20451
";"20455
";"41965
";"0
";"0
";"0
";"0
";"0
";"0
";"20451
";"0.004414
";all
"0
";"1
";"0 + 0 + 0
";"10326
";"10326
";"21180
";"0
";"0
";"0
";"0
";"0
";"0
";"10326
";"0.001858
";1
"1
";"2
";"0 + 1 + 0
";"10325
";"10325
";"21179
";"0
";"0
";"0
";"0
";"0
";"0
";"10325
";"0.00196
";2
"1
";"2
";"0 + 1 + 0
";"20448
";"20452
";"41962
";"0
";"0
";"0
";"0
";"0
";"0
";"20448
";"0.003023
";all
"17
";"24
";"0 + 23 + 0
";"10317
";"10317
";"21171
";"2
";"0
";"0
";"0
";"30
";"0
";"10383
";"0.002194
";1
"0
";"1
";"0 + 0 + 0
";"10325
";"10325
";"21179
";"0
";"0
";"0
";"0
";"0
";"0
";"10325
";"0.001871
";2
"8
";"13
";"0 + 12 + 0
";"20439
";"20443
";"41953
";"1
";"0
";"0
";"0
";"15
";"0
";"20466
";"0.004341
";all
"3
";"6
";"0 + 5 + 0
";"10321
";"10321
";"21175
";"1
";"0
";"0
";"0
";"15
";"0
";"10336
";"0.001421
";1
"6
";"11
";"0 + 10 + 0
";"10319
";"10319
";"21173
";"1
";"0
";"0
";"0
";"21
";"0
";"10358
";"0.001706
";2
