max_decision;#decision;detail;#vars;#clauses;#literals;added_confilcts;shrink;deleted_conflict_clauses;delete_clauses;added_confilcts_literals;deleted_total_literals;implications;run_time;type
"0
";"1
";"0 + 0 + 0
";"10329
";"10329
";"21183
";"0
";"0
";"0
";"0
";"0
";"0
";"10329
";"0.002029
";1
"0
";"1
";"0 + 0 + 0
";"10332
";"10332
";"21186
";"0
";"0
";"0
";"0
";"0
";"0
";"10332
";"0.00159
";2
"0
";"1
";"0 + 0 + 0
";"18749
";"18774
";"38610
";"0
";"0
";"0
";"0
";"0
";"0
";"18749
";"0.004336
";all
"0
";"1
";"0 + 0 + 0
";"10331
";"10331
";"21185
";"0
";"0
";"0
";"0
";"0
";"0
";"10331
";"0.001787
";1
"1
";"2
";"0 + 1 + 0
";"10332
";"10332
";"21186
";"0
";"0
";"0
";"0
";"0
";"0
";"10332
";"0.001342
";2
"1
";"2
";"0 + 1 + 0
";"18751
";"18776
";"38612
";"0
";"0
";"0
";"0
";"0
";"0
";"18751
";"0.003539
";all
"0
";"1
";"0 + 0 + 0
";"10337
";"10337
";"21191
";"0
";"0
";"0
";"0
";"0
";"0
";"10337
";"0.001335
";1
"3
";"4
";"0 + 3 + 0
";"10330
";"10330
";"21184
";"0
";"0
";"0
";"0
";"0
";"0
";"10330
";"0.001807
";2
"2
";"3
";"0 + 2 + 0
";"18757
";"18782
";"38618
";"0
";"0
";"0
";"0
";"0
";"0
";"18757
";"0.002844
";all
"0
";"1
";"0 + 0 + 0
";"10334
";"10334
";"21188
";"0
";"0
";"0
";"0
";"0
";"0
";"10334
";"0.002075
";1
"1
";"2
";"0 + 1 + 0
";"10325
";"10325
";"21179
";"0
";"0
";"0
";"0
";"0
";"0
";"10325
";"0.002029
";2
"0
";"1
";"0 + 0 + 0
";"18750
";"18775
";"38611
";"0
";"0
";"0
";"0
";"0
";"0
";"18750
";"0.003763
";all
"0
";"1
";"0 + 0 + 0
";"10327
";"10327
";"21181
";"0
";"0
";"0
";"0
";"0
";"0
";"10327
";"0.002219
";1
"2
";"3
";"0 + 2 + 0
";"10328
";"10328
";"21182
";"0
";"0
";"0
";"0
";"0
";"0
";"10328
";"0.001267
";2
"0
";"1
";"0 + 0 + 0
";"18748
";"18773
";"38609
";"0
";"0
";"0
";"0
";"0
";"0
";"18748
";"0.002947
";all
"1
";"2
";"0 + 1 + 0
";"10331
";"10331
";"21185
";"0
";"0
";"0
";"0
";"0
";"0
";"10331
";"0.002202
";1
"0
";"1
";"0 + 0 + 0
";"10331
";"10331
";"21185
";"0
";"0
";"0
";"0
";"0
";"0
";"10331
";"0.00207
";2
"0
";"1
";"0 + 0 + 0
";"18751
";"18776
";"38612
";"0
";"0
";"0
";"0
";"0
";"0
";"18751
";"0.002792
";all
"1
";"2
";"0 + 1 + 0
";"10329
";"10329
";"21183
";"0
";"0
";"0
";"0
";"0
";"0
";"10329
";"0.001384
";1
"1
";"2
";"0 + 1 + 0
";"10332
";"10332
";"21186
";"0
";"0
";"0
";"0
";"0
";"0
";"10332
";"0.00212
";2
"1
";"2
";"0 + 1 + 0
";"18752
";"18777
";"38613
";"0
";"0
";"0
";"0
";"0
";"0
";"18752
";"0.003919
";all
"456
";"457
";"0 + 456 + 0
";"10335
";"4791
";"10149
";"0
";"0
";"0
";"0
";"0
";"0
";"10335
";"0.00195
";1
"4
";"8
";"0 + 7 + 0
";"10326
";"10326
";"21180
";"1
";"0
";"0
";"0
";"31
";"0
";"10367
";"0.002099
";2
"2
";"3
";"0 + 2 + 0
";"18750
";"18775
";"38611
";"0
";"0
";"0
";"0
";"0
";"0
";"18750
";"0.003969
";all
"2
";"3
";"0 + 2 + 0
";"10325
";"10325
";"21179
";"0
";"0
";"0
";"0
";"0
";"0
";"10325
";"0.002168
";1
"1
";"2
";"0 + 1 + 0
";"10329
";"10329
";"21183
";"0
";"0
";"0
";"0
";"0
";"0
";"10329
";"0.002131
";2
"0
";"1
";"0 + 0 + 0
";"18749
";"18774
";"38610
";"0
";"0
";"0
";"0
";"0
";"0
";"18749
";"0.003558
";all
"0
";"1
";"0 + 0 + 0
";"10330
";"10330
";"21184
";"0
";"0
";"0
";"0
";"0
";"0
";"10330
";"0.001341
";1
"0
";"1
";"0 + 0 + 0
";"10339
";"10339
";"21193
";"0
";"0
";"0
";"0
";"0
";"0
";"10339
";"0.001924
";2
"0
";"1
";"0 + 0 + 0
";"18756
";"18781
";"38617
";"0
";"0
";"0
";"0
";"0
";"0
";"18756
";"0.002922
";all
"1
";"2
";"0 + 1 + 0
";"10326
";"10326
";"21180
";"0
";"0
";"0
";"0
";"0
";"0
";"10326
";"0.002116
";1
"0
";"1
";"0 + 0 + 0
";"10334
";"10334
";"21188
";"0
";"0
";"0
";"0
";"0
";"0
";"10334
";"0.002188
";2
"1
";"2
";"0 + 1 + 0
";"18750
";"18775
";"38611
";"0
";"0
";"0
";"0
";"0
";"0
";"18750
";"0.002863
";all
"0
";"1
";"0 + 0 + 0
";"10332
";"10332
";"21186
";"0
";"0
";"0
";"0
";"0
";"0
";"10332
";"0.002107
";1
"0
";"1
";"0 + 0 + 0
";"10332
";"10332
";"21186
";"0
";"0
";"0
";"0
";"0
";"0
";"10332
";"0.002067
";2
"921
";"922
";"0 + 921 + 0
";"18752
";"6729
";"14592
";"0
";"0
";"0
";"0
";"0
";"0
";"18752
";"0.00484
";all
"179
";"180
";"0 + 179 + 0
";"10331
";"8234
";"17035
";"0
";"0
";"0
";"0
";"0
";"0
";"10331
";"0.001582
";1
"1
";"2
";"0 + 1 + 0
";"10333
";"10333
";"21187
";"0
";"0
";"0
";"0
";"0
";"0
";"10333
";"0.001653
";2
"2
";"3
";"0 + 2 + 0
";"18752
";"18777
";"38613
";"0
";"0
";"0
";"0
";"0
";"0
";"18752
";"0.002928
";all
"1
";"2
";"0 + 1 + 0
";"10327
";"10327
";"21181
";"0
";"0
";"0
";"0
";"0
";"0
";"10327
";"0.001501
";1
"1
";"2
";"0 + 1 + 0
";"10328
";"10328
";"21182
";"0
";"0
";"0
";"0
";"0
";"0
";"10328
";"0.002012
";2
"2
";"3
";"0 + 2 + 0
";"18743
";"18768
";"38604
";"0
";"0
";"0
";"0
";"0
";"0
";"18743
";"0.002853
";all
"0
";"1
";"0 + 0 + 0
";"10335
";"10335
";"21189
";"0
";"0
";"0
";"0
";"0
";"0
";"10335
";"0.001764
";1
"2
";"3
";"0 + 2 + 0
";"10330
";"10330
";"21184
";"0
";"0
";"0
";"0
";"0
";"0
";"10330
";"0.001371
";2
"2
";"3
";"0 + 2 + 0
";"18754
";"18779
";"38615
";"0
";"0
";"0
";"0
";"0
";"0
";"18754
";"0.003357
";all
"2
";"3
";"0 + 2 + 0
";"10328
";"10328
";"21182
";"0
";"0
";"0
";"0
";"0
";"0
";"10328
";"0.002129
";1
"0
";"1
";"0 + 0 + 0
";"10332
";"10332
";"21186
";"0
";"0
";"0
";"0
";"0
";"0
";"10332
";"0.001604
";2
"1
";"2
";"0 + 1 + 0
";"18751
";"18776
";"38612
";"0
";"0
";"0
";"0
";"0
";"0
";"18751
";"0.004141
";all
"2
";"3
";"0 + 2 + 0
";"10329
";"10329
";"21183
";"0
";"0
";"0
";"0
";"0
";"0
";"10329
";"0.001348
";1
"0
";"1
";"0 + 0 + 0
";"10328
";"10328
";"21182
";"0
";"0
";"0
";"0
";"0
";"0
";"10328
";"0.001292
";2
"2
";"3
";"0 + 2 + 0
";"18747
";"18772
";"38608
";"0
";"0
";"0
";"0
";"0
";"0
";"18747
";"0.004152
";all
"2
";"3
";"0 + 2 + 0
";"10330
";"10330
";"21184
";"0
";"0
";"0
";"0
";"0
";"0
";"10330
";"0.001876
";1
"2
";"3
";"0 + 2 + 0
";"10327
";"10327
";"21181
";"0
";"0
";"0
";"0
";"0
";"0
";"10327
";"0.002018
";2
"1
";"2
";"0 + 1 + 0
";"18747
";"18772
";"38608
";"0
";"0
";"0
";"0
";"0
";"0
";"18747
";"0.003406
";all
"0
";"1
";"0 + 0 + 0
";"10337
";"10337
";"21191
";"0
";"0
";"0
";"0
";"0
";"0
";"10337
";"0.001536
";1
"1
";"2
";"0 + 1 + 0
";"10332
";"10332
";"21186
";"0
";"0
";"0
";"0
";"0
";"0
";"10332
";"0.001583
";2
"1
";"2
";"0 + 1 + 0
";"18754
";"18779
";"38615
";"0
";"0
";"0
";"0
";"0
";"0
";"18754
";"0.003868
";all
"0
";"1
";"0 + 0 + 0
";"10339
";"10339
";"21193
";"0
";"0
";"0
";"0
";"0
";"0
";"10339
";"0.00196
";1
"0
";"1
";"0 + 0 + 0
";"10326
";"10326
";"21180
";"0
";"0
";"0
";"0
";"0
";"0
";"10326
";"0.001493
";2
"1080
";"1081
";"0 + 1080 + 0
";"18751
";"5006
";"11132
";"0
";"0
";"0
";"0
";"0
";"0
";"18751
";"0.003195
";all
"0
";"1
";"0 + 0 + 0
";"10334
";"10334
";"21188
";"0
";"0
";"0
";"0
";"0
";"0
";"10334
";"0.002087
";1
"1
";"2
";"0 + 1 + 0
";"10326
";"10326
";"21180
";"0
";"0
";"0
";"0
";"0
";"0
";"10326
";"0.002089
";2
"0
";"1
";"0 + 0 + 0
";"18753
";"18778
";"38614
";"0
";"0
";"0
";"0
";"0
";"0
";"18753
";"0.003435
";all
"2
";"3
";"0 + 2 + 0
";"10324
";"10324
";"21178
";"0
";"0
";"0
";"0
";"0
";"0
";"10324
";"0.001927
";1
"2
";"3
";"0 + 2 + 0
";"10335
";"10335
";"21189
";"0
";"0
";"0
";"0
";"0
";"0
";"10335
";"0.001408
";2
"2
";"3
";"0 + 2 + 0
";"18749
";"18774
";"38610
";"0
";"0
";"0
";"0
";"0
";"0
";"18749
";"0.003254
";all
"0
";"1
";"0 + 0 + 0
";"10331
";"10331
";"21185
";"0
";"0
";"0
";"0
";"0
";"0
";"10331
";"0.001337
";1
"0
";"1
";"0 + 0 + 0
";"10329
";"10329
";"21183
";"0
";"0
";"0
";"0
";"0
";"0
";"10329
";"0.002091
";2
"0
";"1
";"0 + 0 + 0
";"18754
";"18779
";"38615
";"0
";"0
";"0
";"0
";"0
";"0
";"18754
";"0.003059
";all
"2
";"3
";"0 + 2 + 0
";"10330
";"10330
";"21184
";"0
";"0
";"0
";"0
";"0
";"0
";"10330
";"0.00208
";1
"0
";"1
";"0 + 0 + 0
";"10333
";"10333
";"21187
";"0
";"0
";"0
";"0
";"0
";"0
";"10333
";"0.002067
";2
"0
";"1
";"0 + 0 + 0
";"18753
";"18778
";"38614
";"0
";"0
";"0
";"0
";"0
";"0
";"18753
";"0.00418
";all
"3
";"6
";"0 + 5 + 0
";"10333
";"10333
";"21187
";"1
";"0
";"0
";"0
";"15
";"0
";"10346
";"0.001431
";1
"1
";"2
";"0 + 1 + 0
";"10325
";"10325
";"21179
";"0
";"0
";"0
";"0
";"0
";"0
";"10325
";"0.002195
";2
"1
";"2
";"0 + 1 + 0
";"18750
";"18775
";"38611
";"0
";"0
";"0
";"0
";"0
";"0
";"18750
";"0.003505
";all
"0
";"1
";"0 + 0 + 0
";"10333
";"10333
";"21187
";"0
";"0
";"0
";"0
";"0
";"0
";"10333
";"0.001741
";1
"0
";"1
";"0 + 0 + 0
";"10337
";"10337
";"21191
";"0
";"0
";"0
";"0
";"0
";"0
";"10337
";"0.001861
";2
"0
";"1
";"0 + 0 + 0
";"18757
";"18782
";"38618
";"0
";"0
";"0
";"0
";"0
";"0
";"18757
";"0.002719
";all
"0
";"1
";"0 + 0 + 0
";"10329
";"10329
";"21183
";"0
";"0
";"0
";"0
";"0
";"0
";"10329
";"0.002012
";1
"1
";"2
";"0 + 1 + 0
";"10332
";"10332
";"21186
";"0
";"0
";"0
";"0
";"0
";"0
";"10332
";"0.001995
";2
