max_decision;#decision;detail;#vars;#clauses;#literals;added_confilcts;shrink;deleted_conflict_clauses;delete_clauses;added_confilcts_literals;deleted_total_literals;implications;run_time;type
"0
";"1
";"0 + 0 + 0
";"10336
";"10336
";"21190
";"0
";"0
";"0
";"0
";"0
";"0
";"10336
";"0.000958
";1
"1
";"2
";"0 + 1 + 0
";"10332
";"10332
";"21186
";"0
";"0
";"0
";"0
";"0
";"0
";"10332
";"0.001127
";2
"0
";"1
";"0 + 0 + 0
";"17047
";"17083
";"35227
";"0
";"0
";"0
";"0
";"0
";"0
";"17047
";"0.001933
";all
"4
";"5
";"0 + 4 + 0
";"10335
";"10335
";"21189
";"0
";"0
";"0
";"0
";"0
";"0
";"10335
";"0.001099
";1
"0
";"1
";"0 + 0 + 0
";"10338
";"10338
";"21192
";"0
";"0
";"0
";"0
";"0
";"0
";"10338
";"0.001063
";2
"0
";"1
";"0 + 0 + 0
";"17051
";"17087
";"35231
";"0
";"0
";"0
";"0
";"0
";"0
";"17051
";"0.00194
";all
"0
";"1
";"0 + 0 + 0
";"10334
";"10334
";"21188
";"0
";"0
";"0
";"0
";"0
";"0
";"10334
";"0.001029
";1
"0
";"1
";"0 + 0 + 0
";"10325
";"10325
";"21179
";"0
";"0
";"0
";"0
";"0
";"0
";"10325
";"0.000883
";2
"0
";"1
";"0 + 0 + 0
";"17043
";"17079
";"35223
";"0
";"0
";"0
";"0
";"0
";"0
";"17043
";"0.002068
";all
"0
";"1
";"0 + 0 + 0
";"10335
";"10335
";"21189
";"0
";"0
";"0
";"0
";"0
";"0
";"10335
";"0.001292
";1
"1
";"2
";"0 + 1 + 0
";"10331
";"10331
";"21185
";"0
";"0
";"0
";"0
";"0
";"0
";"10331
";"0.001021
";2
"0
";"1
";"0 + 0 + 0
";"17044
";"17080
";"35224
";"0
";"0
";"0
";"0
";"0
";"0
";"17044
";"0.002091
";all
"2
";"3
";"0 + 2 + 0
";"10336
";"10336
";"21190
";"0
";"0
";"0
";"0
";"0
";"0
";"10336
";"0.001323
";1
"0
";"1
";"0 + 0 + 0
";"10335
";"10335
";"21189
";"0
";"0
";"0
";"0
";"0
";"0
";"10335
";"0.001117
";2
"2
";"3
";"0 + 2 + 0
";"17045
";"17081
";"35225
";"0
";"0
";"0
";"0
";"0
";"0
";"17045
";"0.001995
";all
"0
";"1
";"0 + 0 + 0
";"10334
";"10334
";"21188
";"0
";"0
";"0
";"0
";"0
";"0
";"10334
";"0.001206
";1
"3
";"4
";"0 + 3 + 0
";"10334
";"10334
";"21188
";"0
";"0
";"0
";"0
";"0
";"0
";"10334
";"0.001254
";2
"0
";"1
";"0 + 0 + 0
";"17047
";"17083
";"35227
";"0
";"0
";"0
";"0
";"0
";"0
";"17047
";"0.001886
";all
"0
";"1
";"0 + 0 + 0
";"10329
";"10329
";"21183
";"0
";"0
";"0
";"0
";"0
";"0
";"10329
";"0.001036
";1
"1
";"2
";"0 + 1 + 0
";"10330
";"10330
";"21184
";"0
";"0
";"0
";"0
";"0
";"0
";"10330
";"0.001187
";2
"1
";"2
";"0 + 1 + 0
";"17041
";"17077
";"35221
";"0
";"0
";"0
";"0
";"0
";"0
";"17041
";"0.001922
";all
"1
";"2
";"0 + 1 + 0
";"10334
";"10334
";"21188
";"0
";"0
";"0
";"0
";"0
";"0
";"10334
";"0.001193
";1
"1
";"2
";"0 + 1 + 0
";"10331
";"10331
";"21185
";"0
";"0
";"0
";"0
";"0
";"0
";"10331
";"0.001008
";2
"1
";"2
";"0 + 1 + 0
";"17045
";"17081
";"35225
";"0
";"0
";"0
";"0
";"0
";"0
";"17045
";"0.001814
";all
"0
";"1
";"0 + 0 + 0
";"10334
";"10334
";"21188
";"0
";"0
";"0
";"0
";"0
";"0
";"10334
";"0.001014
";1
"2
";"4
";"0 + 3 + 0
";"10333
";"10333
";"21187
";"1
";"0
";"0
";"0
";"15
";"0
";"10344
";"0.001022
";2
"0
";"1
";"0 + 0 + 0
";"17046
";"17082
";"35226
";"0
";"0
";"0
";"0
";"0
";"0
";"17046
";"0.00191
";all
"0
";"1
";"0 + 0 + 0
";"10337
";"10337
";"21191
";"0
";"0
";"0
";"0
";"0
";"0
";"10337
";"0.001324
";1
"0
";"1
";"0 + 0 + 0
";"10334
";"10334
";"21188
";"0
";"0
";"0
";"0
";"0
";"0
";"10334
";"0.001055
";2
"0
";"1
";"0 + 0 + 0
";"17049
";"17085
";"35229
";"0
";"0
";"0
";"0
";"0
";"0
";"17049
";"0.001785
";all
"0
";"1
";"0 + 0 + 0
";"10331
";"10331
";"21185
";"0
";"0
";"0
";"0
";"0
";"0
";"10331
";"0.000941
";1
"0
";"1
";"0 + 0 + 0
";"10329
";"10329
";"21183
";"0
";"0
";"0
";"0
";"0
";"0
";"10329
";"0.001233
";2
"0
";"1
";"0 + 0 + 0
";"17040
";"17076
";"35220
";"0
";"0
";"0
";"0
";"0
";"0
";"17040
";"0.001805
";all
"3
";"5
";"0 + 4 + 0
";"10324
";"10324
";"21178
";"1
";"0
";"0
";"0
";"15
";"0
";"10336
";"0.000989
";1
"0
";"1
";"0 + 0 + 0
";"10336
";"10336
";"21190
";"0
";"0
";"0
";"0
";"0
";"0
";"10336
";"0.001265
";2
"2
";"3
";"0 + 2 + 0
";"17043
";"17079
";"35223
";"0
";"0
";"0
";"0
";"0
";"0
";"17043
";"0.001966
";all
"0
";"1
";"0 + 0 + 0
";"10333
";"10333
";"21187
";"0
";"0
";"0
";"0
";"0
";"0
";"10333
";"0.001002
";1
"0
";"1
";"0 + 0 + 0
";"10337
";"10337
";"21191
";"0
";"0
";"0
";"0
";"0
";"0
";"10337
";"0.00105
";2
"0
";"1
";"0 + 0 + 0
";"17046
";"17082
";"35226
";"0
";"0
";"0
";"0
";"0
";"0
";"17046
";"0.001773
";all
"1
";"2
";"0 + 1 + 0
";"10329
";"10329
";"21183
";"0
";"0
";"0
";"0
";"0
";"0
";"10329
";"0.000941
";1
"1
";"2
";"0 + 1 + 0
";"10334
";"10334
";"21188
";"0
";"0
";"0
";"0
";"0
";"0
";"10334
";"0.001089
";2
"1
";"2
";"0 + 1 + 0
";"17043
";"17079
";"35223
";"0
";"0
";"0
";"0
";"0
";"0
";"17043
";"0.001927
";all
"1
";"2
";"0 + 1 + 0
";"10328
";"10328
";"21182
";"0
";"0
";"0
";"0
";"0
";"0
";"10328
";"0.001299
";1
"0
";"1
";"0 + 0 + 0
";"10341
";"10341
";"21195
";"0
";"0
";"0
";"0
";"0
";"0
";"10341
";"0.000963
";2
"1
";"2
";"0 + 1 + 0
";"17047
";"17083
";"35227
";"0
";"0
";"0
";"0
";"0
";"0
";"17047
";"0.002039
";all
"0
";"1
";"0 + 0 + 0
";"10334
";"10334
";"21188
";"0
";"0
";"0
";"0
";"0
";"0
";"10334
";"0.001022
";1
"1
";"2
";"0 + 1 + 0
";"10330
";"10330
";"21184
";"0
";"0
";"0
";"0
";"0
";"0
";"10330
";"0.001275
";2
"1
";"2
";"0 + 1 + 0
";"17044
";"17080
";"35224
";"0
";"0
";"0
";"0
";"0
";"0
";"17044
";"0.001805
";all
"1
";"2
";"0 + 1 + 0
";"10330
";"10330
";"21184
";"0
";"0
";"0
";"0
";"0
";"0
";"10330
";"0.001221
";1
"1
";"2
";"0 + 1 + 0
";"10335
";"10335
";"21189
";"0
";"0
";"0
";"0
";"0
";"0
";"10335
";"0.001227
";2
"1
";"2
";"0 + 1 + 0
";"17043
";"17079
";"35223
";"0
";"0
";"0
";"0
";"0
";"0
";"17043
";"0.00223
";all
"0
";"1
";"0 + 0 + 0
";"10337
";"10337
";"21191
";"0
";"0
";"0
";"0
";"0
";"0
";"10337
";"0.001158
";1
"1
";"2
";"0 + 1 + 0
";"10336
";"10336
";"21190
";"0
";"0
";"0
";"0
";"0
";"0
";"10336
";"0.001111
";2
"1
";"2
";"0 + 1 + 0
";"17050
";"17086
";"35230
";"0
";"0
";"0
";"0
";"0
";"0
";"17050
";"0.001847
";all
"0
";"1
";"0 + 0 + 0
";"10331
";"10331
";"21185
";"0
";"0
";"0
";"0
";"0
";"0
";"10331
";"0.001204
";1
"0
";"1
";"0 + 0 + 0
";"10334
";"10334
";"21188
";"0
";"0
";"0
";"0
";"0
";"0
";"10334
";"0.001061
";2
"0
";"1
";"0 + 0 + 0
";"17044
";"17080
";"35224
";"0
";"0
";"0
";"0
";"0
";"0
";"17044
";"0.00197
";all
"1
";"2
";"0 + 1 + 0
";"10330
";"10330
";"21184
";"0
";"0
";"0
";"0
";"0
";"0
";"10330
";"0.001352
";1
"2
";"3
";"0 + 2 + 0
";"10330
";"10330
";"21184
";"0
";"0
";"0
";"0
";"0
";"0
";"10330
";"0.001399
";2
"2
";"3
";"0 + 2 + 0
";"17042
";"17078
";"35222
";"0
";"0
";"0
";"0
";"0
";"0
";"17042
";"0.002749
";all
"0
";"1
";"0 + 0 + 0
";"10332
";"10332
";"21186
";"0
";"0
";"0
";"0
";"0
";"0
";"10332
";"0.001471
";1
"0
";"1
";"0 + 0 + 0
";"10331
";"10331
";"21185
";"0
";"0
";"0
";"0
";"0
";"0
";"10331
";"0.001335
";2
"0
";"1
";"0 + 0 + 0
";"17042
";"17078
";"35222
";"0
";"0
";"0
";"0
";"0
";"0
";"17042
";"0.002205
";all
"2
";"3
";"0 + 2 + 0
";"10332
";"10332
";"21186
";"0
";"0
";"0
";"0
";"0
";"0
";"10332
";"0.001252
";1
"0
";"1
";"0 + 0 + 0
";"10332
";"10332
";"21186
";"0
";"0
";"0
";"0
";"0
";"0
";"10332
";"0.001419
";2
"2
";"3
";"0 + 2 + 0
";"17046
";"17082
";"35226
";"0
";"0
";"0
";"0
";"0
";"0
";"17046
";"0.002472
";all
"1
";"2
";"0 + 1 + 0
";"10328
";"10328
";"21182
";"0
";"0
";"0
";"0
";"0
";"0
";"10328
";"0.001266
";1
"1
";"2
";"0 + 1 + 0
";"10331
";"10331
";"21185
";"0
";"0
";"0
";"0
";"0
";"0
";"10331
";"0.001373
";2
"1
";"2
";"0 + 1 + 0
";"17044
";"17080
";"35224
";"0
";"0
";"0
";"0
";"0
";"0
";"17044
";"0.002124
";all
"0
";"1
";"0 + 0 + 0
";"10333
";"10333
";"21187
";"0
";"0
";"0
";"0
";"0
";"0
";"10333
";"0.001271
";1
"5
";"6
";"0 + 5 + 0
";"10327
";"10327
";"21181
";"0
";"0
";"0
";"0
";"0
";"0
";"10327
";"0.001362
";2
"0
";"1
";"0 + 0 + 0
";"17043
";"17079
";"35223
";"0
";"0
";"0
";"0
";"0
";"0
";"17043
";"0.002139
";all
"0
";"1
";"0 + 0 + 0
";"10335
";"10335
";"21189
";"0
";"0
";"0
";"0
";"0
";"0
";"10335
";"0.00119
";1
"0
";"1
";"0 + 0 + 0
";"10334
";"10334
";"21188
";"0
";"0
";"0
";"0
";"0
";"0
";"10334
";"0.001159
";2
"0
";"1
";"0 + 0 + 0
";"17046
";"17082
";"35226
";"0
";"0
";"0
";"0
";"0
";"0
";"17046
";"0.002444
";all
"0
";"1
";"0 + 0 + 0
";"10336
";"10336
";"21190
";"0
";"0
";"0
";"0
";"0
";"0
";"10336
";"0.001236
";1
"0
";"1
";"0 + 0 + 0
";"10330
";"10330
";"21184
";"0
";"0
";"0
";"0
";"0
";"0
";"10330
";"0.001399
";2
"0
";"1
";"0 + 0 + 0
";"17047
";"17083
";"35227
";"0
";"0
";"0
";"0
";"0
";"0
";"17047
";"0.002171
";all
"1
";"2
";"0 + 1 + 0
";"10332
";"10332
";"21186
";"0
";"0
";"0
";"0
";"0
";"0
";"10332
";"0.001324
";1
"0
";"1
";"0 + 0 + 0
";"10336
";"10336
";"21190
";"0
";"0
";"0
";"0
";"0
";"0
";"10336
";"0.001417
";2
"0
";"1
";"0 + 0 + 0
";"17048
";"17084
";"35228
";"0
";"0
";"0
";"0
";"0
";"0
";"17048
";"0.002494
";all
"1
";"2
";"0 + 1 + 0
";"10332
";"10332
";"21186
";"0
";"0
";"0
";"0
";"0
";"0
";"10332
";"0.00155
";1
"1
";"2
";"0 + 1 + 0
";"10336
";"10336
";"21190
";"0
";"0
";"0
";"0
";"0
";"0
";"10336
";"0.001332
";2
"1
";"2
";"0 + 1 + 0
";"17048
";"17084
";"35228
";"0
";"0
";"0
";"0
";"0
";"0
";"17048
";"0.00238
";all
"0
";"1
";"0 + 0 + 0
";"10331
";"10331
";"21185
";"0
";"0
";"0
";"0
";"0
";"0
";"10331
";"0.001175
";1
"0
";"1
";"0 + 0 + 0
";"10331
";"10331
";"21185
";"0
";"0
";"0
";"0
";"0
";"0
";"10331
";"0.001172
";2
"0
";"1
";"0 + 0 + 0
";"17046
";"17082
";"35226
";"0
";"0
";"0
";"0
";"0
";"0
";"17046
";"0.00215
";all
"0
";"1
";"0 + 0 + 0
";"10335
";"10335
";"21189
";"0
";"0
";"0
";"0
";"0
";"0
";"10335
";"0.001071
";1
