max_decision;#decision;detail;#vars;#clauses;#literals;added_confilcts;shrink;deleted_conflict_clauses;delete_clauses;added_confilcts_literals;deleted_total_literals;implications;run_time;type
"24
";"27
";"0 + 26 + 0
";"10308
";"10308
";"21162
";"1
";"0
";"0
";"0
";"54
";"0
";"10370
";"0.001026
";1
"31
";"74
";"27 + 46 + 0
";"10308
";"10308
";"21162
";"21
";"0
";"0
";"0
";"622
";"0
";"11145
";"0.001298
";2
"0
";"0
";"0 + 0 + 0
";"19569
";"20575
";"41630
";"0
";"0
";"0
";"0
";"0
";"0
";"18983
";"0.002133
";all
"16
";"17
";"0 + 16 + 0
";"10314
";"10314
";"21168
";"0
";"0
";"0
";"0
";"0
";"0
";"10314
";"0.001273
";1
"14
";"18
";"0 + 17 + 0
";"10313
";"10313
";"21167
";"2
";"0
";"0
";"0
";"49
";"0
";"10371
";"0.001301
";2
"5
";"9
";"0 + 8 + 0
";"19580
";"19596
";"40278
";"2
";"0
";"0
";"0
";"64
";"0
";"19819
";"0.002522
";all
"16
";"17
";"0 + 16 + 0
";"10312
";"10312
";"21166
";"0
";"0
";"0
";"0
";"0
";"0
";"10312
";"0.001148
";1
"15
";"21
";"1 + 19 + 0
";"10313
";"10313
";"21167
";"3
";"0
";"0
";"0
";"49
";"0
";"10396
";"0.001067
";2
"15
";"30
";"1 + 28 + 0
";"19580
";"19596
";"40278
";"4
";"0
";"0
";"0
";"92
";"0
";"19861
";"0.002615
";all
"6
";"11
";"0 + 10 + 0
";"10317
";"10317
";"21171
";"2
";"0
";"0
";"0
";"36
";"0
";"10396
";"0.001399
";1
"14
";"33
";"3 + 29 + 0
";"10314
";"10314
";"21168
";"8
";"0
";"0
";"0
";"223
";"0
";"10623
";"0.001224
";2
"11
";"14
";"0 + 13 + 0
";"19582
";"19598
";"40280
";"2
";"0
";"0
";"0
";"48
";"0
";"19618
";"0.002515
";all
"17
";"24
";"0 + 23 + 0
";"10312
";"10312
";"21166
";"1
";"0
";"0
";"0
";"20
";"0
";"10414
";"0.001191
";1
"33
";"128
";"43 + 36 + 48
";"10310
";"10310
";"21164
";"42
";"3
";"0
";"0
";"3017
";"0
";"13438
";"0.003302
";2
"795
";"796
";"0 + 795 + 0
";"19573
";"9185
";"19504
";"0
";"0
";"0
";"0
";"0
";"0
";"19573
";"0.003617
";all
"0
";"0
";"0 + 0 + 0
";"10302
";"10314
";"21169
";"0
";"0
";"0
";"0
";"0
";"0
";"9796
";"0.00134
";1
"16
";"34
";"5 + 28 + 0
";"10312
";"10312
";"21166
";"6
";"0
";"0
";"0
";"165
";"0
";"10594
";"0.002051
";2
"8
";"13
";"2 + 10 + 0
";"19580
";"19596
";"40278
";"3
";"0
";"0
";"0
";"140
";"0
";"19932
";"0.002926
";all
"25
";"170
";"94 + 75 + 0
";"10307
";"10307
";"21161
";"109
";"0
";"0
";"0
";"2621
";"0
";"14096
";"0.003474
";1
"21
";"38
";"5 + 32 + 0
";"10309
";"10309
";"21163
";"13
";"0
";"0
";"0
";"625
";"0
";"10788
";"0.002373
";2
"18
";"76
";"13 + 62 + 0
";"19570
";"19586
";"40268
";"21
";"0
";"0
";"0
";"758
";"0
";"20765
";"0.005245
";all
"31
";"38
";"0 + 37 + 0
";"10304
";"10304
";"21158
";"3
";"0
";"0
";"0
";"56
";"0
";"10380
";"0.001979
";1
"0
";"1
";"0 + 0 + 0
";"10319
";"10319
";"21173
";"0
";"0
";"0
";"0
";"0
";"0
";"10319
";"0.001957
";2
"13
";"14
";"0 + 13 + 0
";"19577
";"19593
";"40275
";"0
";"0
";"0
";"0
";"0
";"0
";"19577
";"0.003827
";all
"18
";"49
";"3 + 45 + 0
";"10312
";"10312
";"21166
";"12
";"0
";"0
";"0
";"357
";"0
";"10793
";"0.002297
";1
"25
";"37
";"1 + 35 + 0
";"10309
";"10309
";"21163
";"6
";"0
";"0
";"0
";"117
";"0
";"10474
";"0.002135
";2
"18
";"136
";"101 + 27 + 7
";"19575
";"19591
";"40273
";"89
";"1
";"0
";"0
";"3783
";"0
";"27054
";"0.009088
";all
"16
";"28
";"0 + 27 + 0
";"10314
";"10314
";"21168
";"7
";"0
";"0
";"0
";"237
";"0
";"10595
";"0.001941
";1
"15
";"34
";"3 + 30 + 0
";"10313
";"10313
";"21167
";"5
";"0
";"0
";"0
";"85
";"0
";"10468
";"0.002302
";2
"4
";"5
";"0 + 4 + 0
";"19581
";"19597
";"40279
";"0
";"0
";"0
";"0
";"0
";"0
";"19581
";"0.003414
";all
"25
";"29
";"0 + 28 + 0
";"10307
";"10307
";"21161
";"2
";"0
";"0
";"0
";"50
";"0
";"10336
";"0.002148
";1
"6
";"18
";"1 + 16 + 0
";"10320
";"10320
";"21174
";"6
";"0
";"0
";"0
";"342
";"0
";"10644
";"0.002376
";2
"437
";"468
";"13 + 454 + 0
";"19579
";"13369
";"27871
";"21
";"0
";"0
";"0
";"537
";"0
";"20059
";"0.004149
";all
"30
";"86
";"37 + 29 + 19
";"10312
";"10312
";"21166
";"33
";"1
";"0
";"0
";"1090
";"0
";"11692
";"0.002333
";1
"15
";"45
";"15 + 29 + 0
";"10314
";"10314
";"21168
";"12
";"0
";"0
";"0
";"273
";"0
";"10815
";"0.001739
";2
"17
";"24
";"0 + 23 + 0
";"19576
";"19592
";"40274
";"3
";"0
";"0
";"0
";"64
";"0
";"19671
";"0.004445
";all
"5
";"8
";"0 + 7 + 0
";"10315
";"10315
";"21169
";"1
";"0
";"0
";"0
";"15
";"0
";"10332
";"0.002105
";1
"0
";"0
";"0 + 0 + 0
";"10313
";"10314
";"21168
";"0
";"0
";"0
";"0
";"0
";"0
";"10045
";"0.001953
";2
"0
";"0
";"0 + 0 + 0
";"10312
";"20748
";"41988
";"0
";"0
";"0
";"0
";"0
";"0
";"9634
";"0.001555
";all
"0
";"0
";"0 + 0 + 0
";"10309
";"10317
";"21172
";"0
";"0
";"0
";"0
";"0
";"0
";"9895
";"0.001292
";1
"14
";"17
";"0 + 16 + 0
";"10313
";"10313
";"21167
";"2
";"0
";"0
";"0
";"64
";"0
";"10408
";"0.002395
";2
"11
";"14
";"0 + 13 + 0
";"19575
";"19591
";"40273
";"1
";"0
";"0
";"0
";"15
";"0
";"19591
";"0.003487
";all
"34
";"37
";"0 + 36 + 0
";"10305
";"10305
";"21159
";"1
";"0
";"0
";"0
";"34
";"0
";"10345
";"0.001159
";1
"30
";"128
";"88 + 26 + 13
";"10313
";"10313
";"21167
";"26
";"1
";"0
";"0
";"1060
";"0
";"11824
";"0.001396
";2
"17
";"32
";"4 + 27 + 0
";"19571
";"19587
";"40269
";"4
";"0
";"0
";"0
";"179
";"0
";"20143
";"0.002022
";all
"12
";"19
";"0 + 18 + 0
";"10313
";"10313
";"21167
";"3
";"0
";"0
";"0
";"52
";"0
";"10384
";"0.001071
";1
"14
";"16
";"0 + 15 + 0
";"10312
";"10312
";"21166
";"1
";"0
";"0
";"0
";"15
";"0
";"10332
";"0.000888
";2
"12
";"35
";"1 + 33 + 0
";"19576
";"19592
";"40274
";"7
";"0
";"0
";"0
";"201
";"0
";"20067
";"0.002294
";all
"32
";"68
";"15 + 34 + 18
";"10310
";"10310
";"21164
";"11
";"1
";"0
";"0
";"359
";"0
";"10832
";"0.001231
";1
"6
";"7
";"0 + 6 + 0
";"10318
";"10318
";"21172
";"0
";"0
";"0
";"0
";"0
";"0
";"10318
";"0.001055
";2
"6
";"14
";"1 + 12 + 0
";"19581
";"19597
";"40279
";"4
";"0
";"0
";"0
";"202
";"0
";"19822
";"0.00262
";all
"11
";"18
";"0 + 17 + 0
";"10309
";"10309
";"21163
";"3
";"0
";"0
";"0
";"78
";"0
";"10447
";"0.001076
";1
