max_decision;#decision;detail;#vars;#clauses;#literals;added_confilcts;shrink;deleted_conflict_clauses;delete_clauses;added_confilcts_literals;deleted_total_literals;implications;run_time;type
"25
";"29
";"0 + 28 + 0
";"10309
";"10309
";"21163
";"2
";"0
";"0
";"0
";"36
";"0
";"10361
";"0.000945
";1
"7
";"8
";"0 + 7 + 0
";"10315
";"10315
";"21169
";"0
";"0
";"0
";"0
";"0
";"0
";"10315
";"0.000917
";2
"11
";"12
";"0 + 11 + 0
";"18719
";"18744
";"38580
";"0
";"0
";"0
";"0
";"0
";"0
";"18719
";"0.002136
";all
"6
";"13
";"0 + 12 + 0
";"10314
";"10314
";"21168
";"5
";"0
";"0
";"0
";"180
";"0
";"10504
";"0.001268
";1
"1
";"2
";"0 + 1 + 0
";"10320
";"10320
";"21174
";"0
";"0
";"0
";"0
";"0
";"0
";"10320
";"0.00102
";2
"2
";"3
";"0 + 2 + 0
";"18726
";"18751
";"38587
";"0
";"0
";"0
";"0
";"0
";"0
";"18726
";"0.002086
";all
"12
";"20
";"2 + 17 + 0
";"10314
";"10314
";"21168
";"4
";"0
";"0
";"0
";"84
";"0
";"10439
";"0.001074
";1
"5
";"9
";"0 + 8 + 0
";"10319
";"10319
";"21173
";"2
";"0
";"0
";"0
";"85
";"0
";"10388
";"0.001082
";2
"4
";"7
";"0 + 6 + 0
";"18726
";"18751
";"38587
";"1
";"0
";"0
";"0
";"15
";"0
";"18752
";"0.00215
";all
"36
";"74
";"12 + 32 + 29
";"10311
";"10311
";"21165
";"17
";"1
";"0
";"0
";"689
";"0
";"11043
";"0.001432
";1
"0
";"0
";"0 + 0 + 0
";"19569
";"20575
";"41630
";"0
";"0
";"0
";"0
";"0
";"0
";"18983
";"0.001773
";2
"4
";"8
";"0 + 7 + 0
";"18723
";"18748
";"38584
";"3
";"0
";"0
";"0
";"45
";"0
";"18963
";"0.00353
";all
"17
";"33
";"0 + 32 + 0
";"10309
";"10309
";"21163
";"5
";"0
";"0
";"0
";"101
";"0
";"10437
";"0.001036
";1
"16
";"25
";"3 + 21 + 0
";"10314
";"10314
";"21168
";"4
";"0
";"0
";"0
";"147
";"0
";"10516
";"0.00126
";2
"9
";"12
";"0 + 11 + 0
";"18719
";"18744
";"38580
";"2
";"0
";"0
";"0
";"30
";"0
";"18757
";"0.002352
";all
"4
";"7
";"0 + 6 + 0
";"10316
";"10316
";"21170
";"1
";"0
";"0
";"0
";"15
";"0
";"10330
";"0.001468
";1
"8
";"33
";"14 + 18 + 0
";"10318
";"10318
";"21172
";"15
";"0
";"0
";"0
";"406
";"0
";"10987
";"0.002025
";2
"5
";"9
";"0 + 8 + 0
";"18727
";"18752
";"38588
";"1
";"0
";"0
";"0
";"15
";"0
";"18750
";"0.002169
";all
"12
";"26
";"0 + 25 + 0
";"10314
";"10314
";"21168
";"4
";"0
";"0
";"0
";"66
";"0
";"10489
";"0.001121
";1
"27
";"37
";"0 + 36 + 0
";"10306
";"10306
";"21160
";"2
";"0
";"0
";"0
";"50
";"0
";"10448
";"0.001208
";2
"10
";"11
";"0 + 10 + 0
";"18714
";"18739
";"38575
";"0
";"0
";"0
";"0
";"0
";"0
";"18714
";"0.002453
";all
"26
";"38
";"4 + 33 + 0
";"10304
";"10304
";"21158
";"5
";"0
";"0
";"0
";"174
";"0
";"10539
";"0.001355
";1
"11
";"12
";"0 + 11 + 0
";"10315
";"10315
";"21169
";"0
";"0
";"0
";"0
";"0
";"0
";"10315
";"0.001596
";2
"12
";"14
";"0 + 13 + 0
";"18714
";"18739
";"38575
";"1
";"0
";"0
";"0
";"15
";"0
";"18757
";"0.003497
";all
"10
";"11
";"0 + 10 + 0
";"10318
";"10318
";"21172
";"0
";"0
";"0
";"0
";"0
";"0
";"10318
";"0.00187
";1
"42
";"67
";"1 + 35 + 30
";"10311
";"10311
";"21165
";"4
";"1
";"0
";"0
";"187
";"0
";"10699
";"0.00135
";2
"10
";"14
";"0 + 13 + 0
";"18723
";"18748
";"38584
";"2
";"0
";"0
";"0
";"46
";"0
";"18847
";"0.00246
";all
"19
";"25
";"2 + 22 + 0
";"10312
";"10312
";"21166
";"4
";"0
";"0
";"0
";"152
";"0
";"10478
";"0.001938
";1
"18
";"24
";"1 + 22 + 0
";"10310
";"10310
";"21164
";"2
";"0
";"0
";"0
";"45
";"0
";"10386
";"0.002009
";2
"7
";"8
";"0 + 7 + 0
";"18718
";"18743
";"38579
";"0
";"0
";"0
";"0
";"0
";"0
";"18718
";"0.003237
";all
"15
";"17
";"0 + 16 + 0
";"10310
";"10310
";"21164
";"1
";"0
";"0
";"0
";"20
";"0
";"10336
";"0.001402
";1
"13
";"28
";"3 + 24 + 0
";"10309
";"10309
";"21163
";"6
";"0
";"0
";"0
";"157
";"0
";"10527
";"0.002209
";2
"14
";"17
";"0 + 16 + 0
";"18712
";"18737
";"38573
";"2
";"0
";"0
";"0
";"30
";"0
";"18750
";"0.004074
";all
"18
";"21
";"0 + 20 + 0
";"10311
";"10311
";"21165
";"1
";"0
";"0
";"0
";"49
";"0
";"10353
";"0.002176
";1
"7
";"8
";"0 + 7 + 0
";"10316
";"10316
";"21170
";"0
";"0
";"0
";"0
";"0
";"0
";"10316
";"0.002225
";2
"2
";"4
";"0 + 3 + 0
";"18725
";"18750
";"38586
";"1
";"0
";"0
";"0
";"41
";"0
";"18807
";"0.004193
";all
"22
";"44
";"1 + 42 + 0
";"10310
";"10310
";"21164
";"4
";"0
";"0
";"0
";"103
";"0
";"10625
";"0.002358
";1
"24
";"25
";"0 + 24 + 0
";"10306
";"10306
";"21160
";"1
";"0
";"0
";"0
";"36
";"0
";"10330
";"0.002342
";2
