max_decision;#decision;detail;#vars;#clauses;#literals;added_confilcts;shrink;deleted_conflict_clauses;delete_clauses;added_confilcts_literals;deleted_total_literals;implications;run_time;type
"5
";"10
";"0 + 9 + 0
";"10315
";"10315
";"21169
";"3
";"0
";"0
";"0
";"78
";"0
";"10495
";"0.001086
";1
"3
";"4
";"0 + 3 + 0
";"10321
";"10321
";"21175
";"0
";"0
";"0
";"0
";"0
";"0
";"10321
";"0.001003
";2
"6
";"8
";"0 + 7 + 0
";"17021
";"17057
";"35201
";"1
";"0
";"0
";"0
";"15
";"0
";"17048
";"0.001756
";all
"20
";"37
";"1 + 35 + 0
";"10311
";"10311
";"21165
";"3
";"0
";"0
";"0
";"68
";"0
";"10586
";"0.001253
";1
"10
";"11
";"0 + 10 + 0
";"10315
";"10315
";"21169
";"0
";"0
";"0
";"0
";"0
";"0
";"10315
";"0.000888
";2
"3
";"4
";"0 + 3 + 0
";"17017
";"17053
";"35197
";"0
";"0
";"0
";"0
";"0
";"0
";"17017
";"0.001869
";all
"12
";"23
";"2 + 20 + 0
";"10314
";"10314
";"21168
";"6
";"0
";"0
";"0
";"144
";"0
";"10504
";"0.001133
";1
"16
";"119
";"77 + 26 + 15
";"10315
";"10315
";"21169
";"37
";"2
";"0
";"0
";"1566
";"0
";"12449
";"0.001732
";2
"9
";"10
";"0 + 9 + 0
";"17016
";"17052
";"35196
";"0
";"0
";"0
";"0
";"0
";"0
";"17016
";"0.001956
";all
"1
";"2
";"0 + 1 + 0
";"10317
";"10317
";"21171
";"0
";"0
";"0
";"0
";"0
";"0
";"10317
";"0.00094
";1
"9
";"22
";"1 + 20 + 0
";"10316
";"10316
";"21170
";"4
";"0
";"0
";"0
";"80
";"0
";"10555
";"0.001282
";2
"1
";"2
";"0 + 1 + 0
";"17022
";"17058
";"35202
";"0
";"0
";"0
";"0
";"0
";"0
";"17022
";"0.001935
";all
"7
";"11
";"0 + 10 + 0
";"10318
";"10318
";"21172
";"1
";"0
";"0
";"0
";"15
";"0
";"10361
";"0.001144
";1
"4
";"5
";"0 + 4 + 0
";"10319
";"10319
";"21173
";"0
";"0
";"0
";"0
";"0
";"0
";"10319
";"0.000963
";2
"5
";"9
";"0 + 8 + 0
";"17024
";"17060
";"35204
";"2
";"0
";"0
";"0
";"30
";"0
";"17092
";"0.001893
";all
"2
";"3
";"0 + 2 + 0
";"10320
";"10320
";"21174
";"0
";"0
";"0
";"0
";"0
";"0
";"10320
";"0.001074
";1
"8
";"20
";"1 + 18 + 0
";"10318
";"10318
";"21172
";"3
";"0
";"0
";"0
";"71
";"0
";"10489
";"0.001154
";2
"4
";"6
";"0 + 5 + 0
";"17022
";"17058
";"35202
";"1
";"0
";"0
";"0
";"28
";"0
";"17045
";"0.001985
";all
"13
";"18
";"0 + 17 + 0
";"10311
";"10311
";"21165
";"2
";"0
";"0
";"0
";"64
";"0
";"10397
";"0.001518
";1
"17
";"26
";"1 + 24 + 0
";"10309
";"10309
";"21163
";"3
";"0
";"0
";"0
";"65
";"0
";"10479
";"0.001252
";2
"10
";"20
";"2 + 17 + 0
";"17013
";"17049
";"35193
";"5
";"0
";"0
";"0
";"232
";"0
";"17337
";"0.002324
";all
"14
";"38
";"1 + 36 + 0
";"10311
";"10311
";"21165
";"6
";"0
";"0
";"0
";"136
";"0
";"10585
";"0.001199
";1
"12
";"20
";"0 + 19 + 0
";"10310
";"10310
";"21164
";"4
";"0
";"0
";"0
";"92
";"0
";"10436
";"0.001107
";2
"6
";"20
";"6 + 13 + 0
";"17012
";"17048
";"35192
";"5
";"0
";"0
";"0
";"108
";"0
";"17453
";"0.002375
";all
"8
";"17
";"0 + 16 + 0
";"10316
";"10316
";"21170
";"2
";"0
";"0
";"0
";"44
";"0
";"10376
";"0.001269
";1
"33
";"83
";"6 + 45 + 31
";"10313
";"10313
";"21167
";"17
";"1
";"0
";"0
";"662
";"0
";"11299
";"0.001529
";2
"5
";"10
";"0 + 9 + 0
";"17016
";"17052
";"35196
";"1
";"0
";"0
";"0
";"15
";"0
";"17043
";"0.002155
";all
