max_decision;#decision;detail;#vars;#clauses;#literals;added_confilcts;shrink;deleted_conflict_clauses;delete_clauses;added_confilcts_literals;deleted_total_literals;implications;run_time;type
"2
";"5
";"0 + 4 + 0
";"10320
";"10320
";"21174
";"1
";"0
";"0
";"0
";"15
";"0
";"10340
";"0.001017
";1
"5
";"6
";"0 + 5 + 0
";"10320
";"10320
";"21174
";"0
";"0
";"0
";"0
";"0
";"0
";"10320
";"0.001
";2
"2
";"5
";"0 + 4 + 0
";"10320
";"10320
";"21174
";"1
";"0
";"0
";"0
";"15
";"0
";"10340
";"0.001042
";all
"4
";"5
";"0 + 4 + 0
";"10320
";"10320
";"21174
";"1
";"0
";"0
";"0
";"15
";"0
";"10339
";"0.000948
";1
"0
";"1
";"0 + 0 + 0
";"10321
";"10321
";"21175
";"0
";"0
";"0
";"0
";"0
";"0
";"10321
";"0.00096
";2
"4
";"5
";"0 + 4 + 0
";"10320
";"10320
";"21174
";"1
";"0
";"0
";"0
";"15
";"0
";"10339
";"0.001053
";all
"7
";"10
";"0 + 9 + 0
";"10318
";"10318
";"21172
";"1
";"0
";"0
";"0
";"15
";"0
";"10340
";"0.001188
";1
"8
";"15
";"0 + 14 + 0
";"10319
";"10319
";"21173
";"2
";"0
";"0
";"0
";"89
";"0
";"10463
";"0.001112
";2
"7
";"10
";"0 + 9 + 0
";"10318
";"10318
";"21172
";"1
";"0
";"0
";"0
";"15
";"0
";"10340
";"0.001063
";all
"8
";"10
";"0 + 9 + 0
";"10319
";"10319
";"21173
";"2
";"0
";"0
";"0
";"91
";"0
";"10403
";"0.000901
";1
"3
";"4
";"0 + 3 + 0
";"10322
";"10322
";"21176
";"0
";"0
";"0
";"0
";"0
";"0
";"10322
";"0.000974
";2
"8
";"10
";"0 + 9 + 0
";"10319
";"10319
";"21173
";"2
";"0
";"0
";"0
";"91
";"0
";"10403
";"0.001107
";all
"4
";"5
";"0 + 4 + 0
";"10319
";"10319
";"21173
";"0
";"0
";"0
";"0
";"0
";"0
";"10319
";"0.001279
";1
"0
";"1
";"0 + 0 + 0
";"10323
";"10323
";"21177
";"0
";"0
";"0
";"0
";"0
";"0
";"10323
";"0.001001
";2
"4
";"5
";"0 + 4 + 0
";"10319
";"10319
";"21173
";"0
";"0
";"0
";"0
";"0
";"0
";"10319
";"0.00106
";all
"6
";"8
";"0 + 7 + 0
";"10319
";"10319
";"21173
";"1
";"0
";"0
";"0
";"15
";"0
";"10343
";"0.000922
";1
"4
";"6
";"0 + 5 + 0
";"10321
";"10321
";"21175
";"1
";"0
";"0
";"0
";"21
";"0
";"10342
";"0.00106
";2
"6
";"8
";"0 + 7 + 0
";"10319
";"10319
";"21173
";"1
";"0
";"0
";"0
";"15
";"0
";"10343
";"0.001312
";all
"5
";"7
";"0 + 6 + 0
";"10319
";"10319
";"21173
";"1
";"0
";"0
";"0
";"15
";"0
";"10342
";"0.000958
";1
"3
";"4
";"0 + 3 + 0
";"10320
";"10320
";"21174
";"0
";"0
";"0
";"0
";"0
";"0
";"10320
";"0.001047
";2
"5
";"7
";"0 + 6 + 0
";"10319
";"10319
";"21173
";"1
";"0
";"0
";"0
";"15
";"0
";"10342
";"0.001012
";all
"8
";"9
";"0 + 8 + 0
";"10316
";"10316
";"21170
";"0
";"0
";"0
";"0
";"0
";"0
";"10316
";"0.001115
";1
"6
";"10
";"2 + 7 + 0
";"10317
";"10317
";"21171
";"3
";"0
";"0
";"0
";"123
";"0
";"10410
";"0.001139
";2
"8
";"9
";"0 + 8 + 0
";"10316
";"10316
";"21170
";"0
";"0
";"0
";"0
";"0
";"0
";"10316
";"0.0014
";all
"7
";"11
";"0 + 10 + 0
";"10316
";"10316
";"21170
";"2
";"0
";"0
";"0
";"41
";"0
";"10388
";"0.001323
";1
"3
";"9
";"0 + 8 + 0
";"10320
";"10320
";"21174
";"2
";"0
";"0
";"0
";"55
";"0
";"10402
";"0.001015
";2
"7
";"11
";"0 + 10 + 0
";"10316
";"10316
";"21170
";"2
";"0
";"0
";"0
";"41
";"0
";"10388
";"0.000963
";all
"2
";"4
";"0 + 3 + 0
";"10322
";"10322
";"21176
";"1
";"0
";"0
";"0
";"15
";"0
";"10365
";"0.001004
";1
"3
";"7
";"0 + 6 + 0
";"10321
";"10321
";"21175
";"3
";"0
";"0
";"0
";"84
";"0
";"10431
";"0.001053
";2
"2
";"4
";"0 + 3 + 0
";"10322
";"10322
";"21176
";"1
";"0
";"0
";"0
";"15
";"0
";"10365
";"0.000953
";all
"8
";"9
";"0 + 8 + 0
";"10316
";"10316
";"21170
";"0
";"0
";"0
";"0
";"0
";"0
";"10316
";"0.000865
";1
"4
";"6
";"0 + 5 + 0
";"10318
";"10318
";"21172
";"1
";"0
";"0
";"0
";"15
";"0
";"10335
";"0.000975
";2
"8
";"9
";"0 + 8 + 0
";"10316
";"10316
";"21170
";"0
";"0
";"0
";"0
";"0
";"0
";"10316
";"0.001221
";all
"1
";"2
";"0 + 1 + 0
";"10321
";"10321
";"21175
";"0
";"0
";"0
";"0
";"0
";"0
";"10321
";"0.001128
";1
"7
";"8
";"0 + 7 + 0
";"10319
";"10319
";"21173
";"0
";"0
";"0
";"0
";"0
";"0
";"10319
";"0.000966
";2
"1
";"2
";"0 + 1 + 0
";"10321
";"10321
";"21175
";"0
";"0
";"0
";"0
";"0
";"0
";"10321
";"0.001089
";all
"2
";"3
";"0 + 2 + 0
";"10324
";"10324
";"21178
";"0
";"0
";"0
";"0
";"0
";"0
";"10324
";"0.001139
";1
"0
";"1
";"0 + 0 + 0
";"10325
";"10325
";"21179
";"0
";"0
";"0
";"0
";"0
";"0
";"10325
";"0.000868
";2
"2
";"3
";"0 + 2 + 0
";"10324
";"10324
";"21178
";"0
";"0
";"0
";"0
";"0
";"0
";"10324
";"0.001025
";all
"1
";"2
";"0 + 1 + 0
";"10321
";"10321
";"21175
";"0
";"0
";"0
";"0
";"0
";"0
";"10321
";"0.001145
";1
"10
";"33
";"13 + 19 + 0
";"10319
";"10319
";"21173
";"16
";"0
";"0
";"0
";"886
";"0
";"11000
";"0.001326
";2
"1
";"2
";"0 + 1 + 0
";"10321
";"10321
";"21175
";"0
";"0
";"0
";"0
";"0
";"0
";"10321
";"0.001244
";all
"7
";"16
";"0 + 15 + 0
";"10318
";"10318
";"21172
";"5
";"0
";"0
";"0
";"152
";"0
";"10634
";"0.001127
";1
"13
";"19
";"0 + 18 + 0
";"10317
";"10317
";"21171
";"1
";"0
";"0
";"0
";"25
";"0
";"10438
";"0.00108
";2
"7
";"16
";"0 + 15 + 0
";"10318
";"10318
";"21172
";"5
";"0
";"0
";"0
";"152
";"0
";"10634
";"0.00106
";all
"6
";"9
";"0 + 8 + 0
";"10317
";"10317
";"21171
";"1
";"0
";"0
";"0
";"15
";"0
";"10333
";"0.000991
";1
"15
";"48
";"2 + 45 + 0
";"10316
";"10316
";"21170
";"6
";"0
";"0
";"0
";"96
";"0
";"10602
";"0.000913
";2
"6
";"9
";"0 + 8 + 0
";"10317
";"10317
";"21171
";"1
";"0
";"0
";"0
";"15
";"0
";"10333
";"0.001012
";all
"2
";"3
";"0 + 2 + 0
";"10323
";"10323
";"21177
";"0
";"0
";"0
";"0
";"0
";"0
";"10323
";"0.001235
";1
"0
";"1
";"0 + 0 + 0
";"10325
";"10325
";"21179
";"0
";"0
";"0
";"0
";"0
";"0
";"10325
";"0.00088
";2
"2
";"3
";"0 + 2 + 0
";"10323
";"10323
";"21177
";"0
";"0
";"0
";"0
";"0
";"0
";"10323
";"0.001178
";all
