max_decision;#decision;detail;#vars;#clauses;#literals;added_confilcts;shrink;deleted_conflict_clauses;delete_clauses;added_confilcts_literals;deleted_total_literals;implications;run_time;type
"68
";"80
";"1 + 78 + 0
";"10294
";"10294
";"21148
";"7
";"0
";"0
";"0
";"181
";"0
";"10439
";"0.001451
";1
"29
";"62
";"5 + 56 + 0
";"10304
";"10304
";"21158
";"8
";"0
";"0
";"0
";"168
";"0
";"10701
";"0.001514
";2
"98
";"142
";"15 + 126 + 0
";"20561
";"20562
";"42234
";"27
";"0
";"0
";"0
";"720
";"0
";"21485
";"0.004942
";all
"45
";"50
";"0 + 49 + 0
";"10300
";"10300
";"21154
";"2
";"0
";"0
";"0
";"49
";"0
";"10364
";"0.002076
";1
"19
";"38
";"8 + 29 + 0
";"10313
";"10313
";"21167
";"11
";"0
";"0
";"0
";"328
";"0
";"10826
";"0.001577
";2
"62
";"86
";"8 + 77 + 0
";"20575
";"20576
";"42248
";"14
";"0
";"0
";"0
";"384
";"0
";"21163
";"0.004951
";all
"53
";"86
";"7 + 78 + 0
";"10300
";"10300
";"21154
";"10
";"0
";"0
";"0
";"213
";"0
";"10802
";"0.002503
";1
"40
";"41
";"0 + 40 + 0
";"10302
";"10302
";"21156
";"0
";"0
";"0
";"0
";"0
";"0
";"10302
";"0.001935
";2
"88
";"129
";"7 + 121 + 0
";"20565
";"20566
";"42238
";"13
";"0
";"0
";"0
";"271
";"0
";"21162
";"0.005119
";all
"45
";"61
";"3 + 57 + 0
";"10301
";"10301
";"21155
";"7
";"0
";"0
";"0
";"122
";"0
";"10469
";"0.002494
";1
"34
";"38
";"0 + 37 + 0
";"10304
";"10304
";"21158
";"2
";"0
";"0
";"0
";"30
";"0
";"10364
";"0.002117
";2
"77
";"98
";"3 + 94 + 0
";"20567
";"20568
";"42240
";"9
";"0
";"0
";"0
";"152
";"0
";"20795
";"0.005267
";all
"21
";"25
";"0 + 24 + 0
";"10309
";"10309
";"21163
";"1
";"0
";"0
";"0
";"26
";"0
";"10346
";"0.00219
";1
"57
";"58
";"0 + 57 + 0
";"10299
";"10299
";"21153
";"0
";"0
";"0
";"0
";"0
";"0
";"10299
";"0.001895
";2
"78
";"82
";"0 + 81 + 0
";"20570
";"20571
";"42243
";"1
";"0
";"0
";"0
";"26
";"0
";"20607
";"0.003397
";all
"0
";"0
";"0 + 0 + 0
";"10300
";"21739
";"43995
";"0
";"0
";"0
";"0
";"0
";"0
";"9702
";"0.002279
";1
"279
";"280
";"0 + 279 + 0
";"10301
";"6510
";"13586
";"0
";"0
";"0
";"0
";"0
";"0
";"10301
";"0.001664
";2
"89
";"195
";"18 + 176 + 0
";"20564
";"20565
";"42237
";"21
";"0
";"0
";"0
";"469
";"0
";"21777
";"0.005165
";all
"49
";"64
";"5 + 58 + 0
";"10301
";"10301
";"21155
";"8
";"0
";"0
";"0
";"209
";"0
";"10627
";"0.001507
";1
"37
";"44
";"2 + 41 + 0
";"10302
";"10303
";"21157
";"7
";"0
";"0
";"0
";"216
";"0
";"10519
";"0.001431
";2
"0
";"0
";"0 + 0 + 0
";"19955
";"20754
";"42576
";"0
";"0
";"0
";"0
";"0
";"0
";"18757
";"0.003818
";all
"34
";"43
";"0 + 42 + 0
";"10307
";"10307
";"21161
";"2
";"0
";"0
";"0
";"56
";"0
";"10403
";"0.001478
";1
"48
";"99
";"10 + 88 + 0
";"10299
";"10299
";"21153
";"15
";"0
";"0
";"0
";"316
";"0
";"10898
";"0.002012
";2
"76
";"125
";"8 + 116 + 0
";"20569
";"20570
";"42242
";"15
";"0
";"0
";"0
";"287
";"0
";"21142
";"0.003123
";all
"34
";"42
";"4 + 37 + 0
";"10303
";"10303
";"21157
";"7
";"0
";"0
";"0
";"252
";"0
";"10632
";"0.001828
";1
"165
";"175
";"0 + 174 + 0
";"10313
";"8941
";"18449
";"3
";"0
";"0
";"0
";"51
";"0
";"10370
";"0.001571
";2
"76
";"111
";"7 + 103 + 0
";"20568
";"20569
";"42241
";"14
";"0
";"0
";"0
";"301
";"0
";"21005
";"0.003356
";all
"39
";"43
";"0 + 42 + 0
";"10305
";"10305
";"21159
";"1
";"0
";"0
";"0
";"25
";"0
";"10337
";"0.001539
";1
"55
";"61
";"0 + 60 + 0
";"10298
";"10298
";"21152
";"4
";"0
";"0
";"0
";"71
";"0
";"10375
";"0.00133
";2
"34
";"49
";"5 + 43 + 0
";"10303
";"10303
";"21157
";"6
";"0
";"0
";"0
";"137
";"0
";"10493
";"0.001085
";1
"51
";"52
";"0 + 51 + 0
";"10302
";"10302
";"21156
";"0
";"0
";"0
";"0
";"0
";"0
";"10302
";"0.001219
";2
"84
";"88
";"0 + 87 + 0
";"20568
";"20569
";"42241
";"2
";"0
";"0
";"0
";"55
";"0
";"20632
";"0.003928
";all
