max_decision;#decision;detail;#vars;#clauses;#literals;added_confilcts;shrink;deleted_conflict_clauses;delete_clauses;added_confilcts_literals;deleted_total_literals;implications;run_time;type
"5
";"17
";"4 + 12 + 0
";"10320
";"10320
";"21174
";"9
";"0
";"0
";"0
";"200
";"0
";"10655
";"0.001996
";1
"0
";"1
";"0 + 0 + 0
";"10320
";"10320
";"21174
";"0
";"0
";"0
";"0
";"0
";"0
";"10320
";"0.001286
";2
"2
";"3
";"0 + 2 + 0
";"18731
";"18756
";"38592
";"0
";"0
";"0
";"0
";"0
";"0
";"18731
";"0.003261
";all
"1
";"2
";"0 + 1 + 0
";"10318
";"10318
";"21172
";"0
";"0
";"0
";"0
";"0
";"0
";"10318
";"0.001755
";1
"5
";"6
";"0 + 5 + 0
";"10318
";"10318
";"21172
";"0
";"0
";"0
";"0
";"0
";"0
";"10318
";"0.001881
";2
"4
";"5
";"0 + 4 + 0
";"18727
";"18752
";"38588
";"0
";"0
";"0
";"0
";"0
";"0
";"18727
";"0.002788
";all
"1
";"2
";"0 + 1 + 0
";"10324
";"10324
";"21178
";"0
";"0
";"0
";"0
";"0
";"0
";"10324
";"0.001057
";1
"2
";"5
";"0 + 4 + 0
";"10320
";"10320
";"21174
";"1
";"0
";"0
";"0
";"21
";"0
";"10340
";"0.001713
";2
"3
";"5
";"0 + 4 + 0
";"18734
";"18759
";"38595
";"1
";"0
";"0
";"0
";"15
";"0
";"18745
";"0.00233
";all
"9
";"10
";"0 + 9 + 0
";"10317
";"10317
";"21171
";"0
";"0
";"0
";"0
";"0
";"0
";"10317
";"0.001673
";1
"9
";"14
";"1 + 12 + 0
";"10319
";"10319
";"21173
";"2
";"0
";"0
";"0
";"81
";"0
";"10427
";"0.001956
";2
"724
";"725
";"0 + 724 + 0
";"18728
";"8744
";"18622
";"0
";"0
";"0
";"0
";"0
";"0
";"18728
";"0.004283
";all
"6
";"12
";"0 + 11 + 0
";"10319
";"10319
";"21173
";"1
";"0
";"0
";"0
";"15
";"0
";"10351
";"0.002121
";1
"19
";"20
";"0 + 19 + 0
";"10312
";"10312
";"21166
";"0
";"0
";"0
";"0
";"0
";"0
";"10312
";"0.001752
";2
"6
";"9
";"0 + 8 + 0
";"18727
";"18752
";"38588
";"1
";"0
";"0
";"0
";"15
";"0
";"18744
";"0.003591
";all
"7
";"21
";"0 + 20 + 0
";"10315
";"10315
";"21169
";"8
";"0
";"0
";"0
";"148
";"0
";"10516
";"0.002101
";1
