max_decision;#decision;detail;#vars;#clauses;#literals;added_confilcts;shrink;deleted_conflict_clauses;delete_clauses;added_confilcts_literals;deleted_total_literals;implications;run_time;type
"228
";"229
";"0 + 228 + 0
";"10324
";"1041
";"2285
";"0
";"0
";"0
";"0
";"0
";"0
";"10324
";"0.001925
";1
"3
";"6
";"0 + 5 + 0
";"10320
";"10320
";"21174
";"1
";"0
";"0
";"0
";"15
";"0
";"10356
";"0.001965
";2
"0
";"1
";"0 + 0 + 0
";"16095
";"16144
";"33370
";"0
";"0
";"0
";"0
";"0
";"0
";"16095
";"0.003203
";all
"8
";"12
";"0 + 11 + 0
";"10319
";"10319
";"21173
";"1
";"0
";"0
";"0
";"59
";"0
";"10396
";"0.001997
";1
"7
";"8
";"0 + 7 + 0
";"10323
";"10323
";"21177
";"0
";"0
";"0
";"0
";"0
";"0
";"10323
";"0.00182
";2
"1
";"2
";"0 + 1 + 0
";"16094
";"16143
";"33369
";"0
";"0
";"0
";"0
";"0
";"0
";"16094
";"0.003401
";all
"5
";"8
";"0 + 7 + 0
";"10322
";"10322
";"21176
";"2
";"0
";"0
";"0
";"65
";"0
";"10367
";"0.002099
";1
"3
";"4
";"0 + 3 + 0
";"10324
";"10324
";"21178
";"0
";"0
";"0
";"0
";"0
";"0
";"10324
";"0.001729
";2
"3
";"4
";"0 + 3 + 0
";"16096
";"16145
";"33371
";"0
";"0
";"0
";"0
";"0
";"0
";"16096
";"0.003087
";all
"4
";"6
";"0 + 5 + 0
";"10326
";"10326
";"21180
";"1
";"0
";"0
";"0
";"22
";"0
";"10354
";"0.00197
";1
"2
";"5
";"0 + 4 + 0
";"10324
";"10324
";"21178
";"1
";"0
";"0
";"0
";"22
";"0
";"10339
";"0.001889
";2
"0
";"1
";"0 + 0 + 0
";"16098
";"16147
";"33373
";"0
";"0
";"0
";"0
";"0
";"0
";"16098
";"0.003425
";all
"6
";"8
";"0 + 7 + 0
";"10320
";"10320
";"21174
";"1
";"0
";"0
";"0
";"25
";"0
";"10356
";"0.001866
";1
"5
";"8
";"0 + 7 + 0
";"10321
";"10321
";"21175
";"1
";"0
";"0
";"0
";"15
";"0
";"10342
";"0.002043
";2
"3
";"5
";"0 + 4 + 0
";"16090
";"16139
";"33365
";"1
";"0
";"0
";"0
";"15
";"0
";"16110
";"0.003297
";all
"4
";"8
";"0 + 7 + 0
";"10324
";"10324
";"21178
";"2
";"0
";"0
";"0
";"30
";"0
";"10353
";"0.001948
";1
