max_decision;#decision;detail;#vars;#clauses;#literals;added_confilcts;shrink;deleted_conflict_clauses;delete_clauses;added_confilcts_literals;deleted_total_literals;implications;run_time;type
"2
";"3
";"0 + 2 + 0
";"10330
";"10330
";"21184
";"0
";"0
";"0
";"0
";"0
";"0
";"10330
";"0.001819
";1
"0
";"0
";"0 + 0 + 0
";"10324
";"10330
";"21184
";"0
";"0
";"0
";"0
";"0
";"0
";"9875
";"0.001603
";2
"2
";"3
";"0 + 2 + 0
";"18741
";"18766
";"38602
";"0
";"0
";"0
";"0
";"0
";"0
";"18741
";"0.002761
";all
"3
";"8
";"0 + 7 + 0
";"10322
";"10322
";"21176
";"2
";"0
";"0
";"0
";"30
";"0
";"10358
";"0.002003
";1
"0
";"1
";"0 + 0 + 0
";"10326
";"10326
";"21180
";"0
";"0
";"0
";"0
";"0
";"0
";"10326
";"0.00209
";2
"1
";"2
";"0 + 1 + 0
";"18738
";"18763
";"38599
";"0
";"0
";"0
";"0
";"0
";"0
";"18738
";"0.003799
";all
"1
";"2
";"0 + 1 + 0
";"10329
";"10329
";"21183
";"0
";"0
";"0
";"0
";"0
";"0
";"10329
";"0.001953
";1
"1
";"2
";"0 + 1 + 0
";"10328
";"10328
";"21182
";"0
";"0
";"0
";"0
";"0
";"0
";"10328
";"0.002068
";2
"1
";"2
";"0 + 1 + 0
";"18744
";"18769
";"38605
";"0
";"0
";"0
";"0
";"0
";"0
";"18744
";"0.003826
";all
"0
";"1
";"0 + 0 + 0
";"10331
";"10331
";"21185
";"0
";"0
";"0
";"0
";"0
";"0
";"10331
";"0.002074
";1
"1
";"2
";"0 + 1 + 0
";"10326
";"10326
";"21180
";"0
";"0
";"0
";"0
";"0
";"0
";"10326
";"0.001882
";2
"1
";"2
";"0 + 1 + 0
";"18746
";"18771
";"38607
";"0
";"0
";"0
";"0
";"0
";"0
";"18746
";"0.004086
";all
"1
";"2
";"0 + 1 + 0
";"10330
";"10330
";"21184
";"0
";"0
";"0
";"0
";"0
";"0
";"10330
";"0.002115
";1
"0
";"1
";"0 + 0 + 0
";"10328
";"10328
";"21182
";"0
";"0
";"0
";"0
";"0
";"0
";"10328
";"0.002168
";2
"1
";"2
";"0 + 1 + 0
";"18745
";"18770
";"38606
";"0
";"0
";"0
";"0
";"0
";"0
";"18745
";"0.004769
";all
"1
";"2
";"0 + 1 + 0
";"10329
";"10329
";"21183
";"0
";"0
";"0
";"0
";"0
";"0
";"10329
";"0.002422
";1
"0
";"1
";"0 + 0 + 0
";"10329
";"10329
";"21183
";"0
";"0
";"0
";"0
";"0
";"0
";"10329
";"0.00226
";2
"1
";"2
";"0 + 1 + 0
";"18747
";"18772
";"38608
";"0
";"0
";"0
";"0
";"0
";"0
";"18747
";"0.004634
";all
"1
";"2
";"0 + 1 + 0
";"10327
";"10327
";"21181
";"0
";"0
";"0
";"0
";"0
";"0
";"10327
";"0.002269
";1
"1
";"2
";"0 + 1 + 0
";"10324
";"10324
";"21178
";"0
";"0
";"0
";"0
";"0
";"0
";"10324
";"0.002416
";2
"0
";"1
";"0 + 0 + 0
";"18741
";"18766
";"38602
";"0
";"0
";"0
";"0
";"0
";"0
";"18741
";"0.004439
";all
"2
";"3
";"0 + 2 + 0
";"10325
";"10325
";"21179
";"0
";"0
";"0
";"0
";"0
";"0
";"10325
";"0.002236
";1
"4
";"7
";"0 + 6 + 0
";"10326
";"10326
";"21180
";"1
";"0
";"0
";"0
";"36
";"0
";"10370
";"0.002311
";2
"3
";"4
";"0 + 3 + 0
";"18744
";"18769
";"38605
";"0
";"0
";"0
";"0
";"0
";"0
";"18744
";"0.004314
";all
"0
";"1
";"0 + 0 + 0
";"10328
";"10328
";"21182
";"0
";"0
";"0
";"0
";"0
";"0
";"10328
";"0.002163
";1
"4
";"7
";"0 + 6 + 0
";"10324
";"10324
";"21178
";"1
";"0
";"0
";"0
";"15
";"0
";"10339
";"0.002159
";2
"1
";"3
";"0 + 2 + 0
";"18742
";"18767
";"38603
";"1
";"0
";"0
";"0
";"15
";"0
";"18758
";"0.004362
";all
"3
";"8
";"0 + 7 + 0
";"10322
";"10322
";"21176
";"3
";"0
";"0
";"0
";"79
";"0
";"10426
";"0.00227
";1
"0
";"1
";"0 + 0 + 0
";"10331
";"10331
";"21185
";"0
";"0
";"0
";"0
";"0
";"0
";"10331
";"0.00201
";2
"0
";"1
";"0 + 0 + 0
";"18744
";"18769
";"38605
";"0
";"0
";"0
";"0
";"0
";"0
";"18744
";"0.003962
";all
"3
";"4
";"0 + 3 + 0
";"10327
";"10327
";"21181
";"0
";"0
";"0
";"0
";"0
";"0
";"10327
";"0.002211
";1
"0
";"1
";"0 + 0 + 0
";"10328
";"10328
";"21182
";"0
";"0
";"0
";"0
";"0
";"0
";"10328
";"0.002051
";2
"0
";"0
";"0 + 0 + 0
";"10325
";"21960
";"44392
";"0
";"0
";"0
";"0
";"0
";"0
";"9704
";"0.002512
";all
"118
";"177
";"36 + 140 + 0
";"10327
";"9646
";"19859
";"42
";"0
";"0
";"0
";"991
";"0
";"12061
";"0.003181
";1
"0
";"1
";"0 + 0 + 0
";"10336
";"10336
";"21190
";"0
";"0
";"0
";"0
";"0
";"0
";"10336
";"0.002096
";2
"3
";"4
";"0 + 3 + 0
";"18740
";"18765
";"38601
";"0
";"0
";"0
";"0
";"0
";"0
";"18740
";"0.004339
";all
"4
";"6
";"0 + 5 + 0
";"10323
";"10323
";"21177
";"1
";"0
";"0
";"0
";"48
";"0
";"10373
";"0.002212
";1
"3
";"4
";"0 + 3 + 0
";"10321
";"10321
";"21175
";"0
";"0
";"0
";"0
";"0
";"0
";"10321
";"0.002062
";2
"1
";"2
";"0 + 1 + 0
";"18734
";"18759
";"38595
";"0
";"0
";"0
";"0
";"0
";"0
";"18734
";"0.004363
";all
"1
";"2
";"0 + 1 + 0
";"10333
";"10333
";"21187
";"0
";"0
";"0
";"0
";"0
";"0
";"10333
";"0.002238
";1
"6
";"13
";"2 + 10 + 0
";"10324
";"10324
";"21178
";"3
";"0
";"0
";"0
";"59
";"0
";"10404
";"0.002015
";2
"650
";"651
";"0 + 650 + 0
";"18745
";"9678
";"20490
";"0
";"0
";"0
";"0
";"0
";"0
";"18745
";"0.004522
";all
"2
";"3
";"0 + 2 + 0
";"10322
";"10322
";"21176
";"0
";"0
";"0
";"0
";"0
";"0
";"10322
";"0.002046
";1
"0
";"1
";"0 + 0 + 0
";"10328
";"10328
";"21182
";"0
";"0
";"0
";"0
";"0
";"0
";"10328
";"0.002099
";2
"0
";"1
";"0 + 0 + 0
";"18743
";"18768
";"38604
";"0
";"0
";"0
";"0
";"0
";"0
";"18743
";"0.003996
";all
"2
";"3
";"0 + 2 + 0
";"10324
";"10324
";"21178
";"0
";"0
";"0
";"0
";"0
";"0
";"10324
";"0.002139
";1
"1
";"2
";"0 + 1 + 0
";"10323
";"10323
";"21177
";"0
";"0
";"0
";"0
";"0
";"0
";"10323
";"0.002216
";2
"0
";"1
";"0 + 0 + 0
";"18741
";"18766
";"38602
";"0
";"0
";"0
";"0
";"0
";"0
";"18741
";"0.004076
";all
"1
";"2
";"0 + 1 + 0
";"10325
";"10325
";"21179
";"0
";"0
";"0
";"0
";"0
";"0
";"10325
";"0.002121
";1
"1
";"2
";"0 + 1 + 0
";"10326
";"10326
";"21180
";"0
";"0
";"0
";"0
";"0
";"0
";"10326
";"0.002121
";2
"1
";"2
";"0 + 1 + 0
";"18743
";"18768
";"38604
";"0
";"0
";"0
";"0
";"0
";"0
";"18743
";"0.004388
";all
"6
";"10
";"0 + 9 + 0
";"10321
";"10321
";"21175
";"1
";"0
";"0
";"0
";"79
";"0
";"10423
";"0.002166
";1
"1
";"2
";"0 + 1 + 0
";"10325
";"10325
";"21179
";"0
";"0
";"0
";"0
";"0
";"0
";"10325
";"0.002187
";2
"1
";"2
";"0 + 1 + 0
";"18739
";"18764
";"38600
";"0
";"0
";"0
";"0
";"0
";"0
";"18739
";"0.004153
";all
"1
";"2
";"0 + 1 + 0
";"10328
";"10328
";"21182
";"0
";"0
";"0
";"0
";"0
";"0
";"10328
";"0.002205
";1
"1
";"2
";"0 + 1 + 0
";"10328
";"10328
";"21182
";"0
";"0
";"0
";"0
";"0
";"0
";"10328
";"0.002255
";2
"1
";"2
";"0 + 1 + 0
";"18746
";"18771
";"38607
";"0
";"0
";"0
";"0
";"0
";"0
";"18746
";"0.004134
";all
"3
";"4
";"0 + 3 + 0
";"10324
";"10324
";"21178
";"0
";"0
";"0
";"0
";"0
";"0
";"10324
";"0.002197
";1
"1
";"2
";"0 + 1 + 0
";"10331
";"10331
";"21185
";"0
";"0
";"0
";"0
";"0
";"0
";"10331
";"0.002383
";2
