max_decision;#decision;detail;#vars;#clauses;#literals;added_confilcts;shrink;deleted_conflict_clauses;delete_clauses;added_confilcts_literals;deleted_total_literals;implications;run_time;type
"2
";"3
";"0 + 2 + 0
";"10328
";"10328
";"21182
";"0
";"0
";"0
";"0
";"0
";"0
";"10328
";"0.001038
";1
"1
";"2
";"0 + 1 + 0
";"10331
";"10331
";"21185
";"0
";"0
";"0
";"0
";"0
";"0
";"10331
";"0.00101
";2
"1
";"2
";"0 + 1 + 0
";"16103
";"16152
";"33378
";"0
";"0
";"0
";"0
";"0
";"0
";"16103
";"0.002031
";all
"1
";"2
";"0 + 1 + 0
";"10330
";"10330
";"21184
";"0
";"0
";"0
";"0
";"0
";"0
";"10330
";"0.001277
";1
"4
";"8
";"0 + 7 + 0
";"10326
";"10326
";"21180
";"1
";"0
";"0
";"0
";"15
";"0
";"10351
";"0.00116
";2
"0
";"1
";"0 + 0 + 0
";"16104
";"16153
";"33379
";"0
";"0
";"0
";"0
";"0
";"0
";"16104
";"0.002917
";all
"0
";"1
";"0 + 0 + 0
";"10332
";"10332
";"21186
";"0
";"0
";"0
";"0
";"0
";"0
";"10332
";"0.001159
";1
"2
";"3
";"0 + 2 + 0
";"10332
";"10332
";"21186
";"0
";"0
";"0
";"0
";"0
";"0
";"10332
";"0.001132
";2
"0
";"1
";"0 + 0 + 0
";"16105
";"16154
";"33380
";"0
";"0
";"0
";"0
";"0
";"0
";"16105
";"0.003441
";all
"2
";"3
";"0 + 2 + 0
";"10331
";"10331
";"21185
";"0
";"0
";"0
";"0
";"0
";"0
";"10331
";"0.001304
";1
"2
";"3
";"0 + 2 + 0
";"10329
";"10329
";"21183
";"0
";"0
";"0
";"0
";"0
";"0
";"10329
";"0.001371
";2
"0
";"1
";"0 + 0 + 0
";"16103
";"16152
";"33378
";"0
";"0
";"0
";"0
";"0
";"0
";"16103
";"0.002881
";all
"4
";"10
";"1 + 8 + 0
";"10331
";"10331
";"21185
";"3
";"0
";"0
";"0
";"132
";"0
";"10439
";"0.001816
";1
"3
";"4
";"0 + 3 + 0
";"10328
";"10328
";"21182
";"0
";"0
";"0
";"0
";"0
";"0
";"10328
";"0.00196
";2
"2
";"3
";"0 + 2 + 0
";"16104
";"16153
";"33379
";"0
";"0
";"0
";"0
";"0
";"0
";"16104
";"0.003236
";all
"1
";"2
";"0 + 1 + 0
";"10327
";"10327
";"21181
";"0
";"0
";"0
";"0
";"0
";"0
";"10327
";"0.001292
";1
"0
";"1
";"0 + 0 + 0
";"10335
";"10335
";"21189
";"0
";"0
";"0
";"0
";"0
";"0
";"10335
";"0.001695
";2
"1
";"2
";"0 + 1 + 0
";"16103
";"16152
";"33378
";"0
";"0
";"0
";"0
";"0
";"0
";"16103
";"0.00383
";all
