max_decision;#decision;detail;#vars;#clauses;#literals;added_confilcts;shrink;deleted_conflict_clauses;delete_clauses;added_confilcts_literals;deleted_total_literals;implications;run_time;type
"2
";"3
";"0 + 2 + 0
";"10331
";"10331
";"21185
";"0
";"0
";"0
";"0
";"0
";"0
";"10331
";"0.001051
";1
"3
";"4
";"0 + 3 + 0
";"10327
";"10327
";"21181
";"0
";"0
";"0
";"0
";"0
";"0
";"10327
";"0.001795
";2
"2
";"3
";"0 + 2 + 0
";"17039
";"17075
";"35219
";"0
";"0
";"0
";"0
";"0
";"0
";"17039
";"0.002612
";all
"1
";"2
";"0 + 1 + 0
";"10328
";"10328
";"21182
";"0
";"0
";"0
";"0
";"0
";"0
";"10328
";"0.001571
";1
"0
";"1
";"0 + 0 + 0
";"10328
";"10328
";"21182
";"0
";"0
";"0
";"0
";"0
";"0
";"10328
";"0.001907
";2
"0
";"0
";"0 + 0 + 0
";"10331
";"15281
";"31021
";"0
";"0
";"0
";"0
";"0
";"0
";"9680
";"0.002228
";all
"0
";"1
";"0 + 0 + 0
";"10331
";"10331
";"21185
";"0
";"0
";"0
";"0
";"0
";"0
";"10331
";"0.001951
";2
"1
";"2
";"0 + 1 + 0
";"17036
";"17072
";"35216
";"0
";"0
";"0
";"0
";"0
";"0
";"17036
";"0.003778
";all
"3
";"6
";"0 + 5 + 0
";"10323
";"10323
";"21177
";"1
";"0
";"0
";"0
";"22
";"0
";"10350
";"0.002106
";1
"0
";"1
";"0 + 0 + 0
";"10327
";"10327
";"21181
";"0
";"0
";"0
";"0
";"0
";"0
";"10327
";"0.001226
";2
"1
";"2
";"0 + 1 + 0
";"17033
";"17069
";"35213
";"0
";"0
";"0
";"0
";"0
";"0
";"17033
";"0.00336
";all
"1
";"2
";"0 + 1 + 0
";"10325
";"10325
";"21179
";"0
";"0
";"0
";"0
";"0
";"0
";"10325
";"0.002088
";1
"2
";"3
";"0 + 2 + 0
";"10325
";"10325
";"21179
";"0
";"0
";"0
";"0
";"0
";"0
";"10325
";"0.00164
";2
"1
";"2
";"0 + 1 + 0
";"17033
";"17069
";"35213
";"0
";"0
";"0
";"0
";"0
";"0
";"17033
";"0.003826
";all
"0
";"1
";"0 + 0 + 0
";"10333
";"10333
";"21187
";"0
";"0
";"0
";"0
";"0
";"0
";"10333
";"0.002144
";1
"6
";"12
";"0 + 11 + 0
";"10327
";"10327
";"21181
";"1
";"0
";"0
";"0
";"15
";"0
";"10349
";"0.002424
";2
"1
";"2
";"0 + 1 + 0
";"17039
";"17075
";"35219
";"0
";"0
";"0
";"0
";"0
";"0
";"17039
";"0.004502
";all
"3
";"4
";"0 + 3 + 0
";"10325
";"10325
";"21179
";"0
";"0
";"0
";"0
";"0
";"0
";"10325
";"0.00253
";1
"0
";"1
";"0 + 0 + 0
";"10331
";"10331
";"21185
";"0
";"0
";"0
";"0
";"0
";"0
";"10331
";"0.002221
";2
"0
";"1
";"0 + 0 + 0
";"17036
";"17072
";"35216
";"0
";"0
";"0
";"0
";"0
";"0
";"17036
";"0.004452
";all
"12
";"30
";"5 + 24 + 0
";"20428
";"20432
";"41942
";"6
";"0
";"0
";"0
";"127
";"0
";"20690
";"0.005428
";1
"3
";"5
";"1 + 3 + 0
";"10325
";"10325
";"21179
";"2
";"0
";"0
";"0
";"134
";"0
";"10442
";"0.002585
";2
"0
";"1
";"0 + 0 + 0
";"17040
";"17076
";"35220
";"0
";"0
";"0
";"0
";"0
";"0
";"17040
";"0.004012
";all
"0
";"1
";"0 + 0 + 0
";"10327
";"10327
";"21181
";"0
";"0
";"0
";"0
";"0
";"0
";"10327
";"0.002296
";1
"5
";"6
";"0 + 5 + 0
";"10327
";"10327
";"21181
";"0
";"0
";"0
";"0
";"0
";"0
";"10327
";"0.002443
";2
"0
";"1
";"0 + 0 + 0
";"17037
";"17073
";"35217
";"0
";"0
";"0
";"0
";"0
";"0
";"17037
";"0.004064
";all
"1
";"2
";"0 + 1 + 0
";"10324
";"10324
";"21178
";"0
";"0
";"0
";"0
";"0
";"0
";"10324
";"0.002059
";1
"2
";"3
";"0 + 2 + 0
";"10331
";"10331
";"21185
";"0
";"0
";"0
";"0
";"0
";"0
";"10331
";"0.002197
";2
"2
";"3
";"0 + 2 + 0
";"17036
";"17072
";"35216
";"0
";"0
";"0
";"0
";"0
";"0
";"17036
";"0.004007
";all
"1
";"2
";"0 + 1 + 0
";"10323
";"10323
";"21177
";"0
";"0
";"0
";"0
";"0
";"0
";"10323
";"0.002169
";1
"1
";"3
";"0 + 2 + 0
";"10325
";"10325
";"21179
";"1
";"0
";"0
";"0
";"29
";"0
";"10348
";"0.002262
";2
"0
";"1
";"0 + 0 + 0
";"17034
";"17070
";"35214
";"0
";"0
";"0
";"0
";"0
";"0
";"17034
";"0.00377
";all
"1
";"2
";"0 + 1 + 0
";"10322
";"10322
";"21176
";"0
";"0
";"0
";"0
";"0
";"0
";"10322
";"0.002233
";1
"4
";"5
";"0 + 4 + 0
";"10322
";"10322
";"21176
";"0
";"0
";"0
";"0
";"0
";"0
";"10322
";"0.002247
";2
"912
";"913
";"0 + 912 + 0
";"17032
";"4241
";"9532
";"0
";"0
";"0
";"0
";"0
";"0
";"17032
";"0.004217
";all
"0
";"0
";"0 + 0 + 0
";"10325
";"21960
";"44392
";"0
";"0
";"0
";"0
";"0
";"0
";"9704
";"0.002204
";1
"0
";"1
";"0 + 0 + 0
";"10327
";"10327
";"21181
";"0
";"0
";"0
";"0
";"0
";"0
";"10327
";"0.002129
";2
"0
";"1
";"0 + 0 + 0
";"17035
";"17071
";"35215
";"0
";"0
";"0
";"0
";"0
";"0
";"17035
";"0.003722
";all
"3
";"4
";"0 + 3 + 0
";"10328
";"10328
";"21182
";"0
";"0
";"0
";"0
";"0
";"0
";"10328
";"0.002277
";1
"1
";"2
";"0 + 1 + 0
";"10330
";"10330
";"21184
";"0
";"0
";"0
";"0
";"0
";"0
";"10330
";"0.00208
";2
"1
";"2
";"0 + 1 + 0
";"17038
";"17074
";"35218
";"0
";"0
";"0
";"0
";"0
";"0
";"17038
";"0.0036
";all
"189
";"190
";"0 + 189 + 0
";"10331
";"7890
";"16346
";"0
";"0
";"0
";"0
";"0
";"0
";"10331
";"0.002457
";1
"1
";"2
";"0 + 1 + 0
";"10334
";"10334
";"21188
";"0
";"0
";"0
";"0
";"0
";"0
";"10334
";"0.002098
";2
"2
";"3
";"0 + 2 + 0
";"17043
";"17079
";"35223
";"0
";"0
";"0
";"0
";"0
";"0
";"17043
";"0.00405
";all
"0
";"1
";"0 + 0 + 0
";"10326
";"10326
";"21180
";"0
";"0
";"0
";"0
";"0
";"0
";"10326
";"0.002038
";1
"2
";"3
";"0 + 2 + 0
";"10329
";"10329
";"21183
";"0
";"0
";"0
";"0
";"0
";"0
";"10329
";"0.002154
";2
"1
";"2
";"0 + 1 + 0
";"17037
";"17073
";"35217
";"0
";"0
";"0
";"0
";"0
";"0
";"17037
";"0.003783
";all
