max_decision;#decision;detail;#vars;#clauses;#literals;added_confilcts;shrink;deleted_conflict_clauses;delete_clauses;added_confilcts_literals;deleted_total_literals;implications;run_time;type
"552
";"553
";"0 + 552 + 0
";"10319
";"2561
";"5605
";"0
";"0
";"0
";"0
";"0
";"0
";"10319
";"0.002172
";1
"175
";"703
";"140 + 320 + 242
";"10318
";"8582
";"17730
";"107
";"3
";"0
";"0
";"5080
";"0
";"17359
";"0.006102
";2
"8
";"23
";"0 + 22 + 0
";"20434
";"20438
";"41948
";"5
";"0
";"0
";"0
";"150
";"0
";"20830
";"0.004172
";all
"4
";"13
";"0 + 12 + 0
";"10317
";"10317
";"21171
";"5
";"0
";"0
";"0
";"134
";"0
";"10454
";"0.00207
";1
"11
";"19
";"0 + 18 + 0
";"10316
";"10316
";"21170
";"2
";"0
";"0
";"0
";"36
";"0
";"10401
";"0.001966
";2
"793
";"1199
";"240 + 865 + 93
";"20428
";"11417
";"23967
";"84
";"1
";"0
";"0
";"3714
";"0
";"25060
";"0.005069
";all
"0
";"1
";"0 + 0 + 0
";"10328
";"10328
";"21182
";"0
";"0
";"0
";"0
";"0
";"0
";"10328
";"0.00222
";1
"10
";"15
";"0 + 14 + 0
";"10316
";"10316
";"21170
";"2
";"0
";"0
";"0
";"30
";"0
";"10356
";"0.001266
";2
"22
";"54
";"7 + 27 + 19
";"10314
";"10314
";"21168
";"14
";"1
";"0
";"0
";"675
";"0
";"11001
";"0.002956
";1
"8
";"9
";"0 + 8 + 0
";"10315
";"10315
";"21169
";"0
";"0
";"0
";"0
";"0
";"0
";"10315
";"0.002246
";2
"9
";"15
";"1 + 13 + 0
";"20427
";"20431
";"41941
";"6
";"0
";"0
";"0
";"193
";"0
";"20654
";"0.005517
";all
"16
";"57
";"13 + 32 + 11
";"10311
";"10311
";"21165
";"15
";"1
";"0
";"0
";"705
";"0
";"10893
";"0.002861
";1
"2
";"3
";"0 + 2 + 0
";"10320
";"10320
";"21174
";"0
";"0
";"0
";"0
";"0
";"0
";"10320
";"0.002235
";2
"12
";"30
";"5 + 24 + 0
";"20428
";"20432
";"41942
";"6
";"0
";"0
";"0
";"127
";"0
";"20690
";"0.005276
";all
"5
";"11
";"0 + 10 + 0
";"10319
";"10319
";"21173
";"2
";"0
";"0
";"0
";"30
";"0
";"10381
";"0.002302
";1
"1
";"2
";"0 + 1 + 0
";"10317
";"10317
";"21171
";"0
";"0
";"0
";"0
";"0
";"0
";"10317
";"0.002402
";2
"151
";"152
";"0 + 151 + 0
";"20431
";"690
";"1512
";"0
";"0
";"0
";"0
";"0
";"0
";"20431
";"0.004338
";all
"2
";"3
";"0 + 2 + 0
";"10319
";"10319
";"21173
";"0
";"0
";"0
";"0
";"0
";"0
";"10319
";"0.002036
";1
"8
";"15
";"1 + 13 + 0
";"10318
";"10318
";"21172
";"3
";"0
";"0
";"0
";"88
";"0
";"10496
";"0.0023
";2
"9
";"16
";"0 + 15 + 0
";"20433
";"20437
";"41947
";"2
";"0
";"0
";"0
";"30
";"0
";"20516
";"0.00481
";all
"6
";"11
";"0 + 10 + 0
";"10316
";"10316
";"21170
";"1
";"0
";"0
";"0
";"15
";"0
";"10348
";"0.00214
";1
"7
";"12
";"0 + 11 + 0
";"10318
";"10318
";"21172
";"3
";"0
";"0
";"0
";"96
";"0
";"10437
";"0.002326
";2
"12
";"23
";"0 + 22 + 0
";"20429
";"20433
";"41943
";"1
";"0
";"0
";"0
";"15
";"0
";"20609
";"0.00472
";all
"2
";"3
";"0 + 2 + 0
";"10318
";"10318
";"21172
";"0
";"0
";"0
";"0
";"0
";"0
";"10318
";"0.002035
";1
"23
";"35
";"0 + 34 + 0
";"10307
";"10307
";"21161
";"2
";"0
";"0
";"0
";"30
";"0
";"10413
";"0.002068
";2
"19
";"20
";"0 + 19 + 0
";"20422
";"20426
";"41936
";"0
";"0
";"0
";"0
";"0
";"0
";"20422
";"0.004549
";all
"9
";"10
";"0 + 9 + 0
";"10315
";"10315
";"21169
";"0
";"0
";"0
";"0
";"0
";"0
";"10315
";"0.002174
";1
