max_decision;#decision;detail;#vars;#clauses;#literals;added_confilcts;shrink;deleted_conflict_clauses;delete_clauses;added_confilcts_literals;deleted_total_literals;implications;run_time;type
"4
";"5
";"0 + 4 + 0
";"10318
";"10318
";"21172
";"0
";"0
";"0
";"0
";"0
";"0
";"10318
";"0.001135
";1
"0
";"1
";"0 + 0 + 0
";"10327
";"10327
";"21181
";"0
";"0
";"0
";"0
";"0
";"0
";"10327
";"0.001647
";2
"4
";"5
";"0 + 4 + 0
";"19597
";"19613
";"40295
";"0
";"0
";"0
";"0
";"0
";"0
";"19597
";"0.004237
";all
"4
";"7
";"1 + 5 + 0
";"10325
";"10325
";"21179
";"2
";"0
";"0
";"0
";"133
";"0
";"10430
";"0.002232
";1
"4
";"7
";"0 + 6 + 0
";"10322
";"10322
";"21176
";"2
";"0
";"0
";"0
";"68
";"0
";"10443
";"0.002216
";2
"1
";"2
";"0 + 1 + 0
";"19600
";"19616
";"40298
";"0
";"0
";"0
";"0
";"0
";"0
";"19600
";"0.004857
";all
"0
";"1
";"0 + 0 + 0
";"10327
";"10327
";"21181
";"0
";"0
";"0
";"0
";"0
";"0
";"10327
";"0.002414
";1
"5
";"6
";"0 + 5 + 0
";"10324
";"10324
";"21178
";"0
";"0
";"0
";"0
";"0
";"0
";"10324
";"0.002376
";2
"4
";"5
";"0 + 4 + 0
";"19599
";"19615
";"40297
";"0
";"0
";"0
";"0
";"0
";"0
";"19599
";"0.004866
";all
"6
";"7
";"0 + 6 + 0
";"10322
";"10322
";"21176
";"0
";"0
";"0
";"0
";"0
";"0
";"10322
";"0.002365
";1
"6
";"7
";"0 + 6 + 0
";"10318
";"10318
";"21172
";"0
";"0
";"0
";"0
";"0
";"0
";"10318
";"0.002116
";2
"1
";"2
";"0 + 1 + 0
";"19593
";"19609
";"40291
";"0
";"0
";"0
";"0
";"0
";"0
";"19593
";"0.004636
";all
"0
";"1
";"0 + 0 + 0
";"10327
";"10327
";"21181
";"0
";"0
";"0
";"0
";"0
";"0
";"10327
";"0.002287
";1
"1
";"2
";"0 + 1 + 0
";"10320
";"10320
";"21174
";"0
";"0
";"0
";"0
";"0
";"0
";"10320
";"0.00223
";2
"2
";"3
";"0 + 2 + 0
";"10317
";"10317
";"21171
";"0
";"0
";"0
";"0
";"0
";"0
";"10317
";"0.0021
";1
"0
";"1
";"0 + 0 + 0
";"10329
";"10329
";"21183
";"0
";"0
";"0
";"0
";"0
";"0
";"10329
";"0.002215
";2
"1
";"2
";"0 + 1 + 0
";"19598
";"19614
";"40296
";"0
";"0
";"0
";"0
";"0
";"0
";"19598
";"0.004245
";all
"5
";"9
";"0 + 8 + 0
";"10317
";"10317
";"21171
";"1
";"0
";"0
";"0
";"15
";"0
";"10342
";"0.002211
";1
"1
";"3
";"0 + 2 + 0
";"10324
";"10324
";"21178
";"1
";"0
";"0
";"0
";"21
";"0
";"10385
";"0.001952
";2
"5
";"9
";"0 + 8 + 0
";"19591
";"19607
";"40289
";"1
";"0
";"0
";"0
";"15
";"0
";"19616
";"0.004364
";all
"6
";"7
";"0 + 6 + 0
";"10325
";"10325
";"21179
";"0
";"0
";"0
";"0
";"0
";"0
";"10325
";"0.002046
";1
"4
";"5
";"0 + 4 + 0
";"10323
";"10323
";"21177
";"0
";"0
";"0
";"0
";"0
";"0
";"10323
";"0.002028
";2
"7
";"8
";"0 + 7 + 0
";"19598
";"19614
";"40296
";"0
";"0
";"0
";"0
";"0
";"0
";"19598
";"0.004611
";all
"2
";"3
";"0 + 2 + 0
";"10324
";"10324
";"21178
";"0
";"0
";"0
";"0
";"0
";"0
";"10324
";"0.001977
";1
"3
";"4
";"0 + 3 + 0
";"10329
";"10329
";"21183
";"0
";"0
";"0
";"0
";"0
";"0
";"10329
";"0.001924
";2
"4
";"5
";"0 + 4 + 0
";"19603
";"19619
";"40301
";"0
";"0
";"0
";"0
";"0
";"0
";"19603
";"0.004315
";all
"0
";"1
";"0 + 0 + 0
";"10327
";"10327
";"21181
";"0
";"0
";"0
";"0
";"0
";"0
";"10327
";"0.002114
";1
"4
";"8
";"0 + 7 + 0
";"10315
";"10315
";"21169
";"1
";"0
";"0
";"0
";"15
";"0
";"10354
";"0.002155
";2
"1
";"2
";"0 + 1 + 0
";"19593
";"19609
";"40291
";"0
";"0
";"0
";"0
";"0
";"0
";"19593
";"0.004398
";all
"4
";"5
";"0 + 4 + 0
";"10322
";"10322
";"21176
";"0
";"0
";"0
";"0
";"0
";"0
";"10322
";"0.002006
";1
"0
";"1
";"0 + 0 + 0
";"10322
";"10322
";"21176
";"0
";"0
";"0
";"0
";"0
";"0
";"10322
";"0.002106
";2
"437
";"468
";"13 + 454 + 0
";"19595
";"13369
";"27871
";"21
";"0
";"0
";"0
";"537
";"0
";"20075
";"0.005207
";all
"2
";"3
";"0 + 2 + 0
";"10325
";"10325
";"21179
";"0
";"0
";"0
";"0
";"0
";"0
";"10325
";"0.001976
";1
"8
";"26
";"1 + 24 + 0
";"10320
";"10320
";"21174
";"7
";"0
";"0
";"0
";"162
";"0
";"10656
";"0.002135
";2
"8
";"14
";"0 + 13 + 0
";"19596
";"19612
";"40294
";"1
";"0
";"0
";"0
";"21
";"0
";"19645
";"0.004671
";all
"2
";"3
";"0 + 2 + 0
";"10323
";"10323
";"21177
";"0
";"0
";"0
";"0
";"0
";"0
";"10323
";"0.002138
";1
"0
";"1
";"0 + 0 + 0
";"10327
";"10327
";"21181
";"0
";"0
";"0
";"0
";"0
";"0
";"10327
";"0.002104
";2
"2
";"3
";"0 + 2 + 0
";"19598
";"19614
";"40296
";"0
";"0
";"0
";"0
";"0
";"0
";"19598
";"0.004303
";all
"4
";"8
";"0 + 7 + 0
";"10320
";"10320
";"21174
";"1
";"0
";"0
";"0
";"34
";"0
";"10392
";"0.002282
";1
"2
";"3
";"0 + 2 + 0
";"10320
";"10320
";"21174
";"0
";"0
";"0
";"0
";"0
";"0
";"10320
";"0.001952
";2
"4
";"5
";"0 + 4 + 0
";"19590
";"19606
";"40288
";"0
";"0
";"0
";"0
";"0
";"0
";"19590
";"0.004534
";all
"0
";"1
";"0 + 0 + 0
";"10327
";"10327
";"21181
";"0
";"0
";"0
";"0
";"0
";"0
";"10327
";"0.002068
";1
"3
";"4
";"0 + 3 + 0
";"10322
";"10322
";"21176
";"0
";"0
";"0
";"0
";"0
";"0
";"10322
";"0.002106
";2
"0
";"1
";"0 + 0 + 0
";"19602
";"19618
";"40300
";"0
";"0
";"0
";"0
";"0
";"0
";"19602
";"0.004324
";all
"3
";"4
";"0 + 3 + 0
";"10324
";"10324
";"21178
";"0
";"0
";"0
";"0
";"0
";"0
";"10324
";"0.002016
";1
"3
";"4
";"0 + 3 + 0
";"10325
";"10325
";"21179
";"0
";"0
";"0
";"0
";"0
";"0
";"10325
";"0.002018
";2
"3
";"4
";"0 + 3 + 0
";"19601
";"19617
";"40299
";"0
";"0
";"0
";"0
";"0
";"0
";"19601
";"0.004388
";all
"1
";"2
";"0 + 1 + 0
";"10322
";"10322
";"21176
";"0
";"0
";"0
";"0
";"0
";"0
";"10322
";"0.002203
";1
"0
";"1
";"0 + 0 + 0
";"10327
";"10327
";"21181
";"0
";"0
";"0
";"0
";"0
";"0
";"10327
";"0.002217
";2
