max_decision;#decision;detail;#vars;#clauses;#literals;added_confilcts;shrink;deleted_conflict_clauses;delete_clauses;added_confilcts_literals;deleted_total_literals;implications;run_time;type
"5
";"6
";"0 + 5 + 0
";"10328
";"10328
";"21182
";"0
";"0
";"0
";"0
";"0
";"0
";"10328
";"0.002152
";1
"0
";"1
";"0 + 0 + 0
";"10332
";"10332
";"21186
";"0
";"0
";"0
";"0
";"0
";"0
";"10332
";"0.002031
";2
"5
";"6
";"0 + 5 + 0
";"20455
";"20459
";"41969
";"0
";"0
";"0
";"0
";"0
";"0
";"20455
";"0.003089
";all
"2
";"4
";"0 + 3 + 0
";"10329
";"10329
";"21183
";"1
";"0
";"0
";"0
";"15
";"0
";"10341
";"0.001967
";1
"0
";"1
";"0 + 0 + 0
";"10331
";"10331
";"21185
";"0
";"0
";"0
";"0
";"0
";"0
";"10331
";"0.001411
";2
"2
";"4
";"0 + 3 + 0
";"20456
";"20460
";"41970
";"1
";"0
";"0
";"0
";"15
";"0
";"20468
";"0.002966
";all
"0
";"1
";"0 + 0 + 0
";"10326
";"10326
";"21180
";"0
";"0
";"0
";"0
";"0
";"0
";"10326
";"0.001993
";1
"2
";"3
";"0 + 2 + 0
";"10327
";"10327
";"21181
";"0
";"0
";"0
";"0
";"0
";"0
";"10327
";"0.001733
";2
"2
";"3
";"0 + 2 + 0
";"20449
";"20453
";"41963
";"0
";"0
";"0
";"0
";"0
";"0
";"20449
";"0.004546
";all
"3
";"4
";"0 + 3 + 0
";"10324
";"10324
";"21178
";"0
";"0
";"0
";"0
";"0
";"0
";"10324
";"0.002027
";1
"1
";"2
";"0 + 1 + 0
";"10331
";"10331
";"21185
";"0
";"0
";"0
";"0
";"0
";"0
";"10331
";"0.00201
";2
"3
";"4
";"0 + 3 + 0
";"20452
";"20456
";"41966
";"0
";"0
";"0
";"0
";"0
";"0
";"20452
";"0.003058
";all
"4
";"5
";"0 + 4 + 0
";"10329
";"10329
";"21183
";"0
";"0
";"0
";"0
";"0
";"0
";"10329
";"0.001793
";1
"0
";"1
";"0 + 0 + 0
";"10329
";"10329
";"21183
";"0
";"0
";"0
";"0
";"0
";"0
";"10329
";"0.002195
";2
"4
";"5
";"0 + 4 + 0
";"20453
";"20457
";"41967
";"0
";"0
";"0
";"0
";"0
";"0
";"20453
";"0.004606
";all
"0
";"1
";"0 + 0 + 0
";"10337
";"10337
";"21191
";"0
";"0
";"0
";"0
";"0
";"0
";"10337
";"0.002041
";1
"3
";"4
";"0 + 3 + 0
";"10325
";"10325
";"21179
";"0
";"0
";"0
";"0
";"0
";"0
";"10325
";"0.001359
";2
"3
";"4
";"0 + 3 + 0
";"20457
";"20461
";"41971
";"0
";"0
";"0
";"0
";"0
";"0
";"20457
";"0.004593
";all
