max_decision;#decision;detail;#vars;#clauses;#literals;added_confilcts;shrink;deleted_conflict_clauses;delete_clauses;added_confilcts_literals;deleted_total_literals;implications;run_time;type
"0
";"1
";"0 + 0 + 0
";"10361
";"10361
";"21215
";"0
";"0
";"0
";"0
";"0
";"0
";"10361
";"0.001014
";1
"0
";"1
";"0 + 0 + 0
";"10356
";"10356
";"21210
";"0
";"0
";"0
";"0
";"0
";"0
";"10356
";"0.000951
";2
"0
";"1
";"0 + 0 + 0
";"16144
";"16193
";"33419
";"0
";"0
";"0
";"0
";"0
";"0
";"16144
";"0.002053
";all
"0
";"1
";"0 + 0 + 0
";"10359
";"10359
";"21213
";"0
";"0
";"0
";"0
";"0
";"0
";"10359
";"0.001176
";1
"0
";"1
";"0 + 0 + 0
";"10361
";"10361
";"21215
";"0
";"0
";"0
";"0
";"0
";"0
";"10361
";"0.001606
";2
"0
";"1
";"0 + 0 + 0
";"16145
";"16194
";"33420
";"0
";"0
";"0
";"0
";"0
";"0
";"16145
";"0.002885
";all
"648
";"649
";"0 + 648 + 0
";"10359
";"2976
";"6519
";"0
";"0
";"0
";"0
";"0
";"0
";"10359
";"0.001417
";1
"0
";"1
";"0 + 0 + 0
";"10363
";"10363
";"21217
";"0
";"0
";"0
";"0
";"0
";"0
";"10363
";"0.001553
";2
"0
";"1
";"0 + 0 + 0
";"16144
";"16193
";"33419
";"0
";"0
";"0
";"0
";"0
";"0
";"16144
";"0.002248
";all
"0
";"1
";"0 + 0 + 0
";"10360
";"10360
";"21214
";"0
";"0
";"0
";"0
";"0
";"0
";"10360
";"0.001999
";1
"0
";"1
";"0 + 0 + 0
";"10362
";"10362
";"21216
";"0
";"0
";"0
";"0
";"0
";"0
";"10362
";"0.0015
";2
"0
";"1
";"0 + 0 + 0
";"16146
";"16195
";"33421
";"0
";"0
";"0
";"0
";"0
";"0
";"16146
";"0.003674
";all
"0
";"1
";"0 + 0 + 0
";"10357
";"10357
";"21211
";"0
";"0
";"0
";"0
";"0
";"0
";"10357
";"0.002232
";1
"0
";"1
";"0 + 0 + 0
";"10362
";"10362
";"21216
";"0
";"0
";"0
";"0
";"0
";"0
";"10362
";"0.00196
";2
"0
";"1
";"0 + 0 + 0
";"16144
";"16193
";"33419
";"0
";"0
";"0
";"0
";"0
";"0
";"16144
";"0.00353
";all
"0
";"1
";"0 + 0 + 0
";"10361
";"10361
";"21215
";"0
";"0
";"0
";"0
";"0
";"0
";"10361
";"0.001955
";1
"0
";"1
";"0 + 0 + 0
";"10360
";"10360
";"21214
";"0
";"0
";"0
";"0
";"0
";"0
";"10360
";"0.002074
";2
"0
";"1
";"0 + 0 + 0
";"16145
";"16194
";"33420
";"0
";"0
";"0
";"0
";"0
";"0
";"16145
";"0.003568
";all
"0
";"1
";"0 + 0 + 0
";"10360
";"10360
";"21214
";"0
";"0
";"0
";"0
";"0
";"0
";"10360
";"0.002039
";1
"0
";"1
";"0 + 0 + 0
";"10358
";"10358
";"21212
";"0
";"0
";"0
";"0
";"0
";"0
";"10358
";"0.002173
";2
"0
";"1
";"0 + 0 + 0
";"16144
";"16193
";"33419
";"0
";"0
";"0
";"0
";"0
";"0
";"16144
";"0.00357
";all
"0
";"1
";"0 + 0 + 0
";"10361
";"10361
";"21215
";"0
";"0
";"0
";"0
";"0
";"0
";"10361
";"0.002088
";1
"0
";"1
";"0 + 0 + 0
";"10358
";"10358
";"21212
";"0
";"0
";"0
";"0
";"0
";"0
";"10358
";"0.001889
";2
"0
";"1
";"0 + 0 + 0
";"16144
";"16193
";"33419
";"0
";"0
";"0
";"0
";"0
";"0
";"16144
";"0.003774
";all
"0
";"1
";"0 + 0 + 0
";"10359
";"10359
";"21213
";"0
";"0
";"0
";"0
";"0
";"0
";"10359
";"0.001977
";1
"0
";"1
";"0 + 0 + 0
";"10360
";"10360
";"21214
";"0
";"0
";"0
";"0
";"0
";"0
";"10360
";"0.002136
";2
"0
";"1
";"0 + 0 + 0
";"16145
";"16194
";"33420
";"0
";"0
";"0
";"0
";"0
";"0
";"16145
";"0.003771
";all
"0
";"1
";"0 + 0 + 0
";"0
";"0
";"0
";"0
";"0
";"0
";"0
";"0
";"0
";"0
";"2.6e-05
";1
"456
";"457
";"0 + 456 + 0
";"10361
";"4793
";"10153
";"0
";"0
";"0
";"0
";"0
";"0
";"10361
";"0.002388
";2
"0
";"1
";"0 + 0 + 0
";"16145
";"16194
";"33420
";"0
";"0
";"0
";"0
";"0
";"0
";"16145
";"0.003947
";all
"0
";"1
";"0 + 0 + 0
";"10360
";"10360
";"21214
";"0
";"0
";"0
";"0
";"0
";"0
";"10360
";"0.002162
";1
"0
";"1
";"0 + 0 + 0
";"10360
";"10360
";"21214
";"0
";"0
";"0
";"0
";"0
";"0
";"10360
";"0.002108
";2
"0
";"1
";"0 + 0 + 0
";"16145
";"16194
";"33420
";"0
";"0
";"0
";"0
";"0
";"0
";"16145
";"0.003806
";all
