max_decision;#decision;detail;#vars;#clauses;#literals;added_confilcts;shrink;deleted_conflict_clauses;delete_clauses;added_confilcts_literals;deleted_total_literals;implications;run_time;type
"0
";"1
";"0 + 0 + 0
";"10361
";"10361
";"21215
";"0
";"0
";"0
";"0
";"0
";"0
";"10361
";"0.001157
";1
"0
";"1
";"0 + 0 + 0
";"10357
";"10357
";"21211
";"0
";"0
";"0
";"0
";"0
";"0
";"10357
";"0.001587
";2
"0
";"1
";"0 + 0 + 0
";"18798
";"18823
";"38659
";"0
";"0
";"0
";"0
";"0
";"0
";"18798
";"0.003277
";all
"0
";"1
";"0 + 0 + 0
";"10359
";"10359
";"21213
";"0
";"0
";"0
";"0
";"0
";"0
";"10359
";"0.001777
";1
"0
";"1
";"0 + 0 + 0
";"10359
";"10359
";"21213
";"0
";"0
";"0
";"0
";"0
";"0
";"10359
";"0.001935
";2
"0
";"1
";"0 + 0 + 0
";"18798
";"18823
";"38659
";"0
";"0
";"0
";"0
";"0
";"0
";"18798
";"0.004134
";all
"0
";"0
";"0 + 0 + 0
";"10359
";"17925
";"36232
";"0
";"0
";"0
";"0
";"0
";"0
";"9754
";"0.002188
";1
"161
";"172
";"1 + 170 + 0
";"10360
";"8936
";"18439
";"5
";"0
";"0
";"0
";"120
";"0
";"10463
";"0.002119
";2
"223
";"575
";"199 + 277 + 98
";"18800
";"12455
";"26043
";"190
";"1
";"0
";"0
";"10862
";"0
";"32188
";"0.012646
";all
"0
";"1
";"0 + 0 + 0
";"10358
";"10358
";"21212
";"0
";"0
";"0
";"0
";"0
";"0
";"10358
";"0.002198
";1
"0
";"1
";"0 + 0 + 0
";"10357
";"10357
";"21211
";"0
";"0
";"0
";"0
";"0
";"0
";"10357
";"0.002189
";2
"0
";"1
";"0 + 0 + 0
";"18798
";"18823
";"38659
";"0
";"0
";"0
";"0
";"0
";"0
";"18798
";"0.004231
";all
"0
";"1
";"0 + 0 + 0
";"10359
";"10359
";"21213
";"0
";"0
";"0
";"0
";"0
";"0
";"10359
";"0.002112
";1
"0
";"1
";"0 + 0 + 0
";"10360
";"10360
";"21214
";"0
";"0
";"0
";"0
";"0
";"0
";"10360
";"0.001864
";2
"0
";"1
";"0 + 0 + 0
";"18799
";"18824
";"38660
";"0
";"0
";"0
";"0
";"0
";"0
";"18799
";"0.004218
";all
"0
";"1
";"0 + 0 + 0
";"10358
";"10358
";"21212
";"0
";"0
";"0
";"0
";"0
";"0
";"10358
";"0.002018
";1
"0
";"1
";"0 + 0 + 0
";"10361
";"10361
";"21215
";"0
";"0
";"0
";"0
";"0
";"0
";"10361
";"0.002064
";2
"0
";"1
";"0 + 0 + 0
";"18799
";"18824
";"38660
";"0
";"0
";"0
";"0
";"0
";"0
";"18799
";"0.004181
";all
"0
";"1
";"0 + 0 + 0
";"10360
";"10360
";"21214
";"0
";"0
";"0
";"0
";"0
";"0
";"10360
";"0.00223
";1
"0
";"1
";"0 + 0 + 0
";"10358
";"10358
";"21212
";"0
";"0
";"0
";"0
";"0
";"0
";"10358
";"0.00203
";2
"0
";"1
";"0 + 0 + 0
";"18798
";"18823
";"38659
";"0
";"0
";"0
";"0
";"0
";"0
";"18798
";"0.004031
";all
"0
";"1
";"0 + 0 + 0
";"10360
";"10360
";"21214
";"0
";"0
";"0
";"0
";"0
";"0
";"10360
";"0.002128
";1
"0
";"1
";"0 + 0 + 0
";"10359
";"10359
";"21213
";"0
";"0
";"0
";"0
";"0
";"0
";"10359
";"0.002174
";2
"0
";"1
";"0 + 0 + 0
";"18800
";"18825
";"38661
";"0
";"0
";"0
";"0
";"0
";"0
";"18800
";"0.004193
";all
"0
";"1
";"0 + 0 + 0
";"10359
";"10359
";"21213
";"0
";"0
";"0
";"0
";"0
";"0
";"10359
";"0.002101
";1
"0
";"1
";"0 + 0 + 0
";"10358
";"10358
";"21212
";"0
";"0
";"0
";"0
";"0
";"0
";"10358
";"0.001897
";2
"0
";"1
";"0 + 0 + 0
";"18799
";"18824
";"38660
";"0
";"0
";"0
";"0
";"0
";"0
";"18799
";"0.004368
";all
"178
";"179
";"0 + 178 + 0
";"10354
";"8238
";"17043
";"0
";"0
";"0
";"0
";"0
";"0
";"10354
";"0.002215
";1
"0
";"1
";"0 + 0 + 0
";"10360
";"10360
";"21214
";"0
";"0
";"0
";"0
";"0
";"0
";"10360
";"0.001998
";2
"0
";"1
";"0 + 0 + 0
";"18799
";"18824
";"38660
";"0
";"0
";"0
";"0
";"0
";"0
";"18799
";"0.004225
";all
"0
";"1
";"0 + 0 + 0
";"10360
";"10360
";"21214
";"0
";"0
";"0
";"0
";"0
";"0
";"10360
";"0.001987
";1
"0
";"1
";"0 + 0 + 0
";"10358
";"10358
";"21212
";"0
";"0
";"0
";"0
";"0
";"0
";"10358
";"0.00197
";2
"0
";"0
";"0 + 0 + 0
";"18798
";"21356
";"43589
";"0
";"0
";"0
";"0
";"0
";"0
";"17719
";"0.003984
";all
"0
";"1
";"0 + 0 + 0
";"10357
";"10357
";"21211
";"0
";"0
";"0
";"0
";"0
";"0
";"10357
";"0.002036
";1
"0
";"1
";"0 + 0 + 0
";"10363
";"10363
";"21217
";"0
";"0
";"0
";"0
";"0
";"0
";"10363
";"0.002079
";2
"0
";"1
";"0 + 0 + 0
";"18799
";"18824
";"38660
";"0
";"0
";"0
";"0
";"0
";"0
";"18799
";"0.004153
";all
"0
";"1
";"0 + 0 + 0
";"10362
";"10362
";"21216
";"0
";"0
";"0
";"0
";"0
";"0
";"10362
";"0.002119
";1
"0
";"1
";"0 + 0 + 0
";"10359
";"10359
";"21213
";"0
";"0
";"0
";"0
";"0
";"0
";"10359
";"0.001892
";2
