max_decision;#decision;detail;#vars;#clauses;#literals;added_confilcts;shrink;deleted_conflict_clauses;delete_clauses;added_confilcts_literals;deleted_total_literals;implications;run_time;type
"0
";"1
";"0 + 0 + 0
";"10352
";"10352
";"21206
";"0
";"0
";"0
";"0
";"0
";"0
";"10352
";"0.002048
";1
"0
";"1
";"0 + 0 + 0
";"20671
";"20672
";"42344
";"0
";"0
";"0
";"0
";"0
";"0
";"20671
";"0.004478
";2
"0
";"1
";"0 + 0 + 0
";"16133
";"16182
";"33408
";"0
";"0
";"0
";"0
";"0
";"0
";"16133
";"0.003659
";all
"0
";"1
";"0 + 0 + 0
";"10352
";"10352
";"21206
";"0
";"0
";"0
";"0
";"0
";"0
";"10352
";"0.002075
";1
"0
";"1
";"0 + 0 + 0
";"10350
";"10350
";"21204
";"0
";"0
";"0
";"0
";"0
";"0
";"10350
";"0.002091
";2
"0
";"1
";"0 + 0 + 0
";"16133
";"16182
";"33408
";"0
";"0
";"0
";"0
";"0
";"0
";"16133
";"0.003632
";all
"0
";"1
";"0 + 0 + 0
";"10351
";"10351
";"21205
";"0
";"0
";"0
";"0
";"0
";"0
";"10351
";"0.001946
";1
"0
";"0
";"0 + 0 + 0
";"10351
";"10355
";"21210
";"0
";"0
";"0
";"0
";"0
";"0
";"9946
";"0.001811
";2
"0
";"1
";"0 + 0 + 0
";"19660
";"19676
";"40358
";"0
";"0
";"0
";"0
";"0
";"0
";"19660
";"0.004321
";all
"0
";"1
";"0 + 0 + 0
";"10354
";"10354
";"21208
";"0
";"0
";"0
";"0
";"0
";"0
";"10354
";"0.002148
";2
"0
";"1
";"0 + 0 + 0
";"16135
";"16184
";"33410
";"0
";"0
";"0
";"0
";"0
";"0
";"16135
";"0.003847
";all
"0
";"1
";"0 + 0 + 0
";"10355
";"10355
";"21209
";"0
";"0
";"0
";"0
";"0
";"0
";"10355
";"0.002035
";1
