max_decision;#decision;detail;#vars;#clauses;#literals;added_confilcts;shrink;deleted_conflict_clauses;delete_clauses;added_confilcts_literals;deleted_total_literals;implications;run_time;type
"0
";"1
";"0 + 0 + 0
";"10354
";"10354
";"21208
";"0
";"0
";"0
";"0
";"0
";"0
";"10354
";"0.002289
";1
"0
";"1
";"0 + 0 + 0
";"10347
";"10347
";"21201
";"0
";"0
";"0
";"0
";"0
";"0
";"10347
";"0.002078
";2
"0
";"1
";"0 + 0 + 0
";"18785
";"18810
";"38646
";"0
";"0
";"0
";"0
";"0
";"0
";"18785
";"0.004445
";all
"0
";"1
";"0 + 0 + 0
";"10351
";"10351
";"21205
";"0
";"0
";"0
";"0
";"0
";"0
";"10351
";"0.00232
";1
"0
";"1
";"0 + 0 + 0
";"10352
";"10352
";"21206
";"0
";"0
";"0
";"0
";"0
";"0
";"10352
";"0.002355
";2
"0
";"1
";"0 + 0 + 0
";"18785
";"18810
";"38646
";"0
";"0
";"0
";"0
";"0
";"0
";"18785
";"0.003162
";all
"0
";"1
";"0 + 0 + 0
";"10345
";"10345
";"21199
";"0
";"0
";"0
";"0
";"0
";"0
";"10345
";"0.002049
";1
"0
";"1
";"0 + 0 + 0
";"10351
";"10351
";"21205
";"0
";"0
";"0
";"0
";"0
";"0
";"10351
";"0.002213
";2
"0
";"1
";"0 + 0 + 0
";"18783
";"18808
";"38644
";"0
";"0
";"0
";"0
";"0
";"0
";"18783
";"0.004334
";all
"0
";"1
";"0 + 0 + 0
";"10349
";"10349
";"21203
";"0
";"0
";"0
";"0
";"0
";"0
";"10349
";"0.002234
";1
"0
";"1
";"0 + 0 + 0
";"10350
";"10350
";"21204
";"0
";"0
";"0
";"0
";"0
";"0
";"10350
";"0.002331
";2
"0
";"1
";"0 + 0 + 0
";"18782
";"18807
";"38643
";"0
";"0
";"0
";"0
";"0
";"0
";"18782
";"0.004421
";all
"0
";"1
";"0 + 0 + 0
";"10352
";"10352
";"21206
";"0
";"0
";"0
";"0
";"0
";"0
";"10352
";"0.0021
";1
"1
";"2
";"0 + 1 + 0
";"10348
";"10348
";"21202
";"0
";"0
";"0
";"0
";"0
";"0
";"10348
";"0.0022
";2
"86
";"87
";"0 + 86 + 0
";"18783
";"376
";"829
";"0
";"0
";"0
";"0
";"0
";"0
";"18783
";"0.00406
";all
"0
";"1
";"0 + 0 + 0
";"10351
";"10351
";"21205
";"0
";"0
";"0
";"0
";"0
";"0
";"10351
";"0.002225
";1
"0
";"1
";"0 + 0 + 0
";"10349
";"10349
";"21203
";"0
";"0
";"0
";"0
";"0
";"0
";"10349
";"0.002255
";2
"0
";"1
";"0 + 0 + 0
";"18784
";"18809
";"38645
";"0
";"0
";"0
";"0
";"0
";"0
";"18784
";"0.004727
";all
"0
";"1
";"0 + 0 + 0
";"10352
";"10352
";"21206
";"0
";"0
";"0
";"0
";"0
";"0
";"10352
";"0.001921
";1
"0
";"1
";"0 + 0 + 0
";"10347
";"10347
";"21201
";"0
";"0
";"0
";"0
";"0
";"0
";"10347
";"0.002119
";2
"0
";"1
";"0 + 0 + 0
";"18782
";"18807
";"38643
";"0
";"0
";"0
";"0
";"0
";"0
";"18782
";"0.004504
";all
"0
";"1
";"0 + 0 + 0
";"10346
";"10346
";"21200
";"0
";"0
";"0
";"0
";"0
";"0
";"10346
";"0.001924
";1
"0
";"0
";"0 + 0 + 0
";"10354
";"16038
";"32484
";"0
";"0
";"0
";"0
";"0
";"0
";"9758
";"0.002514
";2
"0
";"1
";"0 + 0 + 0
";"18783
";"18808
";"38644
";"0
";"0
";"0
";"0
";"0
";"0
";"18783
";"0.004361
";all
"0
";"1
";"0 + 0 + 0
";"10349
";"10349
";"21203
";"0
";"0
";"0
";"0
";"0
";"0
";"10349
";"0.001337
";1
"0
";"1
";"0 + 0 + 0
";"10352
";"10352
";"21206
";"0
";"0
";"0
";"0
";"0
";"0
";"10352
";"0.002258
";2
"0
";"1
";"0 + 0 + 0
";"18783
";"18808
";"38644
";"0
";"0
";"0
";"0
";"0
";"0
";"18783
";"0.004244
";all
"0
";"1
";"0 + 0 + 0
";"10350
";"10350
";"21204
";"0
";"0
";"0
";"0
";"0
";"0
";"10350
";"0.00165
";1
"0
";"1
";"0 + 0 + 0
";"10348
";"10348
";"21202
";"0
";"0
";"0
";"0
";"0
";"0
";"10348
";"0.002368
";2
"0
";"1
";"0 + 0 + 0
";"18784
";"18809
";"38645
";"0
";"0
";"0
";"0
";"0
";"0
";"18784
";"0.004272
";all
"0
";"1
";"0 + 0 + 0
";"10353
";"10353
";"21207
";"0
";"0
";"0
";"0
";"0
";"0
";"10353
";"0.002115
";1
"367
";"368
";"0 + 367 + 0
";"10350
";"1687
";"3695
";"0
";"0
";"0
";"0
";"0
";"0
";"10350
";"0.002581
";2
"0
";"1
";"0 + 0 + 0
";"18785
";"18810
";"38646
";"0
";"0
";"0
";"0
";"0
";"0
";"18785
";"0.00371
";all
"0
";"1
";"0 + 0 + 0
";"10351
";"10351
";"21205
";"0
";"0
";"0
";"0
";"0
";"0
";"10351
";"0.002246
";1
"0
";"1
";"0 + 0 + 0
";"10351
";"10351
";"21205
";"0
";"0
";"0
";"0
";"0
";"0
";"10351
";"0.001433
";2
"0
";"1
";"0 + 0 + 0
";"18784
";"18809
";"38645
";"0
";"0
";"0
";"0
";"0
";"0
";"18784
";"0.004409
";all
"0
";"1
";"0 + 0 + 0
";"10350
";"10350
";"21204
";"0
";"0
";"0
";"0
";"0
";"0
";"10350
";"0.001496
";1
"0
";"1
";"0 + 0 + 0
";"19646
";"19662
";"40344
";"0
";"0
";"0
";"0
";"0
";"0
";"19646
";"0.004423
";2
"0
";"1
";"0 + 0 + 0
";"10353
";"10353
";"21207
";"0
";"0
";"0
";"0
";"0
";"0
";"10353
";"0.002229
";1
"0
";"1
";"0 + 0 + 0
";"10350
";"10350
";"21204
";"0
";"0
";"0
";"0
";"0
";"0
";"10350
";"0.002126
";1
"0
";"1
";"0 + 0 + 0
";"10356
";"10356
";"21210
";"0
";"0
";"0
";"0
";"0
";"0
";"10356
";"0.002175
";2
"0
";"1
";"0 + 0 + 0
";"18787
";"18812
";"38648
";"0
";"0
";"0
";"0
";"0
";"0
";"18787
";"0.004625
";all
"0
";"1
";"0 + 0 + 0
";"10349
";"10349
";"21203
";"0
";"0
";"0
";"0
";"0
";"0
";"10349
";"0.002208
";1
"0
";"1
";"0 + 0 + 0
";"10351
";"10351
";"21205
";"0
";"0
";"0
";"0
";"0
";"0
";"10351
";"0.002035
";2
"0
";"1
";"0 + 0 + 0
";"18782
";"18807
";"38643
";"0
";"0
";"0
";"0
";"0
";"0
";"18782
";"0.004371
";all
"0
";"1
";"0 + 0 + 0
";"10351
";"10351
";"21205
";"0
";"0
";"0
";"0
";"0
";"0
";"10351
";"0.002416
";1
"161
";"172
";"1 + 170 + 0
";"10350
";"8936
";"18439
";"5
";"0
";"0
";"0
";"120
";"0
";"10453
";"0.002511
";2
"0
";"1
";"0 + 0 + 0
";"18784
";"18809
";"38645
";"0
";"0
";"0
";"0
";"0
";"0
";"18784
";"0.004464
";all
"0
";"1
";"0 + 0 + 0
";"10354
";"10354
";"21208
";"0
";"0
";"0
";"0
";"0
";"0
";"10354
";"0.002225
";1
"0
";"1
";"0 + 0 + 0
";"10347
";"10347
";"21201
";"0
";"0
";"0
";"0
";"0
";"0
";"10347
";"0.00139
";2
"0
";"1
";"0 + 0 + 0
";"18785
";"18810
";"38646
";"0
";"0
";"0
";"0
";"0
";"0
";"18785
";"0.004459
";all
"0
";"1
";"0 + 0 + 0
";"10352
";"10352
";"21206
";"0
";"0
";"0
";"0
";"0
";"0
";"10352
";"0.002282
";1
"0
";"1
";"0 + 0 + 0
";"10354
";"10354
";"21208
";"0
";"0
";"0
";"0
";"0
";"0
";"10354
";"0.002296
";2
"0
";"1
";"0 + 0 + 0
";"18786
";"18811
";"38647
";"0
";"0
";"0
";"0
";"0
";"0
";"18786
";"0.004189
";all
"0
";"1
";"0 + 0 + 0
";"10354
";"10354
";"21208
";"0
";"0
";"0
";"0
";"0
";"0
";"10354
";"0.002232
";1
"0
";"1
";"0 + 0 + 0
";"10350
";"10350
";"21204
";"0
";"0
";"0
";"0
";"0
";"0
";"10350
";"0.002245
";2
"0
";"1
";"0 + 0 + 0
";"18787
";"18812
";"38648
";"0
";"0
";"0
";"0
";"0
";"0
";"18787
";"0.004426
";all
"0
";"1
";"0 + 0 + 0
";"10355
";"10355
";"21209
";"0
";"0
";"0
";"0
";"0
";"0
";"10355
";"0.002268
";1
"0
";"1
";"0 + 0 + 0
";"10346
";"10346
";"21200
";"0
";"0
";"0
";"0
";"0
";"0
";"10346
";"0.002408
";2
"0
";"1
";"0 + 0 + 0
";"18783
";"18808
";"38644
";"0
";"0
";"0
";"0
";"0
";"0
";"18783
";"0.003564
";all
"0
";"1
";"0 + 0 + 0
";"10348
";"10348
";"21202
";"0
";"0
";"0
";"0
";"0
";"0
";"10348
";"0.00209
";1
"0
";"1
";"0 + 0 + 0
";"10350
";"10350
";"21204
";"0
";"0
";"0
";"0
";"0
";"0
";"10350
";"0.002352
";2
"0
";"1
";"0 + 0 + 0
";"18783
";"18808
";"38644
";"0
";"0
";"0
";"0
";"0
";"0
";"18783
";"0.004195
";all
"0
";"1
";"0 + 0 + 0
";"10348
";"10348
";"21202
";"0
";"0
";"0
";"0
";"0
";"0
";"10348
";"0.002233
";1
"0
";"1
";"0 + 0 + 0
";"10350
";"10350
";"21204
";"0
";"0
";"0
";"0
";"0
";"0
";"10350
";"0.002347
";2
"0
";"1
";"0 + 0 + 0
";"18783
";"18808
";"38644
";"0
";"0
";"0
";"0
";"0
";"0
";"18783
";"0.004336
";all
"0
";"1
";"0 + 0 + 0
";"10349
";"10349
";"21203
";"0
";"0
";"0
";"0
";"0
";"0
";"10349
";"0.002172
";1
"0
";"1
";"0 + 0 + 0
";"10348
";"10348
";"21202
";"0
";"0
";"0
";"0
";"0
";"0
";"10348
";"0.002313
";2
"0
";"1
";"0 + 0 + 0
";"18782
";"18807
";"38643
";"0
";"0
";"0
";"0
";"0
";"0
";"18782
";"0.003236
";all
"0
";"1
";"0 + 0 + 0
";"10352
";"10352
";"21206
";"0
";"0
";"0
";"0
";"0
";"0
";"10352
";"0.001368
";1
"0
";"1
";"0 + 0 + 0
";"10349
";"10349
";"21203
";"0
";"0
";"0
";"0
";"0
";"0
";"10349
";"0.002218
";2
"0
";"1
";"0 + 0 + 0
";"18785
";"18810
";"38646
";"0
";"0
";"0
";"0
";"0
";"0
";"18785
";"0.004649
";all
"0
";"1
";"0 + 0 + 0
";"10352
";"10352
";"21206
";"0
";"0
";"0
";"0
";"0
";"0
";"10352
";"0.002267
";1
"0
";"1
";"0 + 0 + 0
";"10352
";"10352
";"21206
";"0
";"0
";"0
";"0
";"0
";"0
";"10352
";"0.001637
";2
"0
";"1
";"0 + 0 + 0
";"18787
";"18812
";"38648
";"0
";"0
";"0
";"0
";"0
";"0
";"18787
";"0.004389
";all
"0
";"1
";"0 + 0 + 0
";"10347
";"10347
";"21201
";"0
";"0
";"0
";"0
";"0
";"0
";"10347
";"0.002217
";1
"0
";"1
";"0 + 0 + 0
";"10352
";"10352
";"21206
";"0
";"0
";"0
";"0
";"0
";"0
";"10352
";"0.001354
";2
"0
";"1
";"0 + 0 + 0
";"18782
";"18807
";"38643
";"0
";"0
";"0
";"0
";"0
";"0
";"18782
";"0.004298
";all
"0
";"1
";"0 + 0 + 0
";"10345
";"10345
";"21199
";"0
";"0
";"0
";"0
";"0
";"0
";"10345
";"0.002235
";1
"0
";"1
";"0 + 0 + 0
";"10353
";"10353
";"21207
";"0
";"0
";"0
";"0
";"0
";"0
";"10353
";"0.002309
";2
"0
";"1
";"0 + 0 + 0
";"18783
";"18808
";"38644
";"0
";"0
";"0
";"0
";"0
";"0
";"18783
";"0.004459
";all
"0
";"1
";"0 + 0 + 0
";"10348
";"10348
";"21202
";"0
";"0
";"0
";"0
";"0
";"0
";"10348
";"0.002006
";1
"0
";"1
";"0 + 0 + 0
";"10351
";"10351
";"21205
";"0
";"0
";"0
";"0
";"0
";"0
";"10351
";"0.002398
";2
"0
";"1
";"0 + 0 + 0
";"18785
";"18810
";"38646
";"0
";"0
";"0
";"0
";"0
";"0
";"18785
";"0.004526
";all
"1
";"2
";"0 + 1 + 0
";"10345
";"10345
";"21199
";"0
";"0
";"0
";"0
";"0
";"0
";"10345
";"0.002161
";1
"0
";"1
";"0 + 0 + 0
";"10348
";"10348
";"21202
";"0
";"0
";"0
";"0
";"0
";"0
";"10348
";"0.002115
";2
"0
";"1
";"0 + 0 + 0
";"18782
";"18807
";"38643
";"0
";"0
";"0
";"0
";"0
";"0
";"18782
";"0.002875
";all
"0
";"1
";"0 + 0 + 0
";"10348
";"10348
";"21202
";"0
";"0
";"0
";"0
";"0
";"0
";"10348
";"0.00252
";1
"0
";"1
";"0 + 0 + 0
";"10351
";"10351
";"21205
";"0
";"0
";"0
";"0
";"0
";"0
";"10351
";"0.002257
";2
"0
";"1
";"0 + 0 + 0
";"18784
";"18809
";"38645
";"0
";"0
";"0
";"0
";"0
";"0
";"18784
";"0.00439
";all
"0
";"1
";"0 + 0 + 0
";"10353
";"10353
";"21207
";"0
";"0
";"0
";"0
";"0
";"0
";"10353
";"0.002265
";1
"0
";"1
";"0 + 0 + 0
";"10346
";"10346
";"21200
";"0
";"0
";"0
";"0
";"0
";"0
";"10346
";"0.002264
";2
"0
";"1
";"0 + 0 + 0
";"18782
";"18807
";"38643
";"0
";"0
";"0
";"0
";"0
";"0
";"18782
";"0.004286
";all
"0
";"1
";"0 + 0 + 0
";"10352
";"10352
";"21206
";"0
";"0
";"0
";"0
";"0
";"0
";"10352
";"0.002428
";1
"290
";"957
";"165 + 512 + 279
";"20031
";"16837
";"34808
";"86
";"3
";"0
";"0
";"4719
";"0
";"27177
";"0.009747
";2
"0
";"1
";"0 + 0 + 0
";"18782
";"18807
";"38643
";"0
";"0
";"0
";"0
";"0
";"0
";"18782
";"0.004421
";all
"0
";"1
";"0 + 0 + 0
";"10351
";"10351
";"21205
";"0
";"0
";"0
";"0
";"0
";"0
";"10351
";"0.002191
";1
"0
";"1
";"0 + 0 + 0
";"10352
";"10352
";"21206
";"0
";"0
";"0
";"0
";"0
";"0
";"10352
";"0.002141
";2
"0
";"1
";"0 + 0 + 0
";"18786
";"18811
";"38647
";"0
";"0
";"0
";"0
";"0
";"0
";"18786
";"0.004513
";all
"0
";"1
";"0 + 0 + 0
";"10352
";"10352
";"21206
";"0
";"0
";"0
";"0
";"0
";"0
";"10352
";"0.002279
";1
"0
";"1
";"0 + 0 + 0
";"10345
";"10345
";"21199
";"0
";"0
";"0
";"0
";"0
";"0
";"10345
";"0.001379
";2
"0
";"1
";"0 + 0 + 0
";"18782
";"18807
";"38643
";"0
";"0
";"0
";"0
";"0
";"0
";"18782
";"0.003715
";all
