max_decision;#decision;detail;#vars;#clauses;#literals;added_confilcts;shrink;deleted_conflict_clauses;delete_clauses;added_confilcts_literals;deleted_total_literals;implications;run_time;type
"0
";"1
";"0 + 0 + 0
";"10350
";"10350
";"21204
";"0
";"0
";"0
";"0
";"0
";"0
";"10350
";"0.001305
";1
"1
";"2
";"0 + 1 + 0
";"10340
";"10340
";"21194
";"0
";"0
";"0
";"0
";"0
";"0
";"10340
";"0.002283
";2
"1
";"2
";"0 + 1 + 0
";"20484
";"20488
";"41998
";"0
";"0
";"0
";"0
";"0
";"0
";"20484
";"0.00473
";all
"0
";"1
";"0 + 0 + 0
";"10347
";"10347
";"21201
";"0
";"0
";"0
";"0
";"0
";"0
";"10347
";"0.00217
";1
"0
";"1
";"0 + 0 + 0
";"10343
";"10343
";"21197
";"0
";"0
";"0
";"0
";"0
";"0
";"10343
";"0.002167
";2
"0
";"1
";"0 + 0 + 0
";"20485
";"20489
";"41999
";"0
";"0
";"0
";"0
";"0
";"0
";"20485
";"0.00515
";all
"0
";"1
";"0 + 0 + 0
";"10346
";"10346
";"21200
";"0
";"0
";"0
";"0
";"0
";"0
";"10346
";"0.00232
";1
"0
";"1
";"0 + 0 + 0
";"10343
";"10343
";"21197
";"0
";"0
";"0
";"0
";"0
";"0
";"10343
";"0.002175
";2
"0
";"1
";"0 + 0 + 0
";"20485
";"20489
";"41999
";"0
";"0
";"0
";"0
";"0
";"0
";"20485
";"0.004713
";all
"2
";"3
";"0 + 2 + 0
";"10346
";"10346
";"21200
";"0
";"0
";"0
";"0
";"0
";"0
";"10346
";"0.001862
";1
"1
";"2
";"0 + 1 + 0
";"10344
";"10344
";"21198
";"0
";"0
";"0
";"0
";"0
";"0
";"10344
";"0.002204
";2
"3
";"4
";"0 + 3 + 0
";"20484
";"20488
";"41998
";"0
";"0
";"0
";"0
";"0
";"0
";"20484
";"0.004603
";all
"0
";"1
";"0 + 0 + 0
";"10353
";"10353
";"21207
";"0
";"0
";"0
";"0
";"0
";"0
";"10353
";"0.002279
";1
"0
";"1
";"0 + 0 + 0
";"10338
";"10338
";"21192
";"0
";"0
";"0
";"0
";"0
";"0
";"10338
";"0.002263
";2
"0
";"1
";"0 + 0 + 0
";"20485
";"20489
";"41999
";"0
";"0
";"0
";"0
";"0
";"0
";"20485
";"0.004867
";all
"0
";"0
";"0 + 0 + 0
";"10346
";"17917
";"36230
";"0
";"0
";"0
";"0
";"0
";"0
";"9724
";"0.002374
";1
"0
";"1
";"0 + 0 + 0
";"10347
";"10347
";"21201
";"0
";"0
";"0
";"0
";"0
";"0
";"10347
";"0.002166
";2
"0
";"1
";"0 + 0 + 0
";"20487
";"20491
";"42001
";"0
";"0
";"0
";"0
";"0
";"0
";"20487
";"0.004773
";all
"0
";"1
";"0 + 0 + 0
";"10347
";"10347
";"21201
";"0
";"0
";"0
";"0
";"0
";"0
";"10347
";"0.002323
";1
"0
";"0
";"0 + 0 + 0
";"10344
";"10358
";"21213
";"0
";"0
";"0
";"0
";"0
";"0
";"9779
";"0.001915
";2
"0
";"1
";"0 + 0 + 0
";"20486
";"20490
";"42000
";"0
";"0
";"0
";"0
";"0
";"0
";"20486
";"0.004827
";all
"440
";"441
";"0 + 440 + 0
";"10345
";"2009
";"4402
";"0
";"0
";"0
";"0
";"0
";"0
";"10345
";"0.002495
";1
"175
";"703
";"140 + 320 + 242
";"10345
";"8582
";"17730
";"107
";"3
";"0
";"0
";"5080
";"0
";"17386
";"0.006751
";2
"1
";"2
";"0 + 1 + 0
";"20486
";"20490
";"42000
";"0
";"0
";"0
";"0
";"0
";"0
";"20486
";"0.004172
";all
"0
";"1
";"0 + 0 + 0
";"10343
";"10343
";"21197
";"0
";"0
";"0
";"0
";"0
";"0
";"10343
";"0.002373
";1
